firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
ZEN İNOVATİF GIDALAR KİMYA VE KOZMETİK SAN.TİC.LTD.ŞTİ.;KARADENİZLİLER MAH. KÖKLÜ SOK. NO:11/1;KOCAELI;BAŞİSKELE;(262) 0000000;https://zendrinks.com.tr;zendrinks.com.tr;İİB-HUBUBAT
ŞENOL MAK.SAN.VE TIC.LTD.ŞTI.;EVLIYA ÇELEBI MAH.ÜMMET SOKAKNO:19;İSTANBUL; ;(216) 4468487;;;İİB-HUBUBAT
ÖZGÜN GRUP MAKİNA İNŞ. SAN. VE DIŞ TİC. AŞ;NİŞANCA MAH. SOĞANAĞA CAD. TAVŞANTAŞI SOK. NO:2 4A;İSTANBUL;FATİH;(212) 6387631;www.ozgunins.com.tr;ozgunins.com.tr;İİB-HUBUBAT
MAİA DIŞ TİCARET A.Ş.;ŞENLİKKÖY MAH.YEŞİLKÖY CAD.KOSOVA ET LOK                   .;İSTANBUL;BAKIRKÖY;(212) 6637879;;;İİB-HUBUBAT
KAPTAN ÇELİK HALAT SAN.VE TİC. A.Ş.;DEMİRCİLER SAN. SİT. NO:54;İSTANBUL;ZEYTİNBURNU;2126796910;;;İİB-HUBUBAT
ÜÇ-EL DEĞIRMENCILIK SAN. TIC. LTD. ŞTI.;KIRCAALİ MAH. KÖYALTI CAD. NO:1  EVRENSEKIZ KASABASI ;KIRKLARELI;LÜLEBURGAZ;(288) 4439033;www.ucelun.com.tr;ucelun.com.tr;İİB-HUBUBAT
HAREM ÇİKOLATA SANAYİ ANONİM ŞİRKETİ;KÜÇÜKBAKKALKÖY MAH. HAZAR SK. HAREM PLAZA NO:11 İÇ KAPI NO:1;İSTANBUL;ATAŞEHİR;(216) 4670099;www.haremchocolate.com;haremchocolate.com;İİB-HUBUBAT
MAS PHARMA İLAÇ SAN. İÇ VE DIŞ TİC. LTD. ŞTİ.;KAYNARCA MH. E-5 YANYOL CD. NO:94:A;İSTANBUL;PENDİK;;;;İİB-HUBUBAT
ELA AGRO GIDA SAN. VE TIC. LTD. STI.;YILMAZ MAH. INEGÖL CAD. NO:100;BURSA;YENİŞEHİR;(224) 7722858;www.elakuruyemis.com.tr;elakuruyemis.com.tr;İİB-HUBUBAT
İNTERMELYA DIŞ TİCARET VE DANIŞMANLIK ANONİM ŞİRKETİ;ARABACIALANI MAH. 521. SK. NO:18 İÇ KAPI NO:5 ;SAKARYA;SERDİVAN;(264) 0000000;;;İİB-HUBUBAT
KARYA TAAHHÜT İNŞAAT TİCARET ANONİM ŞİRKETİ;ESENTEPE MAH.BÜYÜKDERE CAD.NO:185 KANYON KONUTLARIGÜNEY LOBİ K:6 NO:6C5;İSTANBUL;ŞİŞLİ;(212) 3531320;;;İİB-HUBUBAT
ZENTİCE GLOBAL DANIŞMANLIK TİCARET LİMİTED ŞİRKET;ATAKÖY 7-8-9-10 KISIM MAH.ÇOBANÇEŞME E-5 YANYOLCAD. NO:16/1A BLOK KAT 9;İSTANBUL;BAKIRKÖY;(212) 0000000;www.zenticeglobal.com;zenticeglobal.com;İİB-HUBUBAT
ŞİMŞEK BİSKÜVİ VE GIDA SAN.A.Ş.;ORGANİZE SANAYİ BÖLGESİ;KARAMAN;MERKEZ;(338) 2241320;www.simsek.com.tr;simsek.com.tr;İİB-HUBUBAT
MY EXPORT IMPORT DIŞ TİC LTD ŞTİ;MAHMUTBEY MH POLAT TOWER 1/48;İSTANBUL;BAĞCILAR;(212) 0000000;;;İİB-HUBUBAT
FERPA ENERJİ VE  GIDA SAN.IHR.ITH.LTD.ŞTI;BAKIR VE PIRINÇ SANAYI  SIT.SARDUNYA CD. N:2;İSTANBUL;BEYLİKDÜZÜ;(212) 8753173;www.ferpagida.com;ferpagida.com;İİB-HUBUBAT
CMC AGRO TOHUMCULUK A.Ş.;ULUABAT SK. NO:718/2 ULUABAT MAH 16700 KARACABEY;BURSA;KARACABEY;(224) 3833013;;;İİB-HUBUBAT
DOĞAL KATKI MALZEMELERİ VE TARIM ÜRÜNLERİ ANONİM ŞİRKETİ;KOCATEPE MAH.YAĞ İSKELESİ CADDESİ MEGA CENTER C 47 BLOK NO:17/A;İSTANBUL;BAYRAMPAŞA;(232) 4634390;http://www.dogalkatki.com;dogalkatki.com;İİB-HUBUBAT
FURKAN KAPAN - ÇEŞME MARKET;AGAH ATEŞ MAHALLESİ ATATÜRK CADDESİ NO 14 A;KOCAELI;KÖRFEZ;(262) 5115051;;;İİB-HUBUBAT
EMY İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ÇOBANÇEŞME MAH. SANAYİ CAD. NİSH RESİDENCESİT. A BLOK NO:44A D:132;İSTANBUL;BAHÇELİEVLER;(212) 5016415;http://www.emygrup.com.tr;emygrup.com.tr;İİB-HUBUBAT
SARAY BİSKÜVİ VE GIDA SAN.A.Ş.;ORGANİZE SAN.BÖLGESİ;KARAMAN;KARAMAN;(338) 2241100;www.sarayholding.com.tr;sarayholding.com.tr;İİB-HUBUBAT
ÜSTÜN PLASTİK AMBALAJ SAN.VE TİC.A.Ş.;ORG.SAN.BÖL.KAĞITHANE SAN.SİT.17.CD. NO:7;İSTANBUL;BAŞAKŞEHİR;(212) 4857676;www.ustunplastik.com;ustunplastik.com;İİB-HUBUBAT
MISKOS HELVA GIDA TEKS.INŞ.SAN VE DIŞ TIC.LTD.ŞTI.;ZAFER MAH.TÜRKISTAN SOK.NO:13;İSTANBUL;BAHÇELİEVLER;(212) 6393072;www.miskoshelva.com;miskoshelva.com;İİB-HUBUBAT
ALADDİN TURKEY DIŞ TİCARET LİMİTED ŞİRKETİ;BULGURLU MAH. GÜNAYDIN SK. GAVUZOĞLU BLOK NO: 22A ;İSTANBUL;ÜSKÜDAR;(216) 0000000;www.tryaladdin.com;tryaladdin.com;İİB-HUBUBAT
FLORA FOOD MANAGEMENT TURKEY GIDA ISLETME ANONIM SIRKETI;BARBAROS MAH. BEGONYA SOK NİDA KULE ATAŞEHİR KUZEY NO:3/130;İSTANBUL;ATAŞEHİR;(216) 3560345;;;İİB-HUBUBAT
BAKEARTS ENDÜSTRIYEL GIDA VE SANAYI LIMITED SIRKETI;ATATÜRK MAH. ÇEVREYOLU CD. 76 E BLOK. NO:76/3/Z05;KIRKLARELI;LÜLEBURGAZ;(288) 0000000;;;İİB-HUBUBAT
HAYIRLI ŞAM GIDA PAZ TİC LTD ŞTİ;YAVUZ SELİM MH HALİÇ CD YASMİN APT NO 36A;İSTANBUL;FATİH;(212) 0000000;;;İİB-HUBUBAT
PETEKKAYA DIS TICARET LIMITED SIRKETI;KARAAGAÇ MAH. SIRTKÖY BLV. TOSKANA VADI EVLERI NO:33JA;İSTANBUL;BÜYÜKÇEKMECE;(212) 0000000;;;İİB-HUBUBAT
DOĞAL KİMYEVİ MADDELER VE ZİRAİ İLAÇLAR SANAYİ VE TİCARET ANONİM ŞİRKETİ;TOPLARÖNÜ SOK.NO:16;İSTANBUL;BEYKOZ;(216) 3086587;www.dogaltrm.com;dogaltrm.com;İİB-HUBUBAT
ALHAS AMB.GIDA İNŞ.VE TİC.LTD. ŞTİ.;YENISAHRA MAH.YILDIRIM BEYAZITCAD.NO:57;İSTANBUL;ATAŞEHİR;(216) 3249579;;;İİB-HUBUBAT
ESLEM ÇİKOLATA SAN.VE TİC.LTD.ŞTİ.;ERENLER MAH.1175 SOK.NO:9 ;SAKARYA;ERENLER;;;;İİB-HUBUBAT
POZİTİF TOPTAN PASTACILIK VE GIDA EKİP DIŞ TİC LTD ŞTİ;MAHMUTBEY MH 2439 SK NO 66/1;İSTANBUL;BAĞCILAR;(212) 6111034;www.pastamarka.com;pastamarka.com;İİB-HUBUBAT
TURCO NAKLİYE DIŞ TİCARET VE LİMİTED ŞİRKETİ;TEVFİKBEY MAH. MEKTEP SK. NO: 6/9;İSTANBUL;KÜÇÜKÇEKMECE;(212) 0000000;;;İİB-HUBUBAT
KADAYIFZADE GIDA SAN. TIC. LTD. ŞTİ.;İKİTELLİ OSB MAH. MUTFAKÇILAR M5 BLOK SOKAK NO 11;İSTANBUL;BAŞAKŞEHİR;(212) 6411595;;;İİB-HUBUBAT
TUFAN FOOD BAHARAT TARIM ÜRÜNLERİ SAN.İÇ VE DIŞ TİC.A.Ş.;YENİ MAH.TOPÇA TOPTANCILAR ÇARŞISI C BLOK  NUMARA:3C/26;SAKARYA;ERENLER;(264) 2420246;www.tufanbaharat.com;tufanbaharat.com;İİB-HUBUBAT
KUZEY GÜNEY GIDA SANAYI ANONIM SIRKETI;ÇAKIRLAR MAH. 3716. CADDESİ NO:23;DÜZCE;DÜZCE;(380) 0000000;;;İİB-HUBUBAT
DEPAR GLOBAL İÇ VE DIŞ TİC.LTD.ŞTİ;ZAFER MAH. 185 SOK NO:11/1;İSTANBUL;ESENYURT;(212) 2506556;;;İİB-HUBUBAT
SİMAK DIŞ TİCARET LİMİTED ŞİRKETİ;MERKEZEFENDİ MAH. MEVLANA CAD. TERCÜMAN SİTESİ A9BLOK NO: 114 İÇ KAPI NO: 13;İSTANBUL;ZEYTİNBURNU;(212) 0000000;;;İİB-HUBUBAT
BEYZADE LOKUM GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ;KARLIBAYIR MAH. KIZILERİK SK. NO:28 IÇ KAPI NO:1;İSTANBUL;ARNAVUTKÖY;;;;İİB-HUBUBAT
EKOL GIDA ÜRÜNL.SAN.VE DIŞ TİC.LTD.ŞTİ.;MİMAR SİNAN MAH.SARI LALE SOK.NO:8 EYÜP KEMERBURGAZ;İSTANBUL;EYÜP;(212) 3213171;www.ekolfood.com.tr;ekolfood.com.tr;İİB-HUBUBAT
KARATAŞ YEM KATKI MADDELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALPULLU BELEDİYESİ ŞEKER MAH. KÜÇÜK SANAYİ SİTESİ 31-35;KIRKLARELI;BABAESKİ;(288) 5232323;http://www.karatasfeed.com;karatasfeed.com;İİB-HUBUBAT
MELT DIŞ  TİC.A.Ş;ÖRNEK MAH. ERCÜMENT BATANAY SOK DUMANKAYA İKON A1 BLOK NO:14 A33 ;İSTANBUL;ATAŞEHİR;(216) 5923200;;;İİB-HUBUBAT
A.T.S. ADVANCED TECHNOLOGY SUPPLIES TİC. A.Ş.;NISBETIYE CAD.TOPRAKKALE SK.BURAK APT.NO:6/2 ETILER;İSTANBUL;BEŞİKTAŞ;(212) 2873250;;;İİB-HUBUBAT
BRC KAFE RESTORAN TURİZM LİMİTED ŞİRKETİ;MİMAR SİNAN MAH. FAHRETTİN BERKTAŞ SK. NO: 1;İSTANBUL;SİLİVRİ;(212) 0000000;;;İİB-HUBUBAT
TİRMATA TARIM ÜRÜNLERİ GIDA SANAYİ TİC.A.Ş;KISIKLI MAH.YILDIRAN SK.NO:5A İÇ KAPI NO:1;İSTANBUL;ÜSKÜDAR;(216) 3127061;http://www.tirmata.com.tr;tirmata.com.tr;İİB-HUBUBAT
HALAVET GIDA SANAYI VE TICARET ANONIM ŞIRKET;ORG.DERİ SAN.BÖL.NO:1 YOL F-1/A PARSEL;İSTANBUL;TUZLA;(216) 3940614;;;İİB-HUBUBAT
HACI HASANOĞULLARI RESTAURANT TURİZM GIDA İNŞAAT SAN. VE TİC. LTD. ŞTİ.;İHSANİYE MAH. FATİH SULTAN MEHMET BULVARIÖZAY APT. NO:18A;BURSA;NİLÜFER;(224) 2456061;www.hacihasanogullari.com.tr;hacihasanogullari.com.tr;İİB-HUBUBAT
GÜMÜŞ İMPORT EXPORT GLOBAL GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KOCATEPE MAH. GÜMRÜK İSKELESİ CAD. MEGA CENTERNO:89 İÇ KAPI NO : 1587;İSTANBUL;BAYRAMPAŞA;(212) 2519733;;;İİB-HUBUBAT
AGROWELL GIDA SAN. VE TİC. A.Ş.;ZAFER MH ADİLE NAŞİT BULVARI ARIS GRAND TOWERS NO 30-32 R;İSTANBUL;ESENYURT;(212) 9450615;www.agrowell.com.tr;agrowell.com.tr;İİB-HUBUBAT
KUMTEL GIDA SANAYİ VE TİC. LTD. ŞTİ.;BEREKETZADE MAH. ŞİŞHANE SOK. KUMTEL İŞ MERKEZİNO:1;İSTANBUL;BEYOĞLU;(212) 0000000;coffeeaddisababa.com;coffeeaddisababa.com;İİB-HUBUBAT
MT ZEYTİNCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TÜRKGÜCÜ OSB MAHALLESİ YILMAZ ALPASLAN CAD. ÇORLU GIDA SİTESİ NO:5/3;TEKIRDAĞ;ÇORLU;(282) 5025536;;;İİB-HUBUBAT
SFN KİMYA GIDA KATKI MADDELERİ SANAYİ DIŞ TİCARET LİMİTED ŞİRKETİ;ORUÇREİS MAH. TEKSTİLKENT CAD. TEKSTİLKENT G1BLOK NO: 10 AB İÇ KAPI NO: Z082;İSTANBUL;ESENLER;(212) 4371911;;;İİB-HUBUBAT
ELİT FOOD DANIŞMANLIK GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;AKÇABURGAZ MAH. 3082 SK. NO:3;İSTANBUL;ESENYURT;(212) 2941855;;;İİB-HUBUBAT
METPRİNT MATBAACILIK AMB. SAN. A.Ş.;İKİTELLİ OSB MAH. İPKAS D BLOK SK. İPKAS SANAYİ D. BLOK NO: 37 B;İSTANBUL;BAŞAKŞEHİR;(212) 5499380;;;İİB-HUBUBAT
HEKİM İLAÇ MEDİKAL KOZMETİK SAN. VE TİC. LTD. ŞTİ. ;BATTALGAZİ MAH. MERYEMANA SK. NO: 1 F24 İÇ KAPI NO: 1 34782 SULTANBEYLİ;İSTANBUL;SULTANBEYLİ;(216) 6400201;;;İİB-HUBUBAT
TOROS TARIM SAN. VE TIC. A.Ş.;TEKFEN TOWER;İSTANBUL;BEŞİKTAŞ;(212) 3570202;www.toros.com.tr;toros.com.tr;İİB-HUBUBAT
İSRA GLOBAL GIDA İÇ VE DIŞ TİC.LTD.ŞTİ.;KOCATEPE MAH. GÜMRÜK İSKELE CAD. A BLOK MEGACENTERNO:89/1824;İSTANBUL;BAYRAMPAŞA;(212) 9510456; www.israglobal.net ;israglobal.net;İİB-HUBUBAT
RENUS DANIŞMANLIK KOZMETİK DIŞ TİCARET SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SIRRIPAŞA MAHALLESİ YALÇINKAYA SOKAK NO:25/A;KOCAELI;DERİNCE;(262) 2291115;;;İİB-HUBUBAT
DEVRAN GIDA TİC.VE SAN.LTD.ŞTİ;KOCASİNAN MAH.KIRKLARELİ YOLU CADDESİ  NO:3;EDIRNE;MERKEZ;(284) 2260040;;;İİB-HUBUBAT
AHMET TAŞ;İSTİKLAL MH. ERDEM SK. NO: 12 A;İSTANBUL;ESENYURT;(212) 5977720;;;İİB-HUBUBAT
GOODSFORALL GIDA TURZ. İNŞ. ELEKT. İTH. İHR. LTD. ŞTİ.;ZUHURATBABA MAH. BİLGİNLER SOK. TURAN NO:9/A;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-HUBUBAT
SWEETBOX GROUP GIDA SAN VE TIC LTD STI;PINARTEPE MAH. TURGUT ÖZAL 1 CAD.MOODCITY NO:57 H/22 ;İSTANBUL;BÜYÜKÇEKMECE;(212) 1767793;;;İİB-HUBUBAT
ERMETAL OTOMOTİV VE EŞYA SAN. TİC. A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. 1.NİLÜFER SK. NO:5;BURSA;OSMANGAZİ;(224) 9802000;www.ermetal.com.tr;ermetal.com.tr;İİB-HUBUBAT
BY PASTER GIDA VE KİMYA SANAYİ TİCARET ANONİM ŞİRKETİ;MALKOÇOĞLU MAH. ESKİ EDİRNE ASFALTI CAD. NO: 835 / 5;İSTANBUL;SULTANGAZİ;(212) 4656999;;;İİB-HUBUBAT
EBİ DIŞ TİC.A.Ş;GÖKEVLER MAH. 2331 SOK SOK PASİAD SİT NO:1 M ;İSTANBUL;ESENYURT;(212) 6405586;;;İİB-HUBUBAT
TRAKAS GIDA VE DIŞ TİCARET LİMİTED ŞİRKETİ;TOPÇULAR MAH. OSMANGAZİ CAD. NO: 2 İÇ KAPI NO: 18;İSTANBUL;EYÜP;(212) 4268686;;;İİB-HUBUBAT
ALMİR ORGANİZASYON VE DIŞ TİC.LTD.ŞTİ;MERKEZ MAH.SANAYİ CAD. NO:118  AYDOĞAN İŞ MERKEZİ ;İSTANBUL;BAHÇELİEVLER;(212) 4724050;www.almirtrade.com;almirtrade.com;İİB-HUBUBAT
RECEP OTU - MOE-KE PET;AMBARLI MAH. TESISLER AMBARLI YOLU CAD. MENDERESBALABAN KIR DÜGÜNÜ TESISLERI NO: 22 IÇ KAPI NO: 1;İSTANBUL;AVCILAR;(212) 6780502;;;İİB-HUBUBAT
HELIKON GIDA SAN. VE TIC. LTD. ŞTI.;KAVAKLI MAH.ACAR SOK NO:17;İSTANBUL;BEYLİKDÜZÜ;(212) 8558232;;;İİB-HUBUBAT
DELTA GROUP MEFRUŞAT İHR. İTH. SAN. TİC. LTD. ŞTİ. ;KEMALPAŞA MH.GENÇTÜRK CD.NO:17/301;İSTANBUL;FATİH;(212) 5194519;;;İİB-HUBUBAT
MIGROS TICARET A.Ş.;TURGUT ÖZAL CD.NO.12;İSTANBUL;ATAŞEHİR;(216) 5793000;;;İİB-HUBUBAT
GİMAŞ TEDARİK VE DAĞITIM PAZ. TİC. A. Ş.;AYKOSAN SAN. SİT. 4 . A BLK. NO:232;İSTANBUL;BAŞAKŞEHİR;2126712480;www.gimas.com;gimas.com;İİB-HUBUBAT
UNNU GIDA SAN VE TİC LTD ŞTİ;FERHATPAŞA MAH. 51. SOK.NO:29/1;İSTANBUL;ATAŞEHİR;(216) 6110888;www.tandoor.com.tr;tandoor.com.tr;İİB-HUBUBAT
MELİTA GIDA SAN.VE DIŞ TİC.AŞ;RAMİ GIDA SİTESİ R BLOKNO.25-26;İSTANBUL;EYÜP;(212) 5630785;;;İİB-HUBUBAT
LINE ULUSLARARASI TAŞIMACILIK İTHALAT VE İHRACAT ANONİM ŞİRKETİ;ŞİRİNEVLER MAH.ZEKİ MÜREN SOK. NO:7/3;İSTANBUL;BAHÇELİEVLER;(212) 0000000;;;İİB-HUBUBAT
ECOLONİ GIDA VE EKOLOJİK ÜRÜNLER SAN VE TİC.A.Ş;KÜPÇÜLER MAH. KÜPÇÜLER CAD. NO:111/1;SAKARYA;ERENLER;(264) 0000000;;;İİB-HUBUBAT
ELS ELEKTRONİK SERVİS HİZMETLERİ A.Ş.;FATİH SULTAN MEHMET MAH. AHESTE SOK. NO:7 KAT:9/ D;İSTANBUL;ÜMRANİYE;(216) 6112290;http://www.elselektronik.com;elselektronik.com;İİB-HUBUBAT
THOR TEKNOLOJİ DIŞ TİC.LTD.ŞTİ;15 TEMMUZ MAH. GÜLBAHAR CAD. NUROLPARK H.BLOK 45/5-90;İSTANBUL;BAĞCILAR;;;;İİB-HUBUBAT
MOST FOOD GIDA ÜRETİM SAN. VE TİC.A.Ş;YENİBOSNA MERKEZ MAH.TURGUTREİS 1. SOK.İŞ HANI BLOK NO:19;İSTANBUL;BAHÇELİEVLER;(212) 5033031;;;İİB-HUBUBAT
LİBRAS GIDA İÇ VE DIŞ TİC.LTD.ŞTİ.;DİKKALDIRIM MAH.1. BİLGİNLER SOK.NO:55;BURSA;OSMANGAZİ;;;;İİB-HUBUBAT
NUREFŞAN BİSKÜVİ ÇİKOLATA GIDA SAN VE TİC.LTD.ŞTİ;ÇOBANÇEŞME MAH.  SANAYİ CAD. NİSH.İSTANBUL SİT. C BLOK NO:44 C/94 ;İSTANBUL;BAHÇELİEVLER;(212) 5589948;;;İİB-HUBUBAT
BEŞLER KURUYEMİŞ VE GIDA MAD.İML.VE PAZ.TİC. A.Ş.;SÜLEYMAN DEMİREL ORGANİZE SANAYİ BÖLGESİ113. CD. NO:1082;ISPARTA;GÖNEN;(246) 5565576;www.beslernuts.com;beslernuts.com;İİB-HUBUBAT
MARMARA BİSKUVİ SANAYİ VE TİC.LTD.ŞTİ.;"ADNAN KAHVECİ MAH.FABRİKALAR CAD. NO:6,KAT 3,KAPI NO:5";İSTANBUL;BEYLİKDÜZÜ;(212) 9094422;http://www.bisland.com.tr;bisland.com.tr;İİB-HUBUBAT
KALİTE ÇİKOLATA GIDA SAN TİC AŞ;MAHMUTBEY MH TAŞOCAĞI YOLU CD AĞAOĞLU MY OFFICE B BLOK NO 3/322;İSTANBUL;BAĞCILAR;(212) 0000000;;;İİB-HUBUBAT
GOLDEN ROD GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUTBEY MAH. 2403. SOK. NO:23;İSTANBUL;BAĞCILAR;(212) 0000000;;;İİB-HUBUBAT
YÖRPAŞ YÖRESEL YİYECEKLER PAZ.A.Ş;İDEALTEPE MAH.DİK.SOK.KÜÇÜKVAR PLAZA NO:23/3;İSTANBUL;MALTEPE;(216) 3679700;www.komagene.com.tr;komagene.com.tr;İİB-HUBUBAT
SANDOZ GRUP SAĞLIK ÜRÜNLERİ İLAÇLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ;GOSB İHSAN DEDE CAD. 900 SOK.;KOCAELI;GEBZE;(262) 7513645;;;İİB-HUBUBAT
BALDEN ÇİKOLATA ŞEKERLEME GIDA SANAYİ VE TİC.A.Ş;CUMHURİYET MAH.KARTAL CAD. NO:37/A;İSTANBUL;KARTAL;(216) 4518090;;;İİB-HUBUBAT
TOKANA UNLU MAMULLERİ ÜRETİM GIDA SAN.TİC.A.Ş.;MECİDİYE MAH.DEMOKRASİ CAD.NO:325/1;İSTANBUL;SULTANBEYLİ;(216) 4819083;;;İİB-HUBUBAT
PLUS PHARMA İLAÇ SANAYİ TİCARET LTD.ŞTİ.;ŞAHİNTEPE MAH.LALEZAR SK.İGTOT SİT.6B BLOK NO:4L/Z17;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-HUBUBAT
QUE GLOBAL DİS TİCARET A.Ş.;ALTUNİZADE MAH. OKUL SK. ALTUNIZADE SITESI SİTESİ ;İSTANBUL;ÜSKÜDAR;(216) 0000000;http://que.global;que.global;İİB-HUBUBAT
AKBA KOZM.GIDA VE DAY.TÜK.MALL SAN.VE TİC.LTD.ŞTİ.;INEBEY  MAH.NAMIK KEMAL CD.PEKERIS MERK.NO.21-23 İÇ KAPI 31;İSTANBUL;FATİH;02125863990;;;İİB-HUBUBAT
BRANDS FACTORY GIDA LİMİTED ŞİRKETİ;MİMARSİNAN MAH. İLHAN SOK NO:15-17 İÇ KAPI NO:7;İSTANBUL;ÇEKMEKÖY;(216) 0000000;;;İİB-HUBUBAT
KENSİ GIDA PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BARIŞ MAH. EĞİTİM VADİSİ BULVARI BUL. - SİTESİ C4 BLOK NO: 29/8 İÇ KAPI NO: 20;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-HUBUBAT
BERBAK GIDA SAN. VE TIC. LTD. ŞTI.;DOĞU MAH. HATBOYU CD. LALE SK. DINÇER APT. NO:3 K:2 ;İSTANBUL;PENDİK;(216) 4919339;www.berbak.com.tr;berbak.com.tr;İİB-HUBUBAT
ORİENTCO DIŞ TİCARET VE İNŞAAT SANAYİ LİMİTED ŞİRKETİ;MEŞRUTİYET MAH.EBEKIZI SOKAK BİRLİK APT. 6/9;İSTANBUL;ŞİŞLİ;(212) 2195554;www.uber.eu.com ;uber.eu.com;İİB-HUBUBAT
GESTO TAMBUR MOTOR ELEKTRİK SANAYİ ANONİM ŞİRKETİ;ZİYA GÖKALP MAH.SÜLEYMAN DEMİREL BULVARI MALL OF İSTANBUL NO:7E/136;İSTANBUL;BAŞAKŞEHİR;(212) 9828696;;;İİB-HUBUBAT
ÇEÇEN FOOD GIDA DIŞ TİC LTD ŞTİ;ADNAN KAHVECİ MH BİZ TEK SAN VE DIŞ TİC LTD NO 76/1;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-HUBUBAT
AGRO EAST TOHUMCULUK TARIM ÜRÜNLERİ GIDA SAN. VE TİC.LTD.ŞTİ.;ULUABAT MH.ULUABAT SK. İDARİ BİNA NO 718/2;BURSA;KARACABEY;(224) 3833083;www.agroeast.com.tr;agroeast.com.tr;İİB-HUBUBAT
PETIVA GIDA SANAYI VE DIS TICARET ANONIM SIRKETI;19 MAYIS MAH. AYTEKIN KOTIL CAD. MIMOZA APT NO: 10;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-HUBUBAT
EXIMTURKEY İÇ VE DIŞ TİC LTD ŞTİ;BİBBİRDİREK MH BAYANİ SK NO 4/1;İSTANBUL;FATİH;(212) 5182901;;;İİB-HUBUBAT
AGROMAR MARMARA TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.;BANDIRMA YOLU 1.KM PK:339;BURSA;KARACABEY;(224) 6762427;www.agromar.com.tr;agromar.com.tr;İİB-HUBUBAT
IPEK PIŞMANIYE SANAYI VE  TIC. LTD.ŞT;YENIŞEHIR MAH.ERGÜN KÖNCÜ SOK.NO. 59;KOCAELI;İZMİT;(262) 3128007;www.ipekpismaniye.com.tr;ipekpismaniye.com.tr;İİB-HUBUBAT
BEX COFFEE GIDA ITHALAT IHRACAT ANONIM SIRKETI;FABRİKALAR MH. NAMIK KEMAL BLV. DALGA KULE PLAZANO:51BE;ANTALYA;KEPEZ;(212) 0000000;;;İİB-HUBUBAT
TOHUMEX GIDA VE TÜKETİM MALZEMELERİ SAN.TİC.LTD.ŞTİ.;KEMAL TÜRKLER MAH. CANDAN SOKAK YILMAZLAR APT. NO:2/1/2;İSTANBUL;SANCAKTEPE;(216) 0000000;;;İİB-HUBUBAT
ENKA PAZ.İHR.İTH.A.Ş.;İSTASYON MH.ARAPLAR CD.NO.6;İSTANBUL;TUZLA;02163951777;;;İİB-HUBUBAT
ORKA EV DIŞI TÜKETİM MADDELERİ GIDA İNŞ.SAN.VE TİC.A.Ş;ESENŞEHİR MAH. HALE SOK NO:14/1;İSTANBUL;ÜMRANİYE;(216) 4694535;;;İİB-HUBUBAT
RUSH GIDA İTHALAT İHRACAT VE TİCARET ANONİM ŞİRKETİ; BARBAROS MAH. LALE SK. AGAOGLU MY OFFICE  NO: 2 İÇ KAPI NO: 13;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-HUBUBAT
IGH AROMA GIDA ANONİM ŞİRKETİ;İKİTELLİ OSB MAH.S.DEMİREL BLV HESKOP İŞ M.SAN.SİT.I BLK NO.37;İSTANBUL;BAŞAKŞEHİR;(212) 7775357;;;İİB-HUBUBAT
ARD MODERN YAPI İNŞAAT GIDA TURİZM SANAYİ VE TİC. LTD. ŞTİ;HÜRRİYET MH. CEMİL BENGÜ CAD. NO:107 İÇKAPI NO:02 KAGITHANE/ İSTANBUL;İSTANBUL;KAĞITHANE;;;;İİB-HUBUBAT
MERİDYEN GIDA SAN.VE TİC.LTD. ŞTİ.;BAHÇEŞEHİR 1.KISIM MAH. DOĞA PARKI CAD.NO:25 C İÇ KAPI 17;İSTANBUL;BAŞAKŞEHİR;(212) 6138111;;;İİB-HUBUBAT
KİNG PAZARLAMA VE DIŞ TİCARET ANONİM ŞİRKETİ;IBRAHIMAĞA CAD.EMINTAŞ SAN.SIT.2.BODRUM KAT.NO.20/2;İSTANBUL; ;(212) 5445152;;;İİB-HUBUBAT
YAĞIZ ÇİKOLATA GIDA İNŞ. TARIM HAYV.İTH.İHR.SAN.VE DIŞ TİC.LTD.ŞTİ;YENİ MAH. D-100 KARAYOLU CAD. KÜÇÜK SANAYİ SİT A-33 A-24 BÜYÜKKARIŞTIRAN KÖYÜ ;KIRKLARELI;LÜLEBURGAZ;(288) 4361736;;;İİB-HUBUBAT
