firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
TAMBA PAZARLAMA VE DIŞ TİCARET LİMİTED ŞİRKETİ;HARAÇÇI MAH. HARAÇÇI-HADIMKÖY YOLU CAD. KORUYAPI NO: 18 A;İSTANBUL;ARNAVUTKÖY;(212) 0000000;www.tamba.com.tr;tamba.com.tr;İİB-HUBUBAT
MONSANTO GIDA VE TARIM TIC.LTD ŞTI.;MAHIR IZ CAD. NO:26 K:334662;İSTANBUL;ÜSKÜDAR;(216) 5595900;www.monsanto.com;monsanto.com;İİB-HUBUBAT
BAKGÖRLER GIDA TURİZM TEKSTİL KONFEKSİYON SAN. VE TİC. LTD. ŞTİ.;ALAATTİNBEY MAH. ATİLLA TATVEREN  CAD. NO.6/D;BURSA;NİLÜFER;(224) 4436050;www.bakgorlergida.com.tr;bakgorlergida.com.tr;İİB-HUBUBAT
EVAROM GIDA KATKI MADDELERİ SAN. VE TİC. LTD. ŞTİ.;ÇAVUŞOĞLU MAH. SPOR CAD.NO:71;İSTANBUL;KARTAL;(216) 3872960;www.evarom.com;evarom.com;İİB-HUBUBAT
RAYAL TARIM ÜRÜNL.SAN.VE TİC.LTD.ŞTİ;KONAKLAR MAH.BÜYÜKDERE CAD.EMLAK BANKASI. APT.NO:178 K:9 D:36 4 LEVENT ;İSTANBUL;BEŞİKTAŞ;(212) 3252293;www.rayal.com.tr;rayal.com.tr;İİB-HUBUBAT
TAYAŞ GIDA SAN.VE TİC.A.Ş.;GEBZE ORG. SAN. BÖLG. İHSANDEDE CAD.800. SK. NO:122;KOCAELI;GEBZE;(262) 6465713;www.tayas.com.tr;tayas.com.tr;İİB-HUBUBAT
TEMPO ŞEKERLEME SAN. VE TIC. LTD. ŞTI.;ÖMERLİ MAH .ADNAN KAHVECİ CAD. KOSKOP SANSİTESİ2.CAD.NO:5/A;İSTANBUL;ARNAVUTKÖY;(212) 7982535;www.tempocandy.com;tempocandy.com;İİB-HUBUBAT
SAFAK KIMYA SANAYI A.S.;ÇOBANÇEŞME SANAYI CAD. NO:64;İSTANBUL; ;(212) 6537458;www.safak.com.tr;safak.com.tr;İİB-HUBUBAT
WALKERS PHARMACEUTİCAL İLAÇ MEDİKAL KOZMETİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SİYAVUŞPAŞA MAH. YASEMİN SK. NO: 23 İÇ KAPI NO: 16;İSTANBUL;BAHÇELİEVLER;(212) 0000000;https://walkersvitamins.com.tr;walkersvitamins.com.tr;İİB-HUBUBAT
AKSU GIDA MADDELERI IMAL SAN. VE TIC. LTD. ŞTI.;FEVZİ ÇAKMAK MAH. KOTTİM SANAYİ SİT 10576 SOK NO:24;KONYA;KARATAY;(332) 3422833;www.aksusekerleme.com;aksusekerleme.com;İİB-HUBUBAT
URSA SANAYİ HAMMADDELERİ LTD.ŞTİ;AYAZMA CD.ALIYE MERIC KONAK ISMER.NO:3 D:14 D.TAS BESIKTAS;İSTANBUL; ;2885563;www.ur-sa.com.tr;ur-sa.com.tr;İİB-HUBUBAT
TİBET İTH. İHR. VE KOZM. SAN. A.Ş.;ANKARA CAD. NO=344;İSTANBUL;PENDİK;02165950500;www.tibet.com.tr;tibet.com.tr;İİB-HUBUBAT
ŞEKERCI CAFER EROL ŞEKERLEME SANAYİ VE TICARET LİMİTED ŞİRKETİ;OSMANAĞA MAH. YASA CAD. NO:19-21;İSTANBUL;KADIKÖY;(216) 3371103;www.sekercicafererol.com;sekercicafererol.com;İİB-HUBUBAT
AK NIŞASTA SAN. VE TIC.A.Ş.;E-5 KARAYOLU ÜZERI EVRENSEKIZKAVŞAĞI;KIRKLARELI;LÜLEBURGAZ;(212) 4657535;www.aknisasta.com.tr;aknisasta.com.tr;İİB-HUBUBAT
OBA FOOD GIDA SAN.TİC.A.Ş.;ÇAĞLAYAN MAH. 4545 SOK NO:21 ;SAKARYA;HENDEK;(342) 3234610;https://www.obamakarna.com.tr;obamakarna.com.tr;İİB-HUBUBAT
KOPUZ GIDA ÜRÜNLERİ PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KİTELLİ OSB MAH. ÇEVRE 2. BLOK SK. ÇEVRE SANAYİÇEVRE 2. BLOK NO: 10 İÇ KAPI NO: 2 ;İSTANBUL;BAŞAKŞEHİR;(212) 4863323;www.kopuzgida.com.tr;kopuzgida.com.tr;İİB-HUBUBAT
DETAY GIDA SAN. VE TIC. A.Ş.;MECLİSİ MEBUSAN CAD. OMER AVNI MAH. İNEBOLU SOK. EKEMEN HAN NO:1 K:5 ;İSTANBUL;BEYOĞLU;(212) 2432505;www.detaygida.com.tr;detaygida.com.tr;İİB-HUBUBAT
TARIM KREDİ TOHUMCULUK ANONİM ŞİRKETİ;KAZAKİSTAN CD.(4.CD.) NO.136/5EMEK;ANKARA;ÇANKAYA;(312) 2158005;www.tareks.com.tr;tareks.com.tr;İİB-HUBUBAT
TADIM GIDA MADDELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;ATATÜRK MAH. ATAŞEHİR CAD.ÇİTLEMBİK SOK. NO:4/1;İSTANBUL;ATAŞEHİR;(262) 6727400;www.tadim.com.tr;tadim.com.tr;İİB-HUBUBAT
RAM DIŞ TİCARET A.Ş.;RÜZGARLIBAHÇE KAVACIK KAVŞAĞI ENERGY PLAZA K:2;İSTANBUL;BEYKOZ;(216) 5381100;www.ram.com.tr;ram.com.tr;İİB-HUBUBAT
AROMSA BESİN AROMA VE KATKI MADDELERİ SAN. VE TİC. A.Ş.;G.O.SAN.BOLGESI IHSAN DEDECAD N:108;KOCAELI;GEBZE;02627511384;www.aromsa.com.tr;aromsa.com.tr;İİB-HUBUBAT
KUTLUER GIDA VE MAK.SAN.DIŞ TIC.LTD.ŞTI.;YASSIÖREN MAH. BAYINDIR CAD. PAPAĞAN SOK. NO:11;İSTANBUL;ARNAVUTKÖY;(212) 4766731;www.kutluer.com;kutluer.com;İİB-HUBUBAT
TURYUS GIDA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. SADABAD CAD. NO: 36 İÇ KAPI NO: 2 ;İSTANBUL;KAĞITHANE;(212) 0000000;http://www.turyus.com;turyus.com;İİB-HUBUBAT
ÖZBİL  UN  SANAYİİ  VE TİCARET  A.Ş;ATATÜRK  CAD  NO:94MURATLI;TEKIRDAĞ;MURATLI;(282) 3612019;www.ozbilun.com.tr;ozbilun.com.tr;İİB-HUBUBAT
TAMEK SAGRA GRUP GIDA ÜRETİM A.Ş.;CEVİZLİ MAH. TUGAY YOLU CAD. OYAK DRAGOS SİTESİ C BLOK NO: 10C İÇ KAPI NO: 72;İSTANBUL;MALTEPE;(216) 2551535;http://www.tamek.com.tr;tamek.com.tr;İİB-HUBUBAT
KİBAR DIŞ TİCARET ANONİM ŞİRKETİ;TERSANE CAD. IŞIK İŞ MRKZ. NO:92 K:2-3-4;İSTANBUL;BEYOĞLU;(212) 2564970;www.kibarholding.com;kibarholding.com;İİB-HUBUBAT
DMR UNLU MAMULLER ÜRETİM GIDA TOPTAN PERAKENDE İHRACAT ANONİM ŞİRKETİ;EYÜPSULTAN MAH. İBNİ SİNA CAD. SİMİT SARAYI NO:21;İSTANBUL;SANCAKTEPE;(216) 5644462;www.simitsarayi.com.tr;simitsarayi.com.tr;İİB-HUBUBAT
AKTİF BESİN A.Ş;İKİTELLİ OSB MAH.MİLAS CAD. NO:1/10;İSTANBUL;BAŞAKŞEHİR;(216) 5142417;https://takehiq.com/;takehiq.com;İİB-HUBUBAT
KOZA GIDA DAĞITIM SAN.VE TİC.A.Ş.;AYAZAĞA MAH.KEMERBURGAZ CAD.NO:25/3;İSTANBUL;KAĞITHANE;(212) 3322040;www.kozagida.com.tr;kozagida.com.tr;İİB-HUBUBAT
2F DONUK GIDA SAN.VE TİC. A.Ş.;"BATTALGAZİ MAH. SALKIM SOK NO;:18/1";İSTANBUL;SULTANBEYLİ;(216) 5888686;www.2f.com.tr;2f.com.tr;İİB-HUBUBAT
Pİ GLOBAL DIŞ TİCARET LİMİTED ŞİRKETİ;ALEMDAĞ MAH. GÜLSUYU SK. NO:2 İÇ KAPI NO:10;İSTANBUL;ÇEKMEKÖY;(216) 5108110;http://www.piglobal.com.tr;piglobal.com.tr;İİB-HUBUBAT
DMR TÜKETİM ÜRÜNLERİ PAZ AŞ;MAHMUTBEY MH TAŞOCAĞI YOLU CD NO 27/243;İSTANBUL;BAĞCILAR;(212) 0000000;www.dmrtuketim.cım.tr;dmrtuketim.xn--cm-hpa.tr;İİB-HUBUBAT
AGRO TAN TOHUMCULUK VE TARIM ÜRÜNLERI TIC. LTD. ŞTI.;PAŞABAYIR MAH.AHMET TANER KIŞLALI CAD.NO:2/1-2 ;BALIKESIR;BANDIRMA;(266) 7180230; www.agrotan.com.tr ;agrotan.com.tr;İİB-HUBUBAT
KOSMOS MAKİNA GIDA TAR. VE TEKS. SAN. DIŞ TİC. LTD. ŞTİ.;BAĞLAR İÇİ CAD.NO:12;İSTANBUL;AVCILAR;(212) 5910379;www.kumkaya.com;kumkaya.com;İİB-HUBUBAT
ELIT MÜMESSILLIK ITH. IHR. LTD ŞTI;GUNAL SK. DEMIRCILER APT.N:17 D.10;İSTANBUL;KADIKÖY;02163271105;www.elirmumessillik.com;elirmumessillik.com;İİB-HUBUBAT
ÇAĞDAŞ KIMYA VE GIDA SAN. TIC. LTD. ŞTI.;ABBASAĞA SK.NO:9/7;İSTANBUL; ;(212) 3270686;www.cagdaskimya.com.tr;cagdaskimya.com.tr;İİB-HUBUBAT
TEKBA GIDA İÇ VE DIŞ TİC. LTD. ŞTİ. ;ÇATALCA YOLU CD.TERRA ULUS.TAŞM.NO:462/1;İSTANBUL;BÜYÜKÇEKMECE;(212) 5681888;www.tkbaunlumamulleri.com;tkbaunlumamulleri.com;İİB-HUBUBAT
PİZZA RESTAURANTLARI  A.Ş.;MASLAK MAH. BÜYÜKDERE CAD. NO:245-245CUSO CENTER K:6;İSTANBUL;SARIYER;(212) 2809636;www.dominos.com.tr;dominos.com.tr;İİB-HUBUBAT
VEGAN ISLER GIDA SANAYI VE TICARET ANONIM SIRKETI;AYAZAĞA MAH. ÇAKIRLAR SOK NO:2 ;İSTANBUL;SARIYER;(212) 8068032;www.veggy.com.tr;veggy.com.tr;İİB-HUBUBAT
EUROZYME GIDA KATKI MADDELERI SAN.VE TIC.A.Ş.;ORHANGAZİ MAH. MİMSAN MOBİLYACILAR SİT. 1711 SOKNO:14;İSTANBUL;ESENYURT;(212) 8863145;www.polengida.com.tr;polengida.com.tr;İİB-HUBUBAT
SYNGENTA TARIM SANAYİ VE TİCARET ANONİM ŞİRKETİ;KAZIM DIRIK M. 364 S.  N:11;İZMİR;BORNOVA;(232) 4130055;www.syngenta.com.tr;syngenta.com.tr;İİB-HUBUBAT
DOKTOR TARSA TARIM SAN.VE TIC. A.Ş.;ORG.SAN.BÖL.2.KISIM 22.CADDE.;ANTALYA;DÖŞEMEALTI;(242) 2494646;www.drt.com.tr;drt.com.tr;İİB-HUBUBAT
KUZEY PET VETERİNER ÜRÜNLERİ İLAÇ VE GIDA SANAYİ DIŞ TİCARET ANONİM ŞİRKETİ;SAHRAYICEDİT MAH. HALK SK. PAKPEN NO: 40 İÇ KAPI NO: 12 KAT:9 ;İSTANBUL;KADIKÖY;(850) 2157738;http://kuzeypet.com;kuzeypet.com;İİB-HUBUBAT
BAKLAVACI GÜLLÜOĞLU M.NEJAT GÜLLÜ GIDA SAN. VE TIC. A.Ş.;"MERKEZ MAHALLESİ ,  EYÜPSULTAN CAD. NO:36 /1";İSTANBUL;KAĞITHANE;(212) 3213434;www.gulluoglu.com;gulluoglu.com;İİB-HUBUBAT
KTL YAPI TEKNOLOJİLERİ DIŞ TİC.A.Ş;KOZA MAH. 1641 SOKAK NO:25;İSTANBUL;ESENYURT;(212) 6438999;www.ktl.com.tr;ktl.com.tr;İİB-HUBUBAT
PNS PENDİK NİŞASTA SAN.A.Ş.;RAMAZANOĞLU MAH.MAHMUT BAYRAMCAD NO:56;İSTANBUL;PENDİK;(216) 5850685;www.pendiknisasta.com.tr;pendiknisasta.com.tr;İİB-HUBUBAT
ANI BİSKÜVİ GIDA SAN.TİC.A.Ş.;ORGANIZE SAN.BÖLGESI 16.CAD.NO:16 ;KARAMAN;MERKEZ;(338) 2241230;www.anibiskuvi.com.tr;anibiskuvi.com.tr;İİB-HUBUBAT
MARSA YAĞ SAN.VE TİC.A.Ş.;RAMAZANOĞLU MH.MAHMUT BAYRAM CD.NO:9 D:1;İSTANBUL;PENDİK;(216) 5850585;www.marsa.com.tr;marsa.com.tr;İİB-HUBUBAT
NOOR ASİA  GIDA SAN. VE TİC. A.Ş;SELAHATTİN EYYUBİ MAH.1624. SOK.NO:15-17 İÇ KAPI:3;İSTANBUL;ESENYURT;(212) 5492363;www.greenlife.com.tr;greenlife.com.tr;İİB-HUBUBAT
URGANCI GIDA TURİZM İNŞAAT SAN. VE DIŞ TİC. LTD. ŞTİ.;BAŞAKŞEHİR İKİTELLİ OSB MAH.ÇORAPÇILAR C BLOK  SOK: 17-18 ;İSTANBUL;BAŞAKŞEHİR;(212) 4858090;www.urganci.com.tr;urganci.com.tr;İİB-HUBUBAT
PAKEL ÇİKOLATA GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YEŞİLBAYIR MAH. HADIINKÖY-İSTANBUL CAD. NO:134 İÇ KAPI NO:1;İSTANBUL;ARNAVUTKÖY;(212) 6894014;www.pakelgida.com;pakelgida.com;İİB-HUBUBAT
FERZAYM GIDA SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İKİTELİ OSB MAH. MİLAS CAD. NO:7-11/72 ;İSTANBUL;BAŞAKŞEHİR;(212) 8035467;www.ferzaym.com;ferzaym.com;İİB-HUBUBAT
SEKMANLAR GIDA İNŞ SAN VE TİC.LTD.ŞTİ.;MURATPAŞA MAH. DEMİRHİSAR CAD. NO:3/1 ;İSTANBUL;BAYRAMPAŞA;(212) 0000000;https://www.melidyacikolata.com;melidyacikolata.com;İİB-HUBUBAT
GÜLÇİÇEK KİMYA VE UÇAN YAĞLAR SAN. VE TİC. A.Ş.;G.O.S.B. TEMBELOVA ALANI 3300 SK. NO:3306 PK.41400 ;KOCAELI;GEBZE;(262) 6770000;www.gulcicek.com;gulcicek.com;İİB-HUBUBAT
H BAZAAR DIŞ TİC AŞ;İÇERENKÖY MH TOPÇU İBRAHİM SK NO 8/100;İSTANBUL;ATAŞEHİR;(216) 4110495;www.hbazaar.com.tr;hbazaar.com.tr;İİB-HUBUBAT
ELMA OTOMOTİV GIDA İNŞAAT EMLAK SAN.TİC.LTD.ŞTİ.;SOĞANLIK YENİ MAH.ÖMER SEYFETTİN SOKAK NUMARA:12/A;İSTANBUL;KARTAL;(216) 4519656;www.kukikultur.com;kukikultur.com;İİB-HUBUBAT
DOĞANLAR GIDA VE TURİZM SAN. TİC.LTD.ŞTİ.;TOPTANCILAR SİTESİ NO:86;NEVŞEHIR;NEVŞEHİR;(384) 2123970;www.doganlarkuruyemiş.com.tr;xn--doganlarkuruyemi-1dd.com.tr;İİB-HUBUBAT
ELZUHUR TEKSTİL GIDA MAKİNA TUR. SAN. VE DIŞ TİC. LTD. ŞTİ. ;SOĞANAĞA CAMİİ SK.POLAT İŞ HANI NO:29/6;İSTANBUL;FATİH;(212) 6389583;www.elzuhur.com;elzuhur.com;İİB-HUBUBAT
ALLIANCE INTERNATIONAL GROUP İÇ VE DIŞ TİC.LTD.ŞTİ.;ATATÜRK MH. ERTUĞRUL GAZİ SK. METROPOL İSTANBULSİTESİ C1 BLOK NO:2B KAPI NO:376;İSTANBUL;ATAŞEHİR;(216) 0000000;http://www.alliance-inter.com;alliance-inter.com;İİB-HUBUBAT
ÜNİLEVER SAN.VE TİC.TÜRK A.Ş.;SARAY MAH. DR. ADNAN BÜYÜKDENİZ CAD. NO:13;İSTANBUL;ÜMRANİYE;(216) 6339000;www.unilever.com.tr;unilever.com.tr;İİB-HUBUBAT
ALLİS DIŞ TİC.A.Ş;DUDULLU OSB DES SAN SİT TİCARET MERKEZİ BİNA 1. CD NO:3/18;İSTANBUL;ÜMRANİYE;(216) 4991910;www.allis.global;allis.global;İİB-HUBUBAT
TOPRAK MAHSULLERİ OFİSİ GENEL MÜDÜRLÜĞÜ;MÜDAFAA CAD. NO:18;ANKARA; ;(312) 4163000;www.tmo.gov.tr;tmo.gov.tr;İİB-HUBUBAT
MAY-AGRO TOHUMCULUK SAN.VE TIC.AŞ;SAMANLI MAH.YIĞITLER CAD.NO:28;BURSA;YILDIRIM;(224) 3514500;www.may.com.tr;may.com.tr;İİB-HUBUBAT
İPEK YEM VE GIDA SAN.TİC.A.Ş.;SANAYİ MH.60709 NL. CD. NO:15;GAZIANTEP;ŞEHİTKAMİL;(342) 2415290;www.ipekyem.com.tr;ipekyem.com.tr;İİB-HUBUBAT
ULAŞ GIDA UN TEKSTIL NAKLIYE TIC. VE SAN A.Ş;ESKİ İST CAD. BÜYÜKKARIŞTIRAN MEVKİİ;KIRKLARELI;LÜLEBURGAZ;(288) 4362720;www.kavukcugrubu.com.tr;kavukcugrubu.com.tr;İİB-HUBUBAT
GÖZE TARIM ÜRN.PAZ.SAN.TİC.A.Ş.;ÇİLEK MH.6355 SK.NO:92;MERSIN;AKDENİZ;(324) 2219625;www.gozetarim.com.tr;gozetarim.com.tr;İİB-HUBUBAT
BOBAJOY GIDA SAN.VE TİC.A.Ş.;"SELAHATTİN EYYUBİ MAHALLESİ, 1538. SOK. DR ESAT OKTAY İŞ MERKEZİ NO:32 GİRİŞ KAT - ASMA KAT ";İSTANBUL;ESENYURT;(212) 0000000;http://www.bobajoy.com.tr;bobajoy.com.tr;İİB-HUBUBAT
EVİZA BİSKÜVİ ÇİKOLATA GIDA SAN. VE TİC. A.Ş.;ORUÇREİS MAH. TEKSTİLKENT  CAD. TEKSTİLKENT SİTESİ . A BLOK 12/ B NO:324 ;İSTANBUL;ESENLER;(212) 4452727;www.eviza.com.tr;eviza.com.tr;İİB-HUBUBAT
LERMİOĞLU UN GIDA SAN. VE TIC. LTD. ŞTI.;CİFTLİKKOY YOL SAPAGI E-5 KARAYOLU ÜZERİ;KIRKLARELI;LÜLEBURGAZ;(216) 4201714;www.lermiogluun.com;lermiogluun.com;İİB-HUBUBAT
BEKARD GIDA TAŞIMACILIK İNŞAAT TEMİZLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAGÜRANİ MAH.OĞUZHAN CAD.OĞUZHAN İŞ HANINO:19/4;İSTANBUL;FATİH;(212) 5313177;http://www.bekard.com.tr;bekard.com.tr;İİB-HUBUBAT
MAGESTİCOFOOD GIDA VE TEMİZLİK ÜRÜNLERİ PAZARLAMA İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ŞEYHSİNAN MAH. KOCAAĞA SK. ÇORLU IŞ MERKEZI NO:18-231;TEKIRDAĞ;ÇORLU;(282) 0000000;http://bircan.gulcan@gmail.com;gmail.com;İİB-HUBUBAT
CCC DIŞ TİC. AS;ULAŞ OSB  MAH.104 .  SOK NO:4/1 ERGENE 2 OSB ;TEKIRDAĞ;ÇORLU;(282) 6891000;www.continentalcc.com.tr;continentalcc.com.tr;İİB-HUBUBAT
NİMBUS GIDA SANAYI VE TİCARET LİMİTED ŞİRKETİ;KEMALPAŞA MAH. 48.SOK.NO:2;SAKARYA;SERDİVAN;(264) 2787929;https://nimbusfood.com.tr/;nimbusfood.com.tr;İİB-HUBUBAT
TARSAN GIDA TURİZM İNŞAAT OTOMOTİV SANAYİ DIŞ TİCARET VE PAZARLAMA ANONİM ŞİRKETİ;IZZETTIN KÖYÜ BAHAR SOK.NO:13;İSTANBUL;ÇATALCA;(212) 7962334;www.tarsan.com.tr;tarsan.com.tr;İİB-HUBUBAT
TOYBOX GIDA PAZ.SAN.VE TİC A.Ş;PINAR MAH.19 MAYIS BULVARI NO:30/1;İSTANBUL;ESENYURT;(212) 4501111;www.saadet.com.tr;saadet.com.tr;İİB-HUBUBAT
SEVEN DIŞ TİCARET LİMİTED ŞİRKETİ;BAHÇEŞEHİR 2. KISIM MAH. 50. YIL CAD.AVRUPARK SİTESİB06 BLOK NO:8S İÇ KAPI:38;İSTANBUL;BAŞAKŞEHİR;(212) 8013298;www.sefasera.com;sefasera.com;İİB-HUBUBAT
ZEN İNOVATİF GIDALAR KİMYA VE KOZMETİK SAN.TİC.LTD.ŞTİ.;KARADENİZLİLER MAH. KÖKLÜ SOK. NO:11/1;KOCAELI;BAŞİSKELE;(262) 0000000;https://zendrinks.com.tr;zendrinks.com.tr;İİB-HUBUBAT
ÖZGÜN GRUP MAKİNA İNŞ. SAN. VE DIŞ TİC. AŞ;NİŞANCA MAH. SOĞANAĞA CAD. TAVŞANTAŞI SOK. NO:2 4A;İSTANBUL;FATİH;(212) 6387631;www.ozgunins.com.tr;ozgunins.com.tr;İİB-HUBUBAT
ÜÇ-EL DEĞIRMENCILIK SAN. TIC. LTD. ŞTI.;KIRCAALİ MAH. KÖYALTI CAD. NO:1  EVRENSEKIZ KASABASI ;KIRKLARELI;LÜLEBURGAZ;(288) 4439033;www.ucelun.com.tr;ucelun.com.tr;İİB-HUBUBAT
HAREM ÇİKOLATA SANAYİ ANONİM ŞİRKETİ;KÜÇÜKBAKKALKÖY MAH. HAZAR SK. HAREM PLAZA NO:11 İÇ KAPI NO:1;İSTANBUL;ATAŞEHİR;(216) 4670099;www.haremchocolate.com;haremchocolate.com;İİB-HUBUBAT
ELA AGRO GIDA SAN. VE TIC. LTD. STI.;YILMAZ MAH. INEGÖL CAD. NO:100;BURSA;YENİŞEHİR;(224) 7722858;www.elakuruyemis.com.tr;elakuruyemis.com.tr;İİB-HUBUBAT
ZENTİCE GLOBAL DANIŞMANLIK TİCARET LİMİTED ŞİRKET;ATAKÖY 7-8-9-10 KISIM MAH.ÇOBANÇEŞME E-5 YANYOLCAD. NO:16/1A BLOK KAT 9;İSTANBUL;BAKIRKÖY;(212) 0000000;www.zenticeglobal.com;zenticeglobal.com;İİB-HUBUBAT
ŞİMŞEK BİSKÜVİ VE GIDA SAN.A.Ş.;ORGANİZE SANAYİ BÖLGESİ;KARAMAN;MERKEZ;(338) 2241320;www.simsek.com.tr;simsek.com.tr;İİB-HUBUBAT
FERPA ENERJİ VE  GIDA SAN.IHR.ITH.LTD.ŞTI;BAKIR VE PIRINÇ SANAYI  SIT.SARDUNYA CD. N:2;İSTANBUL;BEYLİKDÜZÜ;(212) 8753173;www.ferpagida.com;ferpagida.com;İİB-HUBUBAT
DOĞAL KATKI MALZEMELERİ VE TARIM ÜRÜNLERİ ANONİM ŞİRKETİ;KOCATEPE MAH.YAĞ İSKELESİ CADDESİ MEGA CENTER C 47 BLOK NO:17/A;İSTANBUL;BAYRAMPAŞA;(232) 4634390;http://www.dogalkatki.com;dogalkatki.com;İİB-HUBUBAT
EMY İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ÇOBANÇEŞME MAH. SANAYİ CAD. NİSH RESİDENCESİT. A BLOK NO:44A D:132;İSTANBUL;BAHÇELİEVLER;(212) 5016415;http://www.emygrup.com.tr;emygrup.com.tr;İİB-HUBUBAT
SARAY BİSKÜVİ VE GIDA SAN.A.Ş.;ORGANİZE SAN.BÖLGESİ;KARAMAN;KARAMAN;(338) 2241100;www.sarayholding.com.tr;sarayholding.com.tr;İİB-HUBUBAT
ÜSTÜN PLASTİK AMBALAJ SAN.VE TİC.A.Ş.;ORG.SAN.BÖL.KAĞITHANE SAN.SİT.17.CD. NO:7;İSTANBUL;BAŞAKŞEHİR;(212) 4857676;www.ustunplastik.com;ustunplastik.com;İİB-HUBUBAT
MISKOS HELVA GIDA TEKS.INŞ.SAN VE DIŞ TIC.LTD.ŞTI.;ZAFER MAH.TÜRKISTAN SOK.NO:13;İSTANBUL;BAHÇELİEVLER;(212) 6393072;www.miskoshelva.com;miskoshelva.com;İİB-HUBUBAT
ALADDİN TURKEY DIŞ TİCARET LİMİTED ŞİRKETİ;BULGURLU MAH. GÜNAYDIN SK. GAVUZOĞLU BLOK NO: 22A ;İSTANBUL;ÜSKÜDAR;(216) 0000000;www.tryaladdin.com;tryaladdin.com;İİB-HUBUBAT
DOĞAL KİMYEVİ MADDELER VE ZİRAİ İLAÇLAR SANAYİ VE TİCARET ANONİM ŞİRKETİ;TOPLARÖNÜ SOK.NO:16;İSTANBUL;BEYKOZ;(216) 3086587;www.dogaltrm.com;dogaltrm.com;İİB-HUBUBAT
POZİTİF TOPTAN PASTACILIK VE GIDA EKİP DIŞ TİC LTD ŞTİ;MAHMUTBEY MH 2439 SK NO 66/1;İSTANBUL;BAĞCILAR;(212) 6111034;www.pastamarka.com;pastamarka.com;İİB-HUBUBAT
TUFAN FOOD BAHARAT TARIM ÜRÜNLERİ SAN.İÇ VE DIŞ TİC.A.Ş.;YENİ MAH.TOPÇA TOPTANCILAR ÇARŞISI C BLOK  NUMARA:3C/26;SAKARYA;ERENLER;(264) 2420246;www.tufanbaharat.com;tufanbaharat.com;İİB-HUBUBAT
EKOL GIDA ÜRÜNL.SAN.VE DIŞ TİC.LTD.ŞTİ.;MİMAR SİNAN MAH.SARI LALE SOK.NO:8 EYÜP KEMERBURGAZ;İSTANBUL;EYÜP;(212) 3213171;www.ekolfood.com.tr;ekolfood.com.tr;İİB-HUBUBAT
KARATAŞ YEM KATKI MADDELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALPULLU BELEDİYESİ ŞEKER MAH. KÜÇÜK SANAYİ SİTESİ 31-35;KIRKLARELI;BABAESKİ;(288) 5232323;http://www.karatasfeed.com;karatasfeed.com;İİB-HUBUBAT
TİRMATA TARIM ÜRÜNLERİ GIDA SANAYİ TİC.A.Ş;KISIKLI MAH.YILDIRAN SK.NO:5A İÇ KAPI NO:1;İSTANBUL;ÜSKÜDAR;(216) 3127061;http://www.tirmata.com.tr;tirmata.com.tr;İİB-HUBUBAT
HACI HASANOĞULLARI RESTAURANT TURİZM GIDA İNŞAAT SAN. VE TİC. LTD. ŞTİ.;İHSANİYE MAH. FATİH SULTAN MEHMET BULVARIÖZAY APT. NO:18A;BURSA;NİLÜFER;(224) 2456061;www.hacihasanogullari.com.tr;hacihasanogullari.com.tr;İİB-HUBUBAT
AGROWELL GIDA SAN. VE TİC. A.Ş.;ZAFER MH ADİLE NAŞİT BULVARI ARIS GRAND TOWERS NO 30-32 R;İSTANBUL;ESENYURT;(212) 9450615;www.agrowell.com.tr;agrowell.com.tr;İİB-HUBUBAT
KUMTEL GIDA SANAYİ VE TİC. LTD. ŞTİ.;BEREKETZADE MAH. ŞİŞHANE SOK. KUMTEL İŞ MERKEZİNO:1;İSTANBUL;BEYOĞLU;(212) 0000000;coffeeaddisababa.com;coffeeaddisababa.com;İİB-HUBUBAT
TOROS TARIM SAN. VE TIC. A.Ş.;TEKFEN TOWER;İSTANBUL;BEŞİKTAŞ;(212) 3570202;www.toros.com.tr;toros.com.tr;İİB-HUBUBAT
İSRA GLOBAL GIDA İÇ VE DIŞ TİC.LTD.ŞTİ.;KOCATEPE MAH. GÜMRÜK İSKELE CAD. A BLOK MEGACENTERNO:89/1824;İSTANBUL;BAYRAMPAŞA;(212) 9510456; www.israglobal.net ;israglobal.net;İİB-HUBUBAT
ERMETAL OTOMOTİV VE EŞYA SAN. TİC. A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. 1.NİLÜFER SK. NO:5;BURSA;OSMANGAZİ;(224) 9802000;www.ermetal.com.tr;ermetal.com.tr;İİB-HUBUBAT
