firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
CEMRE MARİN ENDÜSTRİ A.Ş;HERSEK KÖYÜ 6/1 PAFTA 682 PARSEL ;YALOVA;ALTINOVA;(226) 4613005;www.cemremarine.com;cemremarine.com;İİB-GEMİ
TUNA MARİN GEZİ TEKNELERİ İMALAT VE TİC.LTD.ŞTİ.;ŞEHİTLİK MAH.ŞEHİTLİK CD.NO:25/A-B TAVŞANLIBELDESİ;YALOVA;ALTINOVA;(226) 4656455;;;İİB-GEMİ
VİSİONF YATÇILIK A.Ş;YENİŞEHİR MAH. DEDEPAŞA CAD. OTEL AVM + FUAR NO: 15 İÇ KAPI NO:200;İSTANBUL;PENDİK;(216) 6961001; www.visionf.com ;visionf.com;İİB-GEMİ
EPOCH TURİZM İNŞ.SAN.VE TİC.LTD.ŞTİ.;ESENŞEHİR MAH.M.TEVZİ CAKMAK CAD.NO:79LA ;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-GEMİ
OPTİTUR MARİN DENİZCİLİK SAN. VE TİC. LTD. ŞTİ.;DERİ O.S.B. MAH. ETLEME SOK. NO:2/21-8;İSTANBUL;TUZLA;;www.opti-tur.com;opti-tur.com;İİB-GEMİ
MİRGİ YATÇILIK TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKYARLAR MAH. ATATÜRK(AKYARLAR)CAD. RADISON OTELNO:352/29;MUĞLA;BODRUM;(252) 0000000;;;İİB-GEMİ
KAVİ YATÇILIK VE TİCARET LİMİTED ŞİRKETİ;SANAYİ MAHALLESİ HAZMET SOKAK NO:33/1;KOCAELI;İZMİT;(262) 0000000;;;İİB-GEMİ
BG DENİZCİLİK SAN.TİC.A.Ş.;BALÇIK MAH. 3253 SK. NO:35;İSTANBUL;TUZLA;(262) 6583060;;;İİB-GEMİ
BORAM TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BOZBURUN MAH. BOZBURUN 201 SOK NO:3 ;MUĞLA;MARMARİS;(252) 0000000;;;İİB-GEMİ
METUR YACHT TURIZM VE TIC.AŞ;KUMBAHÇE MH. TRANDİL SK. NO:15NAZAR SITESI NO:32;MUĞLA;BODRUM;(252) 3137088;;;İİB-GEMİ
MENGİ-YAY YATÇILIK TURİZM SAN. VE TİC.A.Ş.;TERSANELER MEVKİİ NUH SİT.A.BLNO.2;İSTANBUL;TUZLA;(216) 3950564;www.mengiyat.com;mengiyat.com;İİB-GEMİ
KRAFTER YAT İMALATI TURİZM SAN. VE TİC. LTD. ŞTİ.;ALTINTAŞ MAH. ÇEŞME URLA İZMİR ASFALTI CAD. NO : 299 / 5;İZMİR;URLA;(232) 0000000;;;İİB-GEMİ
STEPHAN KOHLER YAT TURİZM İNŞAAT TİCARET LTD. ŞTİ.;ULUSAL EGEMENLİK CAD. TEPE MAH. NO: 68/1 48700 ;MUĞLA;MARMARİS;(252) 0000000;;;İİB-GEMİ
UNITED TECHNICAL MARINE DENİZCİLİK SAN. TİC. LTD. ŞTİ. ;MEDRESE SOKAK B BLOK NO:6 D:9 İSTASYONA BLOK NO:66 A/111;İSTANBUL;TUZLA;(216) 4471545;;;İİB-GEMİ
BR GROUP TEKNE İTHALAT İHRACAT LİMİTED ŞİRKETİ;FULYA MAH.BÜYÜKDERE CAD.QUASAR NO:76 İÇ KAPI NO:18;İSTANBUL;ŞİŞLİ;(850) 3093712;http://www.brgroup.com.tr;brgroup.com.tr;İİB-GEMİ
ÜNLÜ PERVANE MARİN SEVK SİSTEM.SAN. VE TİC.LTD.ŞTİ;DUDULLU OSB. İMES A BLOK 105.SK NO:5;İSTANBUL;ÜMRANİYE;(216) 3643221;www.unlupervane.com;unlupervane.com;İİB-GEMİ
MARİNE LİGHT YAT AKSESUARLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ATATÜRK MAH. DARILMAZ SK. NO.14-16 A;İSTANBUL;SANCAKTEPE;(216) 4825718;;;İİB-GEMİ
FABBRO YATÇILIK SANAYİ VE TİCARET ANONİM ŞİRKETİ ;AYDINTEPE MAH. GÜZİN SOK. ADA TERSANESİ NO:1;İSTANBUL;TUZLA;(216) 3340111;http://www.fabbroyachts.com;fabbroyachts.com;İİB-GEMİ
HAYRETTİN EDREMİTLİOĞLU;RIFAT ILGAZ CD 28 L 18;İSTANBUL;KÜÇÜKÇEKMECE;;;;İİB-GEMİ
RMK MARINE GEMI YAPIM SAN.VE DENIZ.TAŞM.IŞLETMESI A.Ş;ÖZEL SEKTÖR TERSANELER BÖLG.NO:13İÇMELER MEVKİİ;İSTANBUL;TUZLA;(216) 3952865;www.rmkmarine.com.tr;rmkmarine.com.tr;İİB-GEMİ
TEKBOY TEKS. VE BOYAMA SAN. VE TİC. AŞ;KÖYALTI MEVKII ÇINAR CAD.;İSTANBUL; ;02126528133;;;İİB-GEMİ
SBC DENİZCİLİK DANIŞMANLIK DIŞ TİC.LTD.ŞTİ;EVLİYA ÇELEBİ MAH. GENÇ OSMAN CAD. NO:34/A;İSTANBUL;TUZLA;(216) 4467474;;;İİB-GEMİ
HİDRODİNAMİK GEMİ SAN.VE TİC.A.Ş.;TERSANELER CAD.NO:40;İSTANBUL;TUZLA;(216) 3952319;;;İİB-GEMİ
SES YACHTS DENIZ ARAÇLARI SAN. VE TİC. LTD. ŞTİ.;AYDINTEPE MAH. KIZILÇAM SOK. A BLOK NO:2/3;İSTANBUL;TUZLA;(216) 4931582;www.sesyachts.com;sesyachts.com;İİB-GEMİ
TURKISH SHIPYARDS GEMİ İNŞA VE BAKIM ONARIM SANAYİ LİMİTED ŞİRKETİ;KORDONBOYU MAH. ANKARA CAD. IST MARINA BLOK NO: 147 A İÇ KAPI NO: 36;İSTANBUL;KARTAL;(216) 7718065;;;İİB-GEMİ
ÜÇGEN GLOBAL DENİZCİLİK VE TAŞIMACILIK TİC.LTD.ŞTİ;BAĞLARBAŞI MAH. ATATÜRK CAD. SAKARYA SOK MALTE MALTE PLAZA NO:35/3/310 ;İSTANBUL;MALTEPE;(216) 7061026;3angletransport.com;3angletransport.com;İİB-GEMİ
NN YATÇILIK VE TİCARET ANONİM ŞİRKETİ;AYDINTEPE MH.SAHİL BULV. ÖZEK İŞ MERKEZİ E BLOK NO;İSTANBUL;TUZLA;(216) 3923135;;;İİB-GEMİ
OS DENİZCİLİK VE DIŞ TİCARET LİMİTED ŞİRKETİ;GÜZELYALI MAH. ACEM KIZI SK.FIRAT APARTMAN NO: 26B;İSTANBUL;PENDİK;(216) 0000000;;;İİB-GEMİ
AKAY METAL ENDÜSTRİSİ SAN VE TİC.LTD.ŞTİ;ATATÜRK MAH. ERTUĞRUL GAZİ SK. METROPOL İSTANBUL SİTESİ C1-BLOK NO:2B D:376;İSTANBUL;ATAŞEHİR;(216) 4943400;;;İİB-GEMİ
BPA DIŞ TİC. END. VE MEDİKAL EKİP. SAN. A.Ş.;ATATÜRK MAH.ERTUĞRUL GAZİ SOK.METROPOL İSTANBUL SİT.C1 BLOK APT.NO:2B/373;İSTANBUL;ATAŞEHİR;(212) 2704049;;;İİB-GEMİ
NEDİM MARİN DENİZCİLİK VE YATÇILIK LİMİTED ŞİRKETİ;ÇIFTLIK MAH. SANAYI CAD. B BLOK NO: 27 İÇ KAPI NO:30;YALOVA;ÇİFTLİKKÖY;(226) 0000000;;;İİB-GEMİ
UNİ MARİN MÜHENDİSLİK SAN VE TİC.LTD.ŞTİ.;AYDINTEPE MAH. BEYDAĞI CAD. 5R ST2/6;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
EKİP TURİZM AŞ.; CUMHURİYET CAD.NO.83/1 ELMADAĞ;İSTANBUL;ŞİŞLİ;(212) 2302272;;;İİB-GEMİ
REN OCEAN GEMİ İNŞA VE İŞLETMECİLİĞİ LİMİTED ŞİRKETİ;KARAKÖY TERSANE CAD.YAPRAK ÇIKMAZI SOK.NO.6/4;İSTANBUL;BEYOĞLU;(212) 0000000;;;İİB-GEMİ
UMUT YILLIKÇI;KIZILAĞAÇ MAH. İÇMELER KÜME EVLER NO:36;MUĞLA;BODRUM;(252) 0000000;;;İİB-GEMİ
YILDIRIM SOĞUTMA VE BOBİNAJ SAN DIŞ TİC.LTD.ŞTİ;ŞEHİTMUHTAR MAH.ALTINBAKKAL SOK NO:10 ;İSTANBUL;BEYOĞLU;(212) 2551111;www.yildirimsogutma.com;yildirimsogutma.com;İİB-GEMİ
DEARSAN GEMİ İNŞAAT SANAYİ A. Ş.;AYDINTEPE MAH. RAUF ORBAY CAD.NO:2 ;İSTANBUL;TUZLA;(216) 3957575;www.dearsan.com.tr ;dearsan.com.tr;İİB-GEMİ
PROSTONE MERMER DOĞALTAŞ İNŞ. SAN. VE DIŞ TİC. LTD. ŞTİ.;ATATÜRK MAHALLESİ VATAN CADDESİ NO:21/5 ;İSTANBUL;ATAŞEHİR;(216) 3773902;;;İİB-GEMİ
IMS GEMİ YEDEK PARÇA VE DANIŞMANLIK LİMİTED ŞİRKETİ;AYDINTEPE MAH. HARMANDALI SK. NO: 26;İSTANBUL;TUZLA;(216) 3647533;;;İİB-GEMİ
SAFTER MARİN TEKNE İMALAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;GÜZEL YALI ÖAH. SAHİL BULVARI NO:179-A ;İSTANBUL;PENDİK;(216) 9122516;;;İİB-GEMİ
PİNA TERSANE ANONİM ŞİRKETİ;TAŞKÖPRÜ MERKEZ MAHALLESİ ORTA ÖLÇEKLİ SANAYİCİLERCADDESİ NO:23/2;YALOVA;ÇİFTLİKKÖY;(216) 4936617;;;İİB-GEMİ
KALYON MARİNE GEMİ İMALAT VE YAT SANAYİ TİCARET LİMİTED ŞİRKETİ;İBNİSİNA MAH. AVCI SK. NO: 25 - 1;KOCAELI;DERİNCE;(262) 0000000;;;İİB-GEMİ
ÇİTA MARİN MOBİLYA  SAN.TİC.A.Ş;ÇAVUŞÇİFTLİĞİ MAH DEVLET KARAYOLU ÜZERİ BULV. NO 181   .;YALOVA;ALTINOVA;(226) 4614447;;;İİB-GEMİ
OSMAN MARİN DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;EVLİYA ÇELEBİ MAH. FERASET SK. SARIYAR APT NO:1-6;İSTANBUL;TUZLA;(212) 6394444;;;İİB-GEMİ
ORHAN POLAT - POLAT DENİZCİLİK;"TAŞKÖPRÜ BELDESİ, TAŞKÖPRÜ MERKEZ MAHALLESİSANAYİ BEŞİNCİ SK.NO:14";YALOVA;ÇİFTLİKKÖY;(226) 0000000;;;İİB-GEMİ
ÜLKÜ GÜRKAN;ORG.SAN.BÖL.İMES SAN.SİT.A BLOK 106 SOK.NO:15;İSTANBUL;ÜMRANİYE;(216) 3643176;;;İİB-GEMİ
CEMRE TERSANESİ GEMİ İNŞAA SAN.A.Ş.;HERSEK KÖYÜ 6/1 PAFTA 682 NO:24 İÇ KAPI NO:A;YALOVA;ALTINOVA;(226) 4614444;;;İİB-GEMİ
DÖKAR YAT SANAYİ VE TİCARET LTD.ŞTİ.;KİMYACILAR SANAYİ SİTESİ C-15;İSTANBUL;TUZLA;(216) 5932816;;;İİB-GEMİ
MESA VARLIK GELİŞTİRME VE GAYRİMENKUL ANONİM ŞİRKETİ;KORU MAH. IHLAMUR CAD. NO: 2 İÇ KAPI NO: 12;ANKARA;ÇANKAYA;(312) 0000000;;;İİB-GEMİ
KIZIL KAYAN YATÇILIK TURZ.SAN..VE TIC.LTD.ŞTI.;EVLİYA ÇELEBİ MAH. TERSANELER BÖLGESI NUH SAN.SITESI A BLOK NO:1;İSTANBUL;TUZLA;(216) 3952931;www.kizilkayan.com;kizilkayan.com;İİB-GEMİ
MOONDAY YATÇILIK DENİZCİLİK İTHALAT VE İHRACAT ANONİM ŞİRKETİ;DERİ OSB MAH. ANTİK SK. NO:15 ;İSTANBUL;TUZLA;(216) 5044135;;;İİB-GEMİ
AS-EL METAL TURİZM İNŞ.SAN.VE DIŞ TİC.LTD.ŞTİ;ATATÜRK MAH.MARMARA SAN.SİT. N BLOK NO:340;İSTANBUL;KÜÇÜKÇEKMECE;(212) 4721232;www.asemetal.com;asemetal.com;İİB-GEMİ
MOLA GRUP TURİZM TİCARET ANONİM ŞİRKETİ;ATATÜRK MH.ATAŞEHİR BLV.EVİNPARK SİT.B BL.NO:23 B1;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-GEMİ
EAGLE SHIP SUPPLY DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AYDINTEPE MAH. SAHİL BLV. DENİZCİLER TİCARET MRKZ.NO: 126 İÇ KAPI NO: 57;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
EBUBEKİR SIDDIK IŞKIN;NİYAZİ MISRİ SK. H4 - 127;İSTANBUL;FATİH;(212) 0000000;;;İİB-GEMİ
ALEMDAR MARİN TEKNOLOJİ DENİZ ARAÇLARI SAN.VE TİC.LTD.ŞTİ.;29 EKİM MAH. 9211 SOK. NO:6/1 YAZIBAŞI ;İZMİR;TORBALI;(232) 8538786;www.alemdarmarine.com;alemdarmarine.com;İİB-GEMİ
ESMS MECHANICS DENİZCİLİK MÜH. SAN. TİC. LTD. ŞTİ.;İSTİKLAL CAD. NO: 11;YALOVA;ALTINOVA;(226) 0000000;;;İİB-GEMİ
TURBONET TÜRBİN DENİZCİLİK İML. SERVİS TİC. LTD. ŞTİ.;ORTA MH ERK SK A APT NO 5A/9;İSTANBUL;TUZLA;(216) 0000000;www.turbonetmarine.com;turbonetmarine.com;İİB-GEMİ
MARİNE OTOMASYON SİSTEMLERİ LTD. ŞTİ.;EVLİYA ÇELEBİ MAH. İSTASYON CAD. GİPTAŞ SAN. SİT.A BLOK K:2 NO:37;İSTANBUL;TUZLA;(216) 4471290;www.m-o-s.com.tr;m-o-s.com.tr;İİB-GEMİ
MACELLAN DENİZCİLİK SAN. VE TİC.A.Ş.;ATATÜRK MAH. ERTUĞRUL GAZİ SOK. METROPOL İSTANBULC1 BLOK NO:28/376;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-GEMİ
SUNİYE KOYUNCU - BULUT MARİN;İSTASYON MAHALLESİ YARIŞ ÇIKMAZI SOKAĞI NO:1/374;İSTANBUL;TUZLA;(212) 2182690;;;İİB-GEMİ
IRON FLEET GEMI ISLETMECILIGI LIMITED SIRKETI;ATAKÖY 7-8-9-10. KISIM MAH. ÇOBANÇEŞME E-5 YAN YOLATAKÖY TOWERS A BLOK NO: 20/1 İÇ KAPI NO: 70;İSTANBUL;BAKIRKÖY;(212) 4410399;;;İİB-GEMİ
İZMİR MAVİ DENİZCİLİK GERİ DÖNÜŞÜM SAN.VE TİC.A.Ş.;AKDENİZ MAH.ŞEHİT FETHİ BEY CD. HERİS TOWER BLOK NO:55/091;İZMİR;KONAK;(232) 0000000;;;İİB-GEMİ
FOCAL GEMİ ACENTELİĞİ ANONİM ŞİRKETİ;FATİH SULTAN MEHMET MAH. POLİGON CAD. BUYAKA 2SİTESİ 2 BLOK NO: 8 B İÇ KAPI NO: 77;İSTANBUL;ÜMRANİYE;(021) 6759411;http://www.focal.com.tr;focal.com.tr;İİB-GEMİ
ATF FORVARDERLİK LİMİTED ŞİRKETİ;ŞEHİT NEVRES BLV.KIZILAY İŞ.MRNO.3 KAT.3/A;İZMİR;KONAK;;;;İİB-GEMİ
İSATEK YATCH DENİZ ARAÇLARI LTD. ŞTİ.;YAMANEVLER MAHALLESİ SİTEYOLU CD.DENİZ SANAYİ SİTESİ B BLOK 6B7;İSTANBUL;ÜMRANİYE;(216) 6343858;;;İİB-GEMİ
SOLE YATÇILIK VE İNŞAAT SAN. LİMİTED ŞİRKETİ;ÇİFTLİK MAHALLESİ AŞIK VEYSEL CAD. NO 29 NO 1;İSTANBUL;BEYKOZ;(216) 5933004;http://www.solepowerboats.com;solepowerboats.com;İİB-GEMİ
BAŞAR İSMAİL ÇEBİ -ÇEBİ GEMİ ACENTELİĞİ;BAHÇELİEVLER MAH. SAKLI VADİ SOK NO:16 AĞAOĞLU MYCİTY 31B2/16/2;İSTANBUL;BAHÇELİEVLER;;;;İİB-GEMİ
PANİÇİ DENİZCİLİK TİCARET LİMİTED ŞİRKETİ;HASANPAŞA MAH.MİRİM ÇELEBİ SK. BEYAZ KONAKNO:20 A;İSTANBUL;KADIKÖY;(212) 2129100;;;İİB-GEMİ
PİNUS YAT VE TEKNE MALZEMELERI SANAYI VE TICARET LIMITED SIRKETI;ALLAADDİN BEY MAH NO 6;BURSA;NİLÜFER;(224) 0000000;;;İİB-GEMİ
MB DENİZCİLİK GAYRİMENKUL İNŞAAT SAN VE TİC A.Ş;SALACAK MAH.SALACAK İSKELE CAD.NO:18;İSTANBUL;ÜSKÜDAR;(216) 0000000;;;İİB-GEMİ
DÖRT K GRUP TURİZM BİLİŞİM ORGAN.SANVE TİC.LTD.ŞTİ;ALİPAŞA MAH. FATİH SULTAN MEHMET CAD. NO: 6 /100;İSTANBUL;SİLİVRİ;(212) 5980667;;;İİB-GEMİ
ÇANAKKALE LİMAN İŞL.SAN. VE TİC.A.Ş.;CUMHURİYET MAH. SAHİL. YOLU CAD. ;ÇANAKKALE;ÇANAKKALE;(286) 2635500;;;İİB-GEMİ
AKEL GEMİCİLİK VE DENİZ END.SAN VE TİC.LTD.ŞTİ;YAYLA MAH. MEKA İŞ MERK 3 NO:58/20 ;İSTANBUL;TUZLA;(216) 4473945;;;İİB-GEMİ
NOVA TERSANECİLİK GEMİ İNŞAA SAN VE TİC AŞ;AYDINTEPE MH GÜZİN SK NO 15;İSTANBUL;TUZLA;(216) 3921818;;;İİB-GEMİ
ÖZATA TERSANECİLİK SAN.VE TIC.A.Ş.;EVLİYA ÇELEBİ MAH.FEDAİ SOK. NO:17A;İSTANBUL;TUZLA;(226) 4612497; www.ozatashipyard.com ;ozatashipyard.com;İİB-GEMİ
ADELE YATÇILIK A.Ş.;POSTANE MAHALLESİ AKASYA SK NO 5 İÇ KAPI 1 ;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
TELGEREN YATÇILIK SAN. VE DIŞ TİC. AŞ.;DERİ OSB MAH.KUMPAS CAD. NO:3;İSTANBUL;TUZLA;(216) 7845663;;;İİB-GEMİ
GEMAK GEMİ İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;TERSANELER CAD.NO:38;İSTANBUL; ;(216) 5812300;www.gemak.com;gemak.com;İİB-GEMİ
GENEL MARİN MARMARİS TURİZM VE TİCARET ANONİM ŞİRKETİ;SARIANA MAH. MUSTAFA MÜNİR ELGİN BLV. OFİS SİTESİ NETSEL MARİNA BLOK NO: 54A;MUĞLA;MARMARİS;(232) 4217672;;;İİB-GEMİ
PLANET BOAT GEMİ İNŞ. SAN TİC.LTD.ŞTİ;AYDINTEPE MAH. SİNEM SOK ENGİNDENİZ NO:7 ;İSTANBUL;TUZLA;;;;İİB-GEMİ
CAN DENİZCİLİK MAK. ELEK. OTO. TEKS. SAN. TİC. LTD. ŞTİ.;KARADENİZ CD. TURGUT REİS SAN. SİT.B1 NO:5;İSTANBUL;TUZLA;(216) 3940405;www.candenizcilik.com;candenizcilik.com;İİB-GEMİ
TORTUR DENIZCILIK TURIZM SAN. VE TIC.A.Ş.;POSTANE MAH. TERSANELER CADDESİ  KIZILÇAM SOK NO:7;İSTANBUL;TUZLA;(216) 4930861;www.senamare.com;senamare.com;İİB-GEMİ
AKEL DENİZ ENDÜSTRİSİ A.Ş;YAHYA MAH. IRMAK SOK  NO:2/20;İSTANBUL;TUZLA;(216) 4473945;;;İİB-GEMİ
TURKSHIP DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AYDINTEPE MAH.SAHİL BUL.ALIZE IS MERKEZI NO:191/82;İSTANBUL;TUZLA;(216) 3647533;;;İİB-GEMİ
MS DENİZCİLİK VE GEMİ KİRALAMA DIŞ TİC. LTD.ŞTİ;SOĞANLIK YENİ MAH. BALTACI MEHMET PAŞA SOK NO:4B/66 AC MOMENT İSTANBUL SİTESİ ;İSTANBUL;KARTAL;(216) 4941553;;;İİB-GEMİ
İDEMARİNE HÜSNA GEMİ SANAYİ VE TİCARET LİMİTED.ŞİRKETİ;AKŞEMSETTİN MAH. FATİH BULVARI  NO:592;İSTANBUL;SULTANBEYLİ;(216) 4870140;;;İİB-GEMİ
NAUTA MARİN DENİZCİLİK SAN VE TİC.LTD.ŞTİ;BALÇIK MAH ŞİLE CAD.  NO: 6;KOCAELI;GEBZE;(262) 0000000;;;İİB-GEMİ
ASF GEMİ MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKET;YUNUS MAH. ATÖLYELER SK. DENİZSAN NO: 3;İSTANBUL;KARTAL;0(216) 2323237; www.asfgemimakina.com ;asfgemimakina.com;İİB-GEMİ
OCEANİST DENİZ ARAÇLARI MÜH. MÜMESSİLLİK SAN VE TİC LTD ŞTİ;KAVACIK MAH. ŞEHİT TEĞMEN ALİ YILMAZ SOK. NO:16/4 CAMİ MAH ŞEHİTLER CAD. ZAMBAK SOK. NO:12-TUZLA ;İSTANBUL;BEYKOZ;(216) 7011903;www.oceanist.com.tr;oceanist.com.tr;İİB-GEMİ
UĞUR DENİZCİLİK A.Ş.;ÖMER AVNİ MAH İNEBOLU SOK NO 65/3;İSTANBUL;BEYOĞLU;(212) 2921715;;;İİB-GEMİ
PİNA DENİZCİLİK VE TURİZM LTD. ŞTİ.;AYDINTEPE MAH.YILMAZ SOK.NO:13-1;İSTANBUL;TUZLA;(216) 4941381;;;İİB-GEMİ
NAR KUMAŞÇILIK SAN. VE TİC. LTD. ŞTİ.;M.NESİH ÖZMEN MAH. KASIM SOK.NO:17-B;İSTANBUL;GÜNGÖREN;(212) 5390999;www.narkumascilik.com;narkumascilik.com;İİB-GEMİ
BEŞİKTAŞ TERSANE AŞ;PİYALEPAŞA BULVARI MEMORIAL CENTERA BLOK KAT 15;İSTANBUL;ŞİŞLİ;(212) 2109910;http://www.besiktasshipyard.com;besiktasshipyard.com;İİB-GEMİ
DREAM YACHTING YAT. VE TUR. İTH. VE İHR. A.Ş.;KARAGÖZLER MAH. FEVZİ ÇAKMAK CAD.YACHT CLASSIC MARINA  24;MUĞLA;FETHİYE;(252) 6120070;;;İİB-GEMİ
NUMARINE TIC.LTD.ŞTI.;GEBZE PLASTİKÇİLER ORG. SAN. BÖLGE.İNÖNÜ MAH.BALÇIK YOLU ÜZERİ.SİTE İÇİCUMHURİYET CADNO:2;KOCAELI;GEBZE;(262) 7510682;www.numarine.com;numarine.com;İİB-GEMİ
UZUN GEMİ İNŞA DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. ALAÇAM BUL. NO: 19;SAMSUN;YAKAKENT;(362) 0000000;;;İİB-GEMİ
SHIPUBLIC DENİZCİLİK TEKNOLOJİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MUSTAFA KEMAL ATATÜRK MAH. ŞİRİN SK. NO: 10/1;İZMİR;FOÇA;(232) 8145969;;;İİB-GEMİ
CEM NİMİR;FENERBAHÇE MAH. KÖRFEZ YOLU SOK. MARİNA PARK NO: 4/3;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-GEMİ
TRİO DENİZ ARAÇLARI TİC. A.Ş;BATI MAH. SAHİL BLV.6G 39 ;İSTANBUL;PENDİK;(216) 5111000;;;İİB-GEMİ
THEONE MARİNE YATÇILIK LİMİTED ŞİRKETİ;FENERBAHÇE MAH. MÜNİR MURETTİN SELÇUK CADDESİARIPEK APT.NO 22/1/1;İSTANBUL;KADIKÖY;(216) 4946560;;;İİB-GEMİ
BILGIN YATÇILIK VE TURIZM IŞL. TIC.LTD.ŞTI.;FATIH MAH MENEKŞE CAD. NO:6/A;İSTANBUL;KÜÇÜKÇEKMECE;(212) 5996353;www.bilginyacht.com;bilginyacht.com;İİB-GEMİ
BBS VPM YATÇILIK TURİZM LİMİTED ŞİRKETİ;ECE SARAY MARİNA1.KARAGÖZLER FETHİYE MUĞLAFETHİYE MUĞLA;MUĞLA;FETHİYE;(252) 0000000;;;İİB-GEMİ
FEY DENİZCİLİK TİCARET A.Ş.;1471 SOK. NO:55 K:5 D:4 ALSANCAK;İZMİR;KONAK;(232) 4611148;;;İİB-GEMİ
YILDIZ MARİN TEKNE İMALAT LTD.ŞTİ;TAŞLİMAN MAH. TURGUT KURT CAD. İSTAKOZ 3 APT. NO: 19B;YALOVA;ÇINARCIK;(226) 2464744;http://yildizmarin.com.tr;yildizmarin.com.tr;İİB-GEMİ
OBEN ÖZTÜRK;TARABYA MH ÇIRA SOKAK NO:2/1;İSTANBUL;SARIYER;(212) 0000000;;;İİB-GEMİ
BALDEN DENİZCİLİK SAN.VE TİC. LTD.ŞTİ.;EVLIYA ÇELEBI MAH.ISTASYON CD.GIPTAŞ SAN.SIT.B.BLOKN:12.13.;İSTANBUL;TUZLA;(216) 4923497;;;İİB-GEMİ
ALİX AVIEN KOZMETİK SAN.TİC.A.Ş;GAZİ TEPE MAH.FABRİKALAR CAD.NO:7 SİLİVRİ 34570;İSTANBUL;SİLİVRİ;(212) 7388464;;;İİB-GEMİ
MURAT CAVCAV;BEYTEPE MAH. 1621 SOK NO:12;ANKARA;ÇANKAYA;;;;İİB-GEMİ
TURBO MARİNE TECH MAKİNA BAKIM VE ONARIM LİMİTED ŞİRKETİ;DERİ OSB MAH. ETLEME SOK. İSTANBUL DERİ OSB XIX VE XX BLOK NO: 1/2026;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
GÜÇLÜ ULUSLARARASI DENİZ VE KARA NAKLİYATI VE GEMİ MALZEMELERİ TİC LTD ŞTİ;EVLİYA ÇELEBİ MAH. EŞREF BİTLİS SOKAK NO : 10 İÇ KAPI NO B;İSTANBUL;TUZLA;(216) 4460204;;;İİB-GEMİ
ORİENT GEMİ DEN. KİM. İNŞ. GIDA LOJ. DEM. ÇEL. TURZ. İTH. İHR. A.Ş.;KÜLTÜR MAH. İSKELE MEYDANI CAD. NO:3;İZMİR;ALİAĞA;(232) 6172261;;;İİB-GEMİ
HAMİT İLKUT URAS;ŞİRİNKÖY MAH. ŞİRİNKÖY KÜME EVLERİ NO:78;MUĞLA;ULA;(252) 0000000;;;İİB-GEMİ
KIRTRANS DENIZCILIK VE TIC.A.Ş;FAHRETTIN KERIM GÖKAY CD.DENIZC.IŞ MRK.N.14 B BLK.K.2;İSTANBUL;ÜSKÜDAR;(216) 5541400;;;İİB-GEMİ
VİCEM YAPI SAN.VE TİC.A.Ş;EVLİYA ÇELEBİ MAH. TERSANELER CAD. NO:24/5;İSTANBUL;TUZLA;(216) 3940450;;;İİB-GEMİ
ESMS DENİZCİLİK ENERJİ TAAHHÜT MÜH SAN VE TİC AŞ;KULAKSIZ MH OKÇU YÜCEL SK NO 21/4;İSTANBUL;BEYOĞLU;(212) 0000000;;;İİB-GEMİ
REVART DIŞ TİC.A.Ş;CUMHURİYET MAH. MERMER SOK MESA KARTAL KARTAL MESANO: 14/296;İSTANBUL;KARTAL;(216) 5771301;;;İİB-GEMİ
BEY YATÇILIK VE TİCARET LİMİTED ŞİRKETİ;AYDINLI MAH.BEYNUR SK. D1 BLOK NO:3E İÇ KAPI NO:1 ;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
EKİPMARİN YATÇILIK TURİZM LİMİTED ŞİRKETİ;EVLİYA ÇELEBİ MAH. FERSAH SOKAK NO:1/25;İSTANBUL;TUZLA;(216) 4463377;http://info@ekipmarin.com;ekipmarin.com;İİB-GEMİ
