firma_adi;adres;telefon;website;domain;birlik
DBB MÜHENDİSLİK ELEKTRİK TAAHHÜT İNŞAAT TİCARET LİMİTED ŞİRKETİ;CEVİZLİ MAH. BAĞDAT CAD. OFİS İSTANBULNO:538 İÇ KAPI NO:8 MALTEPE - İSTANBUL CEVİZLİ 34840 MALTEPE İSTANBUL;(216) 3990322;http://www.dbbmuhendislik.com.tr;dbbmuhendislik.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DBS INSAAT TAAH.KIMYA SAN.VE TIC.LTD.STI.;ALTAY ÇEŞME MAH. BAĞDAT CAD.SANAYI SOK. DEMIRLI ST. A BLOK 6/1 MALTEPE İSTANBUL;02164578047;www.dekorbeton.com;dekorbeton.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DBT GROUP DIŞ TİCARET LİMİTED ŞİRKETİ;MUSTAFA KEMAL PAŞA MAH,FİDAN SK AP NO 74/2 AVCILAR İSTANBUL;(212) 9639967;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DCL MÜZİK SES IŞIK SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KİREÇBURNU MAH. ARABA YOLCU CAD. NO:161A SARIYER İSTANBUL;(324) 2322511;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DCM KALIP İMALAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;TOSB OTOMOTİV (OSB) MAH 11.SOKAK FABRİKA BİNASI NO:11-1 ÇAYIROVA-KOCAELİ ÇAYIROVA KOCAELİ;(262) 0000000;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DDA GRUP DIŞ TİCARET LİMİTED ŞİRKETİ;ORTA MAH.KAVAKLAR CAD.NO:15/103PK:54100 ADAPAZARI SAKARYA;(264) 0000000;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEA BİLİŞİM TEKNOLOJİLERİ VE TURİZM SANAYİ TİCARET ANONİM ŞİRKETİ;SEDEF CADDESİ NO:13 DAİRE 173 ATATÜRK MAHALLESİ 34758 ATAŞEHİR İSTANBUL;(216) 5741043;www.deateknoloji.com;deateknoloji.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEBİSAN ISITMA HAVALANDIRMA KLİMA VE İNŞ. SAN. TİC.A.Ş;TEPEÜSTÜ MH. ALEMDAĞ CD. PINARLI SK. NO:13/A ÜMRANİYE İSTANBUL;(216) 4667009;www.debisan.com;debisan.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEC FLANŞ HAVALANDIRMA BAĞLANTI ELEMANLARI SAN TİC LTD ŞTİ;TEPEÖREN MAH. MİLLET CAD. NO:12/1 TEPEÖREN 34959 34940 TUZLA İSTANBUL;;www.decflans.com.tr;decflans.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECKRO ELEKTRIK ENDÜSTRIYEL ÜRÜNLER ANONIM AŞ;CEVIZLI MAH. TUGAY YOLU CAD. OFISIMISTANBUL NO: 20 - A IÇ KAPI NO: 41 MALTEPE İSTANBUL;(216) 4884488;www.deckro.net;deckro.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECO ALA POLİÜRETAN ÜRETİM VE DEKORASYON SİSTEMLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;PİRİ REİS MAH.NECİP FAZIL KISAKÜREK CAD. A BLOK RÜYA PRESTİJ SİTESİ NO:10-12/16 ESENYURT İSTANBUL;(212) 0000000;http://www.decoala.com;decoala.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECODECK KOMPOZİT SAN. VE TİC. A.Ş.;OSMANGAZİ MAH. ZİYA GÖKALP CAD. NO:18 K:1-2-3 ESENYURT İSTANBUL;(212) 8865826;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECOFIS OFIS SISTEMLERI SANAYI VE TICARET ANONIM SIRKETI;SERIFALI MAH. BEYIT SK. NO: 62 IÇ KAPI NO: 1 ÜMRANİYE İSTANBUL;(216) 4206076;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECOLINE İTHALAT İHRACAT İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUTBEY MH TAŞOCAĞI YOLU CD AĞAOĞLU MY OFFİCE 212 NO:3 K:26 D:429 BAĞCILAR İSTANBUL;(212) 8030415;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECOMIN BOYA SAN.VE TİC.A.Ş.;ORRA MAH.ATAYOLU CAD.NO:8/47 TUZLA İSTANBUL;(216) 3040552;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECOPLAS KOMPOZİT SANAYİ VE TİCARET ANONİM ŞİRKETİ;PIRPIR KÖYÜ,ORTA MEVKİİ ORTA (KÜME EVLER)HAZIR PEN APARTMANI NO:175 ÇİLİMLİ DÜZCE;(380) 6913355;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECORRAY ALUMINYUM AKS. OTOM. İNŞ. SAN. VE TİC. LTD. ŞTİ.;FEVZİ ÇAKMAK MH. ANİBOL SK. NO:16/A PENDİK İSTANBUL;(216) 5971597;www.decorray.com.tr;decorray.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECOSO DEKORASYON VE SOĞUTMA SANAYİ TİCARET İTHALAT İHRACAT LİMİTED ŞİRKETİ;SULTANİYE MAHALLESİ 350.SOKAK ŞELALEPLAZA NO:1 İÇ KAPI NO :19 ESENYURT İSTANBUL;(212) 0000000;www.decoso.com.tr;decoso.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DECOVİTA PAZARLAMA DIŞ TİCARET A.Ş.;KAYABAŞI MAH. ULUBATLI HASAN CAD. GİRİŞ KAYAŞEHİR SİT. D BLOK NO:2H İÇ KAPI NO:54 KÜÇÜKÇEKMECE İSTANBUL;(850) 4501800;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEDE HOME ZÜCCACİYE EV TEKSTİL SAN.TİC.LTD.ŞTİ.;MAHMUTBEY MH İSTOÇ 2426 SK NO:66 BAĞCILAR İSTANBUL;(212) 0000000;www.dedehome-zuccaciye.com.tr;dedehome-zuccaciye.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEDE KİMYA NİKELAJ POLİSAJ MALZEMELERİ HIRDAVAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;FERMANECILER CAD.MAHDUMMEYDANI NO:12DEPO-ARDIYECILER KOOP. BEYOĞLU İSTANBUL;(212) 6751640;www.dedekimya.com;dedekimya.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEDEKS MEDİKAL TEKNOLOJİLERİ ARGE SANAYİ TİCARET LİMİTED ŞİRKETİ;SARAY MH DR. ADNAN BÜYÜKDENİZ CD. CESSAS PLAZA 2. BLOK NO:4/21 ÜMRANİYE İSTANBUL;(216) 6870826;www.dedeks.com;dedeks.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEDEM METAL PLASTİK SANAYİ VE TİCARET LTD.ŞTİ.;ATATÜRK SAN. SİT. EDA SOK. NO.19 ÇATALCA ÇATALCA İSTANBUL;02127896314;www.dedemmetal.com;dedemmetal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEFANS ENDUSTRİ SAVUNMA MÜHENDİSLİK SANAYİ TİC. LTD. ŞTİ;CEVİZLİ MAH. ENDERUN SK.NO:10/C DAİRE 7 34 865 KARTAL İSTANBUL;(216) 3203096;defansendustri.com;defansendustri.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEFAR KALIP MAKİNA SAN. TİC. LTD. ŞTİ.;ÇAVUŞOĞLU SAN. SİT. E BLOK NO:50 KARTAL İSTANBUL;(216) 3741798;www.defarkalip.com.tr;defarkalip.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEFENCE YAY MAKİNA VE TEL SAN.A.Ş.;VELİBABA MH. RIZAKAYAALP CD. DOLAYOBA SAN.SİT. D BLOK NO:58/4-3 PENDİK İSTANBUL;(216) 3072777;www.defenceyay.com;defenceyay.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEFIC GLOBE ENERJİ ANONİM ŞİRKETİ;ESENTEPE MH. KELEBEK SK. NO:2/1 İÇ KAPI NO:1 KARTAL İSTANBUL;(216) 4942676;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEFNE BANYO İMALAT SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ESENKENT MH MUHTEREM SK NO:56 ÜMRANİYE İSTANBUL;(216) 5900057;www.defnebanyo.com;defnebanyo.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEGA DEMİR VE GALVANİZ SAN. A.Ş.;ORHANGAZİ MAH. DEMİR SOK. NO.4 ESENYURT İSTANBUL;(212) 6232600;www.degademir.com;degademir.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEGORA YAPI MALZEMELERİ LTD. ŞTİ.;GİRNA MAH.IRMAK SOK.KÜÇÜKYALI İŞ MERKZ.H BLOK N:9 MALTEPE İSTANBUL;(216) 3671968;www.degora.com;degora.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEĞİŞİM KULP MOBİLYA AKSESUARLARI SANAYİ TİCARET LİMİTED ŞİRKETİ;TOPÇULAR MH RAMİ KIŞLA CD NO:16/1 EYÜP İSTANBUL;(212) 5656057;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEHA HADDECİLİK METAL SAN VE DIŞ TİC LTD ŞTİ;MESCİT MAH DEMOKRASİ CD B8 BLOK NO.3 H /9 TUZLA İSTANBUL;(216) 3942772;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEHA METALURJİ METAL SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MESCİT MAH. SEMT DEMOKRASİ CAD. BİRMESTOPLU İŞ MERKEZİ B8 BLOK 3 B8 9 TUZLA İSTANBUL;(216) 3942072;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEHA MÜH.ELEK.ELETRK.SAN.VE DIŞ TİC.LTD.ŞTİ.;PERPA TİC. MRK. B. BLOK KAT:5 NO:210 ŞİŞLİ İSTANBUL;(212) 2203631;www.dehamuhendislik.net;dehamuhendislik.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEHA TECH MAKİNA SAN. VE TİC. A.Ş.;MÜEYYETZADE MH KEMERALTI CD NO:28 BEYOĞLY-KARAKÖY TAKSİM BEYOĞLU İSTANBUL;(212) 2524800;www.dehatech.com;dehatech.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEHAS İNŞAAT SAN. TİC. VE TİC. A.Ş.;DUDULLU OSB. MAH. DES SAN. SİTESİ 103. SOKAK DES B/7 NO:24 ÜMRANİYE İSTANBUL;(216) 3147200;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKA BOYA SAN. VE TİC.A.Ş.;YUKARI DUDULLU MAH. NECİP FAZIL BULVARI NO:44/61 KEYAP SİTESİ D2 BLOK YUKARI DUDULLU 34704 ÜMRANİYE, ÜMRANİYE İSTANBUL;(216) 5755656;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKAP KAPLAMA MAKİNE YÜZEY TEKNOLOJİLERİ SAN.VE DIŞ TİC.A,Ş.;TUNABOYU SOKAK NO:13 HADIMKÖY ÖMERLİ ARNAVUTKÖY İSTANBUL;(216) 5768334;www.dekap.com.tr;dekap.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKASAN DÖNÜŞTÜRÜLEBİLİR ENDÜSTRİYEL KATI ATIK NAKLİYE SANAYİ VE TİCARET ANONİM ŞİRKETİ;KAYAPA MAH. KIRMIZI (530) CAD. NO 7 NİLÜFER BURSA;(224) 0000000;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOBAHAR PEYZAJ PLASTİK İNŞAAT TAAHHÜT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BAĞLAR MAH.KOÇMAN CAD. 8.SOK. NO:57 GÜNEŞLİ BAĞCILAR İSTANBUL;;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOMİKA DİZAYN DEKORASYON VE DIŞ TİCARET LİMİTED ŞİRKETİ;ÇAVUŞOĞLU MAH.ÇOBANYILDIZI CAD. SUNTA İDARİ BİNASI NO:65 KARTAL İSTANBUL;(216) 3870123;https://www.dekomika.com/;dekomika.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOPAK KUYUMCU MALZ.VITRIN DEKORAS.SAN.IC VE DIS TIC.LTD.;DEMIRCILER SIT.8.YOL NO.20 ZEYTİNBURNU İSTANBUL;02125465311;www.dekopak.com;dekopak.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOR BANYO AKSESUARLARI INS. TAAH.TUR.SAN.VE TIC.LTD.STI.;ORTA MH.ORBAY SK. NO:6/2 TUZLA İSTANBUL;(216) 4665683;www.dekorbanyo.com;dekorbanyo.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOR İÇ VE DIŞ TİC. LTD. ŞTİ.;YANBOL CD NO:42 KAT:2 PENDİK İSTANBUL;(216) 3541315;www.dekor.com;dekor.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOR SANAT REKLAM DEKORASYON SANAYİ VE TİCARET A.Ş.;EKŞİOĞLU MAHALLESİ KURAN KURSU CADDESİ NO:68 TAŞDELEN ÇEKMEKÖY İSTANBUL;(216) 3483810;www.stickershop.com.tr;stickershop.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKORBAK HEYKEL İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BÜYÜKBAKKALKÖY MAH. MEZARLIK YOLU SK. NO: 29 IÇ KAPI NO: 1 MALTEPE İSTANBUL;(216) 0000000;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKORENK PASLANMAZ ÇELİK İNŞAAT SAN.DIŞ TİC.LTD.ŞTİ.;KITELLI OSB MAH. TRIKO DOKUMACILAR S3 BLOK SK.TRIK DOKUMACILAR S3 BLOK NO: 131 IÇ KAPI NO: 131 BAŞAKŞEHİR İSTANBUL;(212) 0000000;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOROTA MİMARLIK DEKORASYON MADENCİLİK SANAYİ VE TİCARET A.Ş.;SOĞANLI MAH.NİLÜFER CAD.3. ÇAY SK.NO:18 OSMANGAZİ BURSA;(224) 2118181;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOTEK MIMAR.VE DEK.MALZ.SAN. VE TIC. A.Ş.;SUMER MAH.PROF.TURAN GUNES CADNO.9 ZEYTİNBURNU İSTANBUL;(212) 8767809;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEKOTEK YAPI KONSTRÜKSIYON İML.SAN.VE TİC.LTD.ŞTİ.;ÇAVUŞOĞLU MAH.YAKACIK CAD.NO:128/10 KARTAL İSTANBUL;(216) 3894412;www.dekotekyapi.com;dekotekyapi.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELANO TURİZM VE TİCARET A.Ş.;HALASKARGAZİ CAD. İSTANBUL APT. NO:159/5 ŞİŞLİ ŞİŞLİ İSTANBUL;(216) 3472519;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELFAM İNŞAAT ENDÜSTRİYEL BAKIM ONARIM UYGULAMA TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TUNÇ KÖPRÜ SOKAK N0:11B/5 SARIYER İSTANBUL;;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELMAKSAN DELİKLİ SAC SANAYİ ANONİM ŞİRKETİ;İ.O.S.B. BAŞAKŞEHİR SANAYİ SİTESİ F BLOK NO:11-20 BAŞAKŞEHİR İSTANBUL;(212) 6932727;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA DIŞ TİCARET TAAHHÜT VE PAZARLAMA LİMİTED ŞİRKETİ;TAHTAKALE MH TOMRUK SK VAKIF İS HANI NO:707 FATİH İSTANBUL;(212) 6554732;www.delta.com.tr;delta.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA GALVANO TEKNIK KIMYEVI MAD.TIC.VE SAN.LTD.STI.;IKITELLI GALVANO TEK. SAN.SITESI E BLOK NO:3 KÜÇÜKÇEKMECE İSTANBUL;02126718999;www.deltagalvano.com.tr;deltagalvano.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA GENSET MAKINE ANONIM SIRKETI;YAKUPLU MAHALLESİ GÖÇMEN SOKAK NO:1 /160 BEYLİKDÜZÜ İSTANBUL;(850) 6400172;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA İHRACAT PAZARLAMA TİCARET LTD.ŞTİ.;DAP ADAMKULE CEVİZLİ MAH. KIRIKKALE SOK. NO:9/129 KARTAL İSTANBUL;(216) 4429959;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA İNŞAAT MALZ.GIDA TEKSTİL OTOM.TUR.SAN.VE DIŞ TİC.LTD.ŞTİ.;ORUÇ REİS MAHALLESİ VADİ CADDESİ GİYİMKENT SİTESİ NO:170/117 ESENLER İSTANBUL;(212) 2241888;www.deltatr.net;deltatr.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA İNŞAAT TURİZM ELEKTRONİK SAN. VE TİC.LTD.ŞTİ.;ORHANLI MH. GENÇLİK CAD.NO:38 TUZLA İSTANBUL;(216) 3944975;www.deltaparasol.com;deltaparasol.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA LABORATUVAR TEZGAH SİSTEMLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;KAYABAŞI MAH İSTİKLAL CAD NO 348 BAŞAKŞEHİR İSTANBUL;(212) 6910777;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA MOBİLYA DEKORASYON SAN. VE TİC.A.Ş;ARNAVUTKÖY KURUÇEŞME CD ALİ VAFİ KORUSU NO:65.1-2 BEŞİKTAŞ İSTANBUL;(212) 2654000;www.deltaofis.com;deltaofis.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA PROSES OTOMASYON KONTROL VE ELEK.SIS.SAN.VE TIC.LTD.STI;10042 SK.NO:6 A.O.S.B. ÇİĞLİ İZMİR;02324332910;www.deltaproses.com;deltaproses.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA TRADE COMPANY SAĞLIK ANONİM ŞİRKETİ;BAŞAKŞEHİR - İKİTELLİ - ATATÜRK BULVARI NO. 72 BAŞAKŞEHİR İSTANBUL;(212) 2215700;www.delta-trade-company.com;delta-trade-company.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA TRANSFORMER ELEKTRİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BEYLİKDÜZÜ OSB MAH.9.CAD.NO:6 İÇ KAPI NO:1 BEYLİKDÜZÜ İSTANBUL;(212) 2202802;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA VANA KONTROL SİSTEMLERİ VE MÜH. SAN. TİC. A.Ş.;TEPEÖREN MAH.ÖZVATAN CAD.NO:9 ARAYLAR SAN. SİT.A BLOK D.10-11 TUZLA İSTANBUL;(216) 5178229;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTAFLEKS ELEKTRİK İTHALAT İHRACAT DIŞ TİC. LTD. ŞTİ.;BARBAROS MAH.MİMAR SİNAN CAD.N:103/A ATAŞEHİR İSTANBUL;(216) 1111111;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DELTA-TEMA ELEKT.TAAH.SAN.VE TIC.A.S.;BANKALAR CAD. YANIKKAPI SOK.NO.19 BEYOĞLU İSTANBUL;02122547826;www.deltatema.com.tr;deltatema.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEM MÜZECİLİK VE TURİZM İŞLETMELERİ ANONİM ŞİRKETİ;DİKİLİTAŞ MAH. EMİRHAN CAD. BARBAROS PLAZA C BLOK NO: 113 İÇ KAPI NO: 21 BEŞİKTAŞ İSTANBUL;(212) 4668282;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEM PROJE YÖNETİMİ METAL VE ENERJİ SAN.TİC.LTD.ŞTİ;CEVİZLİ MH.TUGAY YOLU CAD.6 G 28 KARTAL İSTANBUL;(216) 2923035;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMA MARİN KİMYA SANAYİ TİCARET LİMİTED ŞİRKETİ;İSTANBUL DERİ OSB MAHALLESİ TABAK SOKAK NO2A TUZLA İSTANBUL;(216) 3942312;http://www.demamarin.com;demamarin.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMART METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;VELİKÖY OSB MAHALLESİ OSMAN UZUN CADDESİ NO:35/1 ÇERKEZKÖY TEKİRDAĞ;(282) 7461099;http://www.demartmetal.com.tr;demartmetal.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMAX PLASTİK VAKUM İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KİTELLİ OSB MH. SEFAKÖY 4. BLOK SK. SEFAKÖYSAN. 4. BLOK NO: 26 BAŞAKŞEHİR İSTANBUL;(212) 6033343;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMES KABLO SANAYİ VE TİCARET ANONİM ŞİRKETİ;OSMANGAZİ MAH. MAREŞAL FEVZİ ÇAKMAK CAD.N:19 ESENYURT İSTANBUL;02126894900;www.demes.com;demes.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DE-MET PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUTBEY ISTOÇTOPTANCILAR ÇARŞISI17.ADA NO:72 BAĞCILAR İSTANBUL;(212) 6595359;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMEX DIŞ TİCARET LİMİTED ŞİRKETİ;EKŞİOĞLU MAH. 43. SOK. NO: 11/5 ÇEKMEKÖY İSTANBUL;;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİR ADS TABELA SİSTEMLERİ İÇ VE DIŞ TİC. SAN.LTD.ŞTİ.;TALATPAŞA MAH 1070 SOKAK NO:1-5A ESENYURT İSTANBUL;(212) 5561339;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİR HIRDAVAT MAKİNA ELEKTRİK MALZ.SAN.VE TİC.LTD.ŞTİ.;MERKEZEFENDİ MAH.FAZILPAŞA CAD.TİM-2 NO.12/252-263 ZEYTİNBURNU İSTANBUL;(212) 6138622;www.demirhirdavat.com;demirhirdavat.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİR İTH. ELEKTRONİK SAN. VE TİC. A.Ş.;TAHTAKALE CAD.N:12 K:6 FATİH İSTANBUL;(212) 5282845;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİR OTOMAT ELEKTR. MALZ. VE İNŞ. SAN. TİC. LTD. ŞTİ.;OSMANGAZİ MAH. 2638 SOK. NO.11/3 KIRAÇ ESENYURT İSTANBUL;(212) 6898616;www.demirotomat.com.tr;demirotomat.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİR PHARMA KOZMETİK TİCARET ANONİM ŞİRKETİ;MAHMUT ŞEVKET PAŞA MAH. MEKTEP SK. NO:34 A ŞİŞLİ İSTANBUL;(212) 2569025;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİR PLASTİK MADENİ EŞYA VE TEKSTİL SANAYİ TİCARET LİMİTED ŞİRKETİ;ISTOÇ .TOPTANCILAR CARS.11.ADA N:2 BAĞCILAR İSTANBUL;(212) 6592256;www.elifplastic.com;elifplastic.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİR RAF VE STAND SAN.LTD.STİ;HALICIOĞLU MH ABDULSELLAM SK NO:1/3 SÜTLÜCE BEYOĞLU İSTANBUL;(212) 5761596;www.demirraf.com;demirraf.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİRBİLEK MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HACIKADIN MAH. KATIPCELEBI CD. NO:70 FATİH İSTANBUL;(212) 5112381;www.demirbilek.com.tr;demirbilek.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİREL YAPI İNŞAAT DEKORASYON SAN.VE TİC.LTD.ŞTİ.;YENİ ÇAMLICA MAH ACARLAR SİT B BLOK NO 10/6 ATAŞEHİR İSTANBUL;(216) 3139336;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİRER KABLO TESİSLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;CİHANNÜMA MAH. BARBAROS BULVARI PREVEZE HANNO.59 BEŞİKTAŞ İSTANBUL;(212) 2615163;www.masscable.com.tr;masscable.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİRHAN ÇİT SİSTEMLERİ DIŞ TİCARET LİMİTED ŞİRKETİ;ŞEKERPINAR MAH. BALKAYA SK. NO:3 ÇAYIROVA KOCAELİ;(262) 6589800;www.demirhan.com.tr;demirhan.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİRHANE METAL SANAYİ TİCARET LİMİTED ŞİRKETİ;VELİEFENDİ MAH. 75/3B SK. EMEK NO: 9 A ZEYTİNBURNU İSTANBUL;;;;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DEMİRKAN TURİSTİK EŞYA SAN. VE TİC. LTD. ŞTİ.;CADIRCILAR C.YORGANCILAR SOK.CAMILI HAN.NO:56/12 FATİH İSTANBUL;02125260611;www.demirkannargile.com;demirkannargile.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
