firma_adi;adres;telefon;website;domain;birlik
LİON MEKANİK ELEKTRİK SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH. GİYİM SANATKARLARI SİT. 4C BLOK KAT:5 NO:511 BAŞAKŞEHİR İSTANBUL;(212) 6714474;www.lionelektrik.net;lionelektrik.net;İMİB - İstanbul Maden İhracatçıları Birliği
LİVA FORM METAL SAN.VE TİC.A.Ş.;FETHİYE OSB. MAH. ALİ OSMAN SÖNMEZ BLV. NO:1 NİLÜFER BURSA;(224) 2431114;www.livaformmetal.com;livaformmetal.com;İMİB - İstanbul Maden İhracatçıları Birliği
LİVA GAZ ARMATÜRLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;DELİKLİKAYA MH.ÇUBUKLU CD NO:7 ARNAVUTKÖY İSTANBUL;(212) 6716583;www.lva.com.tr;lva.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
LOBAN ELEKTRİK İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;HADIMKÖY YOLU CAD. NO:18/B HARAÇCI MAH. ARNAVUTKÖY İSTANBUL;(212) 2922167;www.eraylarelektrik.com;eraylarelektrik.com;İMİB - İstanbul Maden İhracatçıları Birliği
LONGRAN ANKASTRE SİSTEMLERİ SAN. TİC. LTD. ŞTİ.;BARBAROS HAYRETTİN PAŞA MAH. 1992. SOK. NO:14/108 ESENYURT İSTANBUL;(212) 8869598;www.ukinox.com.tr;ukinox.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
LONGRAN MUTFAK CİHAZLARI SANAYİ TİCARET ANONİM ŞİRKETİ;İÇERENKÖY MH ÜSKÜDAR İÇERENKÖY YOLU CD VIP CENTER NO:10 A ESENYURT İSTANBUL;(212) 8869598;www.ukinox.com.tr;ukinox.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
LUMAR İNŞAAT SANAYİ TİCARET LTD ŞTİ;İKİTELLİ OSB MAH.GİYİM SANATKARLARI 1A BLOK SOK.NO:1 A BLOK İÇ KAPI.306 BAŞAKŞEHİR İSTANBUL;(212) 0000000;www.lumarmarble.com;lumarmarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
M ARTI YAPI İNŞ MALZ PAZ SAN TİC LTD ŞTİ;DEMİRCİLER SİT. 10 CD. NO:80 ZEYTİNBURNU İSTANBUL;(212) 6655277;www.martiyapi.com;martiyapi.com;İMİB - İstanbul Maden İhracatçıları Birliği
M VE N PAZAR ARAŞTIRMA REKLMC. KUY.VE MÜH.HİZM.LTD.ŞTİ.;PERPA TIC.MRK.B BLOK KAT.8NO.1017 OKMEYDANI ŞİŞLİ İSTANBUL;02123207632;www.aquamas.com;aquamas.com;İMİB - İstanbul Maden İhracatçıları Birliği
M.T REKLAM ANONİM ŞİRKETİ;SELİN SOK. CUMHURİYET MAH.NO:1 GEBZE KOCAELİ;02626588880;www.mtdisplays.com.tr;mtdisplays.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MACAA DIŞ TİCARET İNŞAAT VE SANAYİ LİMİTED ŞİRKETİ;ATATÜRK MH ERTUĞRUL GAZİ SK METROPOL İSTANBUL SİT C1 BLOK NO:2B/376 ATAŞEHİR İSTANBUL;;www.macaa.com.tr;macaa.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MADKİM MADEN VE KİMYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YESARİ ASIM ARSOY SOK.SAFA APT.NO:4/36 ERENKÖY KADIKÖY İSTANBUL;(216) 3682327;www.madkim.com.tr;madkim.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MAJİSTRAL PHARMA İLAÇ ECZA DEPOSU VE KİMYEVİ ÜRÜNLER SAN. TİC. LTD. ŞTİ.;HARBİYE MAH. ÇETİN EMEÇ BULV.NO:31/E ÇANKAYA ÇANKAYA ANKARA;(312) 0000000;http://www.majistralpharma.com;majistralpharma.com;İMİB - İstanbul Maden İhracatçıları Birliği
MAKRO BOYA VE KIMYA SANAYI TİCARET LİMİTED ŞİRKETİ;AYDINLI MAH.İSTANBUL ANADOLUYAKASI ORG.SAN.BÖLG. 9 .SK NO:4 TEPEÖREN TUZLA İSTANBUL;02165931900;www.makroboya.com;makroboya.com;İMİB - İstanbul Maden İhracatçıları Birliği
MAKRO MERMER MADENCİLİK İNŞAAT İTHALAT İHRACAT VE PAZARLAMA ANONİM ŞİRKETİ;CUMHURİYET MAH.SÜRGÜLÜ SOK.NO:1 SİNCAN ANKARA;(312) 4801771;www.makromermer.com;makromermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
MAMAN MAĞAZACILIK TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BALAT MAHALLESİ 2. BALAT CADDESİ NO:2 DAİRE 4 NİLÜFER BURSA;(212) 0000000;www.mamonme.com;mamonme.com;İMİB - İstanbul Maden İhracatçıları Birliği
MAMBO MADENCİLİK MÜHENDİSLİK DANIŞMANLIK MERMER MOBİLYA OTOMOTİV İNŞ. SAN. VE TİC. LTD. ŞTİ.;BEŞEVLER MAH. GÜNEŞ CAD. NO.3B/1 NİLÜFER BURSA;(224) 4522526;www.mambomarble.com;mambomarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
MANGAN İNŞAAT TAAHHÜT TİCARET TURİZM VE MÜŞAVİRLİK ANONİM ŞİRKETİ;ŞERİFALİ MAH.MİRAS SK. NO:2 YUKARIDUDULLU ÜMRANİYE İSTANBUL;(216) 4782243;www.mangan.com.tr;mangan.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MAPAŞ HIRDAVATÇILIK İTH. VE PAZ. AŞ;İSTANBUL TUZLA OSB 15. CAD NO:03 TEPEÖREN TUZLA İSTANBUL;02165769072;www.mapas.com.tr;mapas.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARBEL MERMER GRANİT İNŞAAT SAN.TİC.İTH. VE İHR.LTD.ŞTİ.;ATATÜRK CAD. NO:161 ALİBEYKÖY EYÜP İSTANBUL;(212) 6271150;www.marbelmermer.com;marbelmermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARBELLA NATURAL STONE MADENCİLİK ANONİM ŞİRKETİ;MİTHATPAŞA MAH. SELANİK BUL. NO: 116 EYÜP İSTANBUL;;http://www.marbella.com.tr;marbella.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARBLE BROTHER DIŞ TİCARET LTD.ŞTİ.;HAMZABEY MAH. HACI AHMET CAMİ SOK. NO:2/B MUSTAFAKEMALPAŞA BURSA;(224) 6130999;www.marblebrother.com.tr;marblebrother.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARBLE HANDS İNŞAAT PROJE TAAHHÜT LİMİTED ŞİRKETİ;İCADİYE MAHALLESİ HAŞACI RAİF SOKAK NO:34 D:5 ÜSKÜDAR İSTANBUL;;http://www.marblehands.com;marblehands.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARCO YAPI A.Ş.;FERHATPAŞA MAH. 101. SOK. NO.79 ATAŞEHİR İSTANBUL;(216) 6601101;www.marcoyapi.com;marcoyapi.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARE TRADING DIŞ TİCARET ANONİM ŞİRKETİ;GÖKEVLER MAH. 2312. SK. BURC İSTANBUL SİTESİ18 BLOK NO: 18J İÇ KAPI NO: 53 ESENYURT İSTANBUL;(212) 4001313;http://mare-trade.com;mare-trade.com;İMİB - İstanbul Maden İhracatçıları Birliği
MAREKS MERMER İNŞAAT TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ADNAN KAHVECİ MAH YAVUZ SULTAN SELİM BUL. ALTIN KENT BLK. N:17/A K1 B4 BEYLİKDÜZÜ İSTANBUL;(212) 8759268;www.mareksmermer.com;mareksmermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
MAREX PAZARLAMA VE DIŞ TİCARET ANONİM ŞİRKETİ;KAVACIK MAH. YAYA BEYİ SOK. NO:9 İÇ KAPI NO:3 ANADOLUHİSARI BEYKOZ İSTANBUL;(216) 5388150;www.naturelmar.com;naturelmar.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARİTİME DENİZ İNŞAAT ANONİM ŞİRKETİ;BARBAROS MAH. FESLEĞEN SK. B2 BLOK NO: 3 A İÇ KAPI NO: 40 ÜSKÜDAR İSTANBUL;;https://maritimemuhendislik.com;maritimemuhendislik.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARKAMAR MADENCİLİK MÜHENDİSLİK LTD. ŞTİ.;NİŞANTAŞI MAH. SEFA İŞMRK. NO.28/401 SELÇUKLU KONYA;(332) 2330203;www.markamar.com.tr;markamar.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARMARA DOLOMİT A.Ş.;CEBECİ MAH. 2809. SK. NO:10 SULTANGAZİ İSTANBUL;(212) 5941294;www.marmaradolomit.com;marmaradolomit.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARMARA METAL MAMULL.TIC.A.S.;İSTASYON MAH. E-5 ÜSTÜ FATİH OTAĞI SOK. TUZLA İSTANBUL;(216) 4472955;www.marmarametal.com;marmarametal.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARMAX DIŞ TİC. A.Ş.;İDEALTEPE DİK SOK. EKO PLAZA NO:1/A MALTEPE İSTANBUL;(216) 2125505;http://www.marmax.com.tr;marmax.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARMER GRANİT İNŞAAT TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ERTUĞRULGAZİ (BEŞEVLER) MH. CUMHURİYET CD. NO:54 KARTEPE KOCAELİ;(262) 0000000;www.marmer.com.tr;marmer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARMOR MADENCİLİK VE DIŞ TİCARET LİMİTED ŞİRKETİ;AYAZAĞA MAH. MİMAR SİNAN SK. N:21 SEBA OFFİCE BOULEVARD D BLOK K:3 D:24NO:29/10 MAÇKA SARIYER İSTANBUL;(212) 3438197;www.marmor.com.tr;marmor.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARMOREA GIDA TURİZM MADENCİLİK İNŞAAT VE BASIN YAYIN SANAYİ TİCARET LİMİTED ŞİRKETİ;VALİKONAĞI CD.TEŞVİKİYE MH.AKKAVAK SK.NO:20/2 TEŞVİKİYE ŞİŞLİ İSTANBUL;(212) 9315459;www.marmorea.com.tr;marmorea.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARMOREX MERMER MADENCİLİK LİMİTED ŞİRKETİ;KAPIKAYA MÜCAVİR MEVKİİ FIRAT SK. NO: 1 BKAPIKAYA KÖYÜ MERKEZ AMASYA;;http://www.marmorex.com.tr;marmorex.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MARPİO MERMER TURİZM MOBİLYA İNŞAAT TEKSTİL VE GIDA SAN.DIŞ TİCARET LTD. ŞTİ.;ESENTEPE MAH. YUNUS EMRE BULVARI GAMAS MOBİLYACILAR SİT. BLOK NO:15-17C SULTANGAZİ İSTANBUL;(212) 6671972;www.marpio.com;marpio.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARS ENDÜSTRİYEL KİMYA İNOVASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİŞEHİR MAH.MİLLET CAD.SÜMBÜL SOK.N:6 SWEET LİFE CENTER A BLOK D:35 PENDİK İSTANBUL;(216) 5041800;www.marskimya.com;marskimya.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARS SAAT OPTİK DERİ TURİZM SEYAHAT ORGA. İNŞ. SAN. TİC. A.Ş.;KÜÇÜKBAKKALKÖY MAH.KAYIŞDAĞI CAD.NO :129 GÜVEN PLAZA KAT:3 ATAŞEHİR İSTANBUL;(216) 3109696;www.marsvitrindekor.com;marsvitrindekor.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARSHALL BOYA VE VERNIK SAN. A.S.;DİLOVASI ORG SAN BÖL. 1. KISIM TUNACAD. NO:1 GEBZE KOCAELİ;(262) 7547470;www.marshallboya.com;marshallboya.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARTURA STONES DIŞ TİCARET ANONİM ŞİRKETİ;SARAY FATİH MAH.ÖZAL BULVARI NO:125 SARAYKÖY PURSAKLAR ANKARA;(312) 3993210;www.turanbekisoglu.com;turanbekisoglu.com;İMİB - İstanbul Maden İhracatçıları Birliği
MARZİNC DIŞ TİCARET ANONİM ŞİRKETİ;ÖZ-CE İŞ MERKEZİ HALYOLU ÇAYIR CAD.NO:3 K:2 İÇERENKÖY ATAŞEHİR İSTANBUL;(216) 5777171;www.marzinc.com.tr;marzinc.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MASAYA YAPI MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MURATPAŞA MAH FARABİ SOK NO : 1-3 İÇ KAPI NO:1 BAYRAMPAŞA İSTANBUL;(212) 2900533;https://yenifirma.com.tr/firma/masaya-yapi-malzemeleri-sanayi-ve-ticaret-limited-sirketi;yenifirma.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MASKİM KOMPOZİT ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;VELİBABA MAH. EGEMEN SOKAK NO:2 DOLAYOBA PENDİK İSTANBUL;02163077470;www.maskim.com.tr;maskim.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MAYGEN LABORATUVAR HZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İŞÇİ BLOKLARI MAH.MEVLANA BLV. NO:182/B İÇ KAPI NO84 PK:06530 ÇANKAYA ANKARA;(312) 2205650;www.maygen.com.tr;maygen.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MD NETA MÜHENDİSLİK VE İNŞAAT TİCARET LİMİTED ŞİRKETİ;POSTANE MH. RAUF ORBAY CD. RAHMAN SOKAK NO:2/1 TUZLA İSTANBUL;(216) 4470216;https://mdneta.com/;mdneta.com;İMİB - İstanbul Maden İhracatçıları Birliği
MDS SOĞUTMA TEKNOLOJİLERİ GIDA VE İNŞ.SAN.TİC.LTD.ŞTİ.;AKSÖĞÜT SOK.NO:1/1 ŞİRİNTEPE KAĞITHANE İSTANBUL;(212) 3242700;www.mdssogutma.com;mdssogutma.com;İMİB - İstanbul Maden İhracatçıları Birliği
MEB METAL VE BILESIKLERI SANAYI TICARET ANONIM SIRKETI;BARIS MAH. 1804/2 SOK NO.24 GEBZE KOCAELİ;(262) 6417710;www.mebmetal.com;mebmetal.com;İMİB - İstanbul Maden İhracatçıları Birliği
MEBUSA DIŞ TİCARET A.Ş.;MERKEZ MH AKAR CD NO:3 İTOWER PLAZA KAT:9/59 ŞİŞLİ İSTANBUL;(212) 8772415;www.mebusaexport.com;mebusaexport.com;İMİB - İstanbul Maden İhracatçıları Birliği
MED ECZA DEPOSU SANAYİ V E TİCARET ANONİM ŞİRKETİ;TURGUT ÖZAL MAHALLESİ 1467/1 CAD. NO:42/L YENİMAHALLE ANKARA;(312) 9111633;http://www.medeczadeposu.com;medeczadeposu.com;İMİB - İstanbul Maden İhracatçıları Birliği
MED MONTAJ ENERJI TAAH.INS.PETROL DOGALGAZ MUH.DAN. A.S.;2392.CADDE NO 18 BATIKENT YENİ BATI MAHALLESİ 06370 YENİMAHALLE, ANKARA, TÜRKİYE YENİMAHALLE ANKARA;;www.medenergy.com.tr;medenergy.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MEDAK DENTAL MEDİKAL TİCARET ANONİM ŞİRKETİ;MECİDİYEKÖY MAH. KERVANGEÇMEZ SOK. NO:9/2İÇ KAPI NO: 6 ŞİŞLİ İSTANBUL;(212) 2884494;http://www.medakmedikal.com.tr;medakmedikal.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MEDİCA PONTEM SAĞLIK HİZMETLERİ LİMİTED ŞİRKETİ;LİMAN SOKAK NO:9A YUNUS MAHALLESİ 34860 KARTAL İSTANBUL;;https://www.medicapontem.com;medicapontem.com;İMİB - İstanbul Maden İhracatçıları Birliği
MEDİCAL ECZA DEPOSU LİMİTED ŞİRKETİ;ZÜMRÜTEVLER MAH. HANDEGÜL SK NO : 71/A MALTEPE İSTANBUL;;http://medi?caleczadeposu.com;medi;İMİB - İstanbul Maden İhracatçıları Birliği
MEDİCANA İNŞ.MATB.TEKS.TUR.GIDA EĞT.VE SĞL.HİZ.SAN.VE TİC.A.Ş.;İNKİLAP MAH DR FAZIL KÜÇÜK CAD NO 14/1 ÜMRANİYE İSTANBUL;(216) 6303737;www.medicana.com.tr;medicana.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MEDMAR MERMER MADENCİLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;GAYRETTEPE MAH. YILDIZ POSTA CAD. DPLAZA NO: 52 İÇ KAPI NO: 54 BEŞİKTAŞ İSTANBUL;(212) 2664038;www.medmar.com;medmar.com;İMİB - İstanbul Maden İhracatçıları Birliği
MED-MAR SAGLIK HIZ.GIDA INS. TUR.VE TUZ ISL.SAN.TIC.A.S.;MUTLUKENT MAH. 1978. CAD. NO.14 K.1 ÜMİTKÖY ÇANKAYA ANKARA;(312) 2356246;www.salti.com.tr;salti.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MEGA METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;MECLİSİ MEBUSAN CAD. FINDIKLI HAN N:63 K:2 BEYOĞLU İSTANBUL;(212) 2435454;www.megametal.com;megametal.com;İMİB - İstanbul Maden İhracatçıları Birliği
MEHMET AKDENİZ DIŞ TİC.SAN.OTO İNŞ.GAYRİMEN.MADEN LTD.ŞTİ.;GÜZELCE MAH. D 100 KARAYOLU CAD.NO:957 BÜYÜKÇEKMECE İSTANBUL;(212) 8681555;www.mehmetakdeniz.com.tr;mehmetakdeniz.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MEHMET KAPLAN;DENİZKÖŞKLER MAH.DR.SADIK AHMET CAD.HUZUR AP.NO:80 AVCILAR İSTANBUL;(212) 0000000;www.favorisauna.com;favorisauna.com;İMİB - İstanbul Maden İhracatçıları Birliği
MEK KURUMSAL KATI YAKITLAR LİMİTED ŞİRKETİ;TATLISU MAH. ZÜLFİKAR SOKAK ALKOÇ PLAZA NO:2/6 ÜMRANİYE İSTANBUL;(216) 5273262;http://www.ekmstone.com;ekmstone.com;İMİB - İstanbul Maden İhracatçıları Birliği
MEKANİK GROUP MAKİNE ANONİM ŞİRKETİ;İKİTELLİ ORG. SAN. BÖLGESİ TORMAK SANAYİ SİTESİ T BLOK NO:28 BAŞAKŞEHİR İSTANBUL;(212) 4851754;www.mekanikmakina.com.tr;mekanikmakina.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MELODİ DIŞ TİCARET LİMİTED ŞİRKETİ;ISTOÇ Z BLOK NO.1 BAĞCILAR İSTANBUL;02126591910;www.melodiltd.com.tr;melodiltd.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MELOS KAUCUK VE PLASTİK SAN. TİC. A.Ş.;MURATPAŞA MH.ESKI EDIRNE ASFA.KILIMCI.SAN.SIT.N.1/295 BAYRAMPAŞA İSTANBUL;02126146030;http://www.melos.com.tr;melos.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MEPA ENERJİ SİSTEMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;SİTE MAH. SAMANYOLU CAD. KUTLU SOK. NO:1-5A N:191/54 ÜMRANİYE İSTANBUL;(216) 6394260;www.mepaenerji.com;mepaenerji.com;İMİB - İstanbul Maden İhracatçıları Birliği
MEPA IC VE DIS TICARET A.S.;ATATURK MAH. BAHARIYE CAD. NO.2 KÜÇÜKÇEKMECE İSTANBUL;(212) 6984444;www.mepaotomotiv.com;mepaotomotiv.com;İMİB - İstanbul Maden İhracatçıları Birliği
MERAN TIP ÜRÜNLERİ TEKNOLOJİ SAN.VE TİC.LTD.ŞTİ.;BURHANİYE MH.TUNUSLU MAHMUT PAŞA SK.NO:17 ÜSKÜDAR İSTANBUL;(216) 5578755;www.merantip.com;merantip.com;İMİB - İstanbul Maden İhracatçıları Birliği
MERCCO MADEN MERMER VE DIŞ TİC. LTD.ŞTİ.;ÜVEZLİ KÖYÜ CAMİİ MAHALLESİ ÜVEZLİ CADDESİNO 29/A ŞİLE İSTANBUL;(212) 3303801;www.mercco.net;mercco.net;İMİB - İstanbul Maden İhracatçıları Birliği
MERDİVENCİ MERMER VE İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;ANKARA YOLU 12 KM. MERKEZ AFYON;(272) 2231505;www.merdivencimermer.com;merdivencimermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
MERKİM CHEMİCAL KİMYA GIDA İNŞAAT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MİNARELİÇAVUŞ MAH. 102.(290) SK. NO:11 NO:1 NİLÜFER BURSA;(224) 3640071;http://www.mer-kim.com;mer-kim.com;İMİB - İstanbul Maden İhracatçıları Birliği
MERKUR ITH.IHR.TIC.LTD.STI.;ORTA MAH. MALTEPE CAD. SAMANYOLU SOK. ÖZ İŞ HANI NO.5 K.2 BAYRAMPAŞA İSTANBUL;(212) 2945418;www.merkurgold.com;merkurgold.com;İMİB - İstanbul Maden İhracatçıları Birliği
MER-MA MERMER MADENCİLİK YATIRIM İTHALAT VE İHRACAT SANAYİ ANONİM ŞİRKETİ;KARINCALI KÖYÜ KÖRPINAR MEVKİİ MERKEZ KIRŞEHİR;(224) 2335511;www.neropicasso.com;neropicasso.com;İMİB - İstanbul Maden İhracatçıları Birliği
MERS YAPI MALZEMELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;BARBAROS MH DEREBOYU CD.IHLAMUR SK 12L UPHİLL COURT TOWERS A BLOK D:129 ATAŞEHİR İSTANBUL;(216) 6881096;www.tgpsystems.com;tgpsystems.com;İMİB - İstanbul Maden İhracatçıları Birliği
MERSEN İSTANBUL SANAYİ ÜRÜNLERİ A.Ş.;G.O.S.B. IHSAN DEDE CAD. 900 SOK. NO.904 GEBZE KOCAELİ;02627510262;www.mersen.com;mersen.com;İMİB - İstanbul Maden İhracatçıları Birliği
MERTEL METAL ENDÜSTRİYEL MUTFAK SANAYİ VE TICARET LİMİTED ŞİRKETİ;KOZLUK MAH. ADA SAN. CAD. NO.15ERENLER Merkez SAKARYA;02642751791;www.mertelmetal.com.tr;mertelmetal.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MESAN KİLİT ANONİM ŞİRKETİ;MİMARSİNAN MAH. ULUĞBEY CAD. FABRİKA SİTESİ NO:7 SİLİVRİ İSTANBUL;(212) 7214444;www.mesanlocks.com;mesanlocks.com;İMİB - İstanbul Maden İhracatçıları Birliği
META ENDÜSTRİYEL MUTFAK VE SOĞUTMA EKİPMANLARI SAN. TİC. LTD. ŞTİ.;YENİMAHALLE CEBECİ NO:74/A GAZİOSMANPAŞA İSTANBUL;(212) 6173035;www.metamutfak.com;metamutfak.com;İMİB - İstanbul Maden İhracatçıları Birliği
META MİMARİ MADEN ENERJİ VE TARIM ANONİM ŞİRKETİ;MERKEZ MAHALLESİ ESPİRİ ÇIKMAZI SOKAK NO:4/2 BEYKOZ İSTANBUL;(216) 4245000;www.metastone.com.tr;metastone.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
METAL VE YAPI SISTEMLERI TICARET ANONİM ŞİRKETİ;CAKIL KOYU BAGLAR MEVKI ÇATALCA İSTANBUL;02127764050;http://www.metalyapi.com;metalyapi.com;İMİB - İstanbul Maden İhracatçıları Birliği
METAL YAPI HOLDİNG A.Ş.;RÜZGARLIBAHÇE MH ÖZALP ÇIKMAZI SK NO:2 K PLAZA KAT:8 PAŞABAHÇE BEYKOZ İSTANBUL;(216) 4250325;www.metalyapi.com;metalyapi.com;İMİB - İstanbul Maden İhracatçıları Birliği
METAL-KİM METALURJİ VE KİMYA TARIM SANAYİ TİCARET LİMİTED ŞİRKETİ;SANAYI CAD.NO.42/A PENDİK İSTANBUL;02163070102;www.metal-kim.com;metal-kim.com;İMİB - İstanbul Maden İhracatçıları Birliği
METAS MADENCILIK ENDUSTRI TICARET LTD.STI.;GÖRE KASABASI NEVŞEHİR NEVŞEHİR;03842129950;www.metaspumice.com.tr;metaspumice.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
METE TİCARET İNŞAAT MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ZEYTİNBURNU DEMİRCİLER SİT. 3. YOL NO:7 ZEYTİNBURNU İSTANBUL;(212) 5136227;www.meteticaret.com;meteticaret.com;İMİB - İstanbul Maden İhracatçıları Birliği
METFAMER MADEN TİCARET SANAYİ ANONİM ŞİRKETİ;GÜLTEPE MAH 3.TOPTANCILAR SK. MAQAM İŞ MERKEZİ NO:2 İÇ KAPI NO:1002 MERKEZ SİVAS;(346) 5020100;http://www.metfamer.com.tr;metfamer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
METKOM ALÜMİNYUM METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BEYSAN SAN. SİT. BİRLİK CAD. NO:3/6 BEYPORT PLAZA BEYLİKDÜZÜ İSTANBUL;(212) 4850787;www.metkomaluminyum.com;metkomaluminyum.com;İMİB - İstanbul Maden İhracatçıları Birliği
METKON MÜHENDİSLİK VE DIŞ TİCARET A. Ş.;DEMIRTAŞ ORG. SAN. BOLG. ALI OSMAN SONMEZ CAD. NO:14 OSMANGAZİ BURSA;02242611840;www.metkon.com;metkon.com;İMİB - İstanbul Maden İhracatçıları Birliği
MEVPA İÇ VE DIŞ TİCARET LTD ŞTİ;İSTOÇ TİC. MERKEZİ 8. ADA NO:47-49 MAHMUTBEY BAĞCILAR İSTANBUL;(212) 6590721;www.mevpa.com.tr;mevpa.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MEYA MADENCİLİK VE MERMER PAZARLAMA SANAYİ VE TİCARET ANONİM ŞİRKETİ;YILDIZ POSTA CAD. VEFABEY SOK.NO.9 YEŞİL APT. A BLOK K.13 D.26 GAYRETTEPE BEŞİKTAŞ İSTANBUL;(212) 3567060;www.meyamaden.com;meyamaden.com;İMİB - İstanbul Maden İhracatçıları Birliği
MF TURİSTİK TESİSLERİ İŞLETME VE TASARIM DEKORASYON TİC. A.Ş.;AMİRAL FAHRİ ENGİN SOK.N:3 RUMELİHİSARI SARIYER İSTANBUL;(212) 2878110;www.zftasarim.com.tr;zftasarim.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MFK PLASTİK A.Ş.;ORHANGAZİ MAH.CEM SULTAN CAD.N:107/1 SULTANBEYLİ İSTANBUL;(216) 4874441;www.mfkplastik.com;mfkplastik.com;İMİB - İstanbul Maden İhracatçıları Birliği
MGG DEMİR ÇELİK İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;BARIŞ MH ANİBAL CD NO:13 GEBZE GEBZE KOCAELİ;(262) 6776900;www.mggdemir.com.tr;mggdemir.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
MHS DIŞ TİCARET A.Ş.;ESENTEPE MAH.BÜYÜKDERE CAD.NO:127ASTORİA İŞ MERKEZİ A BLOK K.5 D:14-16 ESENTEPE ŞİŞLİ İSTANBUL;(212) 2701067;www.mhsmining.com;mhsmining.com;İMİB - İstanbul Maden İhracatçıları Birliği
MİKRONA ABRASİV VE YÜZEY TEKNOLOJİLERİ ANONİM ŞİRKETİ;VEYSEL KARANİ MAH. SENA SK.NO:8 OSMANGAZİ BURSA;(224) 2151122;http://www.mikronatech.com;mikronatech.com;İMİB - İstanbul Maden İhracatçıları Birliği
