firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
TEK SAN LOJİSTİK TİC DAN İTH VE İHR LTD ŞTİ;ÇOBANÇEŞME MH KUYUMCUKENT 29 EKİM CD 1 A1 BLOK NO 3/21;İSTANBUL;BAHÇELİEVLER;(212) 4549656;;;İİB-YAŞ MEYVE
MOFT DIŞ TİC. LOJ.  A.Ş.;MERKEZ MAH.AYAZMA CAD.PAPİRUS PLAZA NO:37/152;İSTANBUL;KAĞITHANE;(212) 6073332;;;İİB-YAŞ MEYVE
DELTA İNŞAAT MALZ.GIDA TEKSTİL OTOM.TUR.SAN.VE DIŞ TİC.LTD.ŞTİ.;ORUÇ REİS MAHALLESİ VADİ CADDESİ GİYİMKENT SİTESİ NO:170/117;İSTANBUL;ESENLER;(212) 5882551;www.ıstanbulfoodsgroup.com;xn--stanbulfoodsgroup-bvc.com;İİB-YAŞ MEYVE
EREKS IHR. ITH. VE TIC. A.Ş.;BAĞDAT CAD. KÜÇÜAĞA SK. IFFETAPT. NO:2/1 D:3.ŞAŞKINBAKKAL MEVKİİ;İSTANBUL;KADIKÖY;(216) 3639500;www.ereks.com.tr;ereks.com.tr;İİB-YAŞ MEYVE
OHBE GIDA VE İÇECEK MAMÜLLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;AHİ EVREN CAD.ATA CENTER İŞ MRK.NO:1 KAT:1 MASLAK;İSTANBUL;SARIYER;(212) 3280902;www.ohbeic.com;ohbeic.com;İİB-YAŞ MEYVE
EFEPORT LOJİSTİK KARGO TAŞIMA GIDA İTHALAT İHRACAT LİMİTED ŞİRKETİ;HALKALI MERKEZ MAH. BASIN EKSPRES CAD. CAPİTAL TOWER NO: 9 İÇ KAPI NO: 36;İSTANBUL;KÜÇÜKÇEKMECE;(212) 9098897;http://www.efeenterprise.com;efeenterprise.com;İİB-YAŞ MEYVE
ŞEHZADELER GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MARMARA MAH.HÜRRİYET BULVARI SİTESİ B BLOKNO:132/1 İÇ KAPI:3;İSTANBUL;BEYLİKDÜZÜ;(212) 8757636;;;İİB-YAŞ MEYVE
KONFRUT TARIM ANONİM ŞİRKETİ;"CEVİZLİ MAH. ZUHAL CADDESİ,  MALTEPE RİTİM ISTANBUL A3 BLOK-NO.46/C   34846  ";İSTANBUL;MALTEPE;(216) 5456868;;;İİB-YAŞ MEYVE
FRİTO LAY GIDA SAN.VE TİC.A.Ş;NORA CENTER K.4/5/6/7  USKUDARCAD.CAYIRYOLU SOK.;İSTANBUL;KADIKÖY;02165741505;www.fritolay.com.tr;fritolay.com.tr;İİB-YAŞ MEYVE
GENEVA GIDA MOBİLYA DIŞ TİCARET LİMİTED ŞİRKETİ;TOMTOM MAH. İSTİKLAL CAD. BEYOĞLU İŞ MERKEZİ NO:187 İÇ KAPI NO:147;İSTANBUL;BEYOĞLU;(212) 9360926;;;İİB-YAŞ MEYVE
İZ MERT GRUP İNŞ.GI.KİM.MAD.SAN.TİC.A.Ş.;ŞENLİKKÖY MH. ACAR SK.NO:14/1;İSTANBUL;BAKIRKÖY;(212) 9248232;;;İİB-YAŞ MEYVE
JALLA DIŞ TİC.LTD.ŞTİ;ARMAGANEVLER MAH. DERE SOK ABLOK NO:109/13;İSTANBUL;ÜMRANİYE;;;;İİB-YAŞ MEYVE
UCUZCULAR GIDA MADDELERI SAN. VE TIC.A.Ş.;MISIR ÇARŞISI IÇI   NO:51;İSTANBUL;FATİH;(212) 5206492;www.ucuzcular.com.tr;ucuzcular.com.tr;İİB-YAŞ MEYVE
SANPA GIDA SAN.VE TIC.A.Ş.;ATATÜRK MAH  ATATÜRK CAD.NO:18;İSTANBUL;ESENYURT;(212) 6897100;www.sanpagida.com.tr;sanpagida.com.tr;İİB-YAŞ MEYVE
BUNZEN KİMYA SANAYİ VE TİC. LTD.ŞTİ;İNÖNÜ MAH. GEBZE GÜZELLER OSB MAH. KAZIM KARABEKİR SOK. NO:4/8;KOCAELI;GEBZE;(262) 5026811;http://www.bunzenkimya.com.tr;bunzenkimya.com.tr;İİB-YAŞ MEYVE
TARIM KREDİ TOHUMCULUK ANONİM ŞİRKETİ;KAZAKİSTAN CD.(4.CD.) NO.136/5EMEK;ANKARA;ÇANKAYA;(312) 2158005;www.tareks.com.tr;tareks.com.tr;İİB-YAŞ MEYVE
HUMANBEE BİLGİ TEKNOLOJİLERİ DANIŞMANLIK HİZMET A.Ş;TOMTOM MAH. İSTİKLAL CAD.BEYOĞLU IŞ MERKEZI NO:187İÇ KAPI NO: 147;İSTANBUL;BEYOĞLU;(212) 2580708;;;İİB-YAŞ MEYVE
LGH EXPORT İMPORT GIDA DIŞ TİCARET LİMİTED ŞRİKETİ;İSKENDERPAŞA MAH. FEYZULLAH EFENDİ SOK. DERBEDER APT. NO: 25 /2 /3;İSTANBUL;FATİH;(212) 0000000;;;İİB-YAŞ MEYVE
FRUVİTAL GIDA SAN. VE TİC. A. Ş .;KÜÇÜKBAKKALKÖY MH.DUDULLU CD.BRANDIUM REZİDANSNO:23-25/D R4 BLOK /86;İSTANBUL;ATAŞEHİR;(216) 5048037;;;İİB-YAŞ MEYVE
VEYSEL TARIM ÜRÜNLERİ SANAYİ VE TİCARET LTD.ŞTİ.;FABRİKALAR MH. FİKRİ ERTEM CD.MUTSAN 2 APT. KAT:1;ANTALYA;KEPEZ;(284) 2382029;;;İİB-YAŞ MEYVE
TE-HA DANIŞMANLIK TARIM SANAYİ VE TİC.LTD.ŞT;DİKİLİTAŞ M HAMİDİYE S NO: 1 İÇ KAPI NO: YOK ;İSTANBUL;BEŞİKTAŞ;(212) 3473200;;;İİB-YAŞ MEYVE
KEYFTİME GIDA A.Ş;İSTANBUL MAH. DUMANSIZ 11 SOK NO:8/2;TEKIRDAĞ;SÜLEYMANPAŞA;(282) 0000000;http://.keyfitime.com/;.keyfitime.com;İİB-YAŞ MEYVE
SAL ANTREPO VE LOJİSTİK ANONİM ŞİRKETİ;KARACAİLYAS EVREN MAH. ATATÜRK BLV.UMAT NO:24;MERSIN;AKDENİZ;(324) 2214142;;;İİB-YAŞ MEYVE
ESNAF TOPTAN GIDA İTHALAT VE İHRACAT LİMİTED ŞİRKETİ;KOCATEPPE MAH. GÜMRÜK İSKELE CD. A BLK.  MEGA CENTER NO:89 /1360;İSTANBUL;BAYRAMPAŞA;(212) 0000000;;;İİB-YAŞ MEYVE
ECN GROUP GIDA SAN. VE TİC. LTD. ŞTİ.;KEMALPAŞA MAH. AĞA YOKUŞU SK. KAYA HOLDİNG NO: 25İÇ KAPI NO: 4;İSTANBUL;FATİH;(212) 0000000;;;İİB-YAŞ MEYVE
GÜZELPINAR KAYNAK SUYU SAN.TIC LTD.ŞTI.;CEBECİ MAH. 2605 SOK. NO:28/D NO:27:/A;İSTANBUL;SULTANGAZİ;(212) 5942401;www.guzelpinar.com;guzelpinar.com;İİB-YAŞ MEYVE
TURASAN BAĞCILIK VE ŞARAPÇILIK LTD.ŞTİ.;YUNAK MAH.TEVFİK FİKRET CAD.NO:6/A-B;İSTANBUL;BEYOĞLU;(384) 3414961;;;İİB-YAŞ MEYVE
ALİ-CAN HALICILIK TURZ. TEKS. HED. EŞ. VE DERİ TİC. SAN. LTD. ŞTİ.;ORTA KAZAZLAR C.NO.22;İSTANBUL;FATİH;02125289973;www.pillowsstore.com;pillowsstore.com;İİB-YAŞ MEYVE
NİLPA NAKLİYE GIDA İNŞAAT TİCARET LİMİTED ŞİRKETİ;GÜNEY MAHALLESİ TUĞRUL CADDESİ NO:27/A;KOCAELI;KÖRFEZ;(262) 0000000;;;İİB-YAŞ MEYVE
DOZ TEKSTİL GIDA TARIM ÜRÜN. İTH. İHR. PAZAR. SAN. VE TİC. LTD. ŞTİ. ;MİMAR KEMALETTİN MAH.ÇOBAN ÇAVUŞ SOK.LÜTUF PAZARINO:6/4 LALELİ;İSTANBUL;FATİH;(212) 5180960;;;İİB-YAŞ MEYVE
EVE MAGAZACILIK A.Ş;SARAY MAH. NAYA SOK NO:3 KAT:3 ;İSTANBUL;ÜMRANİYE;(262) 5020858;;;İİB-YAŞ MEYVE
GOHARY ALTIN SANAYİ VE TİC. LTD. ŞTİ.;MOLLA FENERİ MAHALLESİ ALİBABA TÜRBE SOKAK ARAS İŞMERKEZİ NO:28 /401;İSTANBUL;FATİH;(212) 2222222;;;İİB-YAŞ MEYVE
DİBAŞ YAPI İNŞ. VE GIDA SAN. VE TİC. LTD. ŞTİ;EMIN ALI PASA CAD.NO:105/10;İSTANBUL;KADIKÖY;02166587394;;;İİB-YAŞ MEYVE
TOROSLU TARIM SAN. VE TİC. LTD. ŞTİ.;A.NAFİZ GÜRMAN MAH. GÜNDOĞDU SOK. NO:29/8;İSTANBUL;GÜNGÖREN;;;;İİB-YAŞ MEYVE
MGL GIDA İÇ VE DIŞ TİC.LTD.ŞTİ;AKSARAY MAH.MUSTAFA KEMAL PAŞA CAD.MERKEZ HAN NO:27K:2;İSTANBUL;FATİH;(212) 5472770;;;İİB-YAŞ MEYVE
ART MEYVE TARIM HAYVANCILIK İNŞAAT NAKLİYAT İTH.İHR.SAN.VE TİC.A.Ş.;19 MAYIS MAH.ESİN SOKAK NUMARA:10 / 2;İSTANBUL;KADIKÖY;(216) 3348358;;;İİB-YAŞ MEYVE
AVRASYA LİNE TEKSTİL MAK. GIDA İÇ VE DIŞ TİC. LTD. ŞTİ. ;KEMALPAŞA MAH.GENÇTÜRK CAD. NO.38 ;İSTANBUL;FATİH;(212) 5349119;www.mayagroup.com.tr;mayagroup.com.tr;İİB-YAŞ MEYVE
ZEN İNOVATİF GIDALAR KİMYA VE KOZMETİK SAN.TİC.LTD.ŞTİ.;KARADENİZLİLER MAH. KÖKLÜ SOK. NO:11/1;KOCAELI;BAŞİSKELE;(262) 0000000;https://zendrinks.com.tr;zendrinks.com.tr;İİB-YAŞ MEYVE
ATS GROUP DIŞ TİC.LTD.ŞTİ;CADDEBOSTAN MAH.ETHEMEFENDİ CAD.GİRAY APT. NO:11/1 ;İSTANBUL;KADIKÖY;(216) 3861574;;;İİB-YAŞ MEYVE
SARIKAYA TARIM ÜRÜNLERİ VE NAK. SAN. TİC. LTD. ŞTİ.;BAYRAMPAŞA MERKEZ HAL NO:315;İSTANBUL;BAYRAMPAŞA;(212) 6404015;;;İİB-YAŞ MEYVE
PRİVATEBEVERAGE GIDA SANAYİ TİC LTD ŞTİ;İBRİKDERE MAH 130 SK NO 6/1 KARTEPE KOCAELİ;KOCAELI;KARTEPE;(264) 2787929;;;İİB-YAŞ MEYVE
AYMİRA BİLİŞİM DIŞ TİCARET LİMİTED ŞİRKETİ;ORUÇREİS MAH.T.KENT CAD.T.KENT SİT.ARABLK.APT.NO.10 AC/103;İSTANBUL;FATİH;(212) 5200202;https://www.bilisimline.com/index.html;bilisimline.com;İİB-YAŞ MEYVE
ASEL AMG ENERJİ İÇECEKLERİ LİMİTED ŞİRKETİ;ADİL MAH. AKARSU SK. NO: 10 ;İSTANBUL;SULTANBEYLİ;(216) 0000000;;;İİB-YAŞ MEYVE
GARLİKO GIDA MAD. SAN. VE TİC. LTD. ŞTİ.;BATTALGAZİ MAH.MERYEM ANA SOK.AYTOP GIDA SİTESİF BLOK NO:23;İSTANBUL;SULTANBEYLİ;(216) 5925656;;;İİB-YAŞ MEYVE
DORUKOĞLU GIDA VE IHT.MADD. SAN.VE TIC.LTD.ŞTI.;RÜSTEMPAŞA MAH.TAHMIS CAD.NO:36;İSTANBUL;FATİH;(212) 5121790;;;İİB-YAŞ MEYVE
ANSA GIDA SALÇA VE KONSERVE SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KOCATEPE MAH.GÜMRÜK İSKELESİ CAD.A BLOK SİTESİ MEGA CENTERBLOK NO : 89 KAPI NO : 22;İSTANBUL;BAYRAMPAŞA;(212) 5821018;;;İİB-YAŞ MEYVE
CGC CAPITAN GIDA İÇECEK SANAYİ VE TİCARET LTD. ŞTİ.;KARAAĞAÇ MAH. SIRTKÖY BUL. GÜNIŞIĞI KONAKLARI SİTENO: 27CI İÇ KAPI NO: 46;İSTANBUL;BÜYÜKÇEKMECE;(212) 0000000;;;İİB-YAŞ MEYVE
APEX YAŞ MEYVE SEBZE LOJİSTİK İTHALATİHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MEŞRUTİYET MAH. ŞEHİT İSMET ARMAGAN SOK. ELITE APT NO:43 İÇ KAPI NO:1;İSTANBUL;ŞİŞLİ;(212) 0000000;www.apexfruitgetable.com;apexfruitgetable.com;İİB-YAŞ MEYVE
BY OZAN GLOBAL GIDA İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;AYAZLI MAH. KABASAKAL SK. NO 8 İÇ KAPI NO:1;DÜZCE;AKÇAKOCA;(380) 0000000;;;İİB-YAŞ MEYVE
URSA SANAYİ HAMMADDELERİ LTD.ŞTİ;AYAZMA CD.ALIYE MERIC KONAK ISMER.NO:3 D:14 D.TAS BESIKTAS;İSTANBUL; ;2885563;www.ur-sa.com.tr;ur-sa.com.tr;İİB-YAŞ MEYVE
ADOCAN MEYVE SEBZE TARIM ÜRÜNLERİ SAN.VE TİC.LTD.ŞTİ;KOCATEPE MAH.ŞEHİR PARKI CAD.NO:109 İÇ KAPI NO:4;İSTANBUL;BAYRAMPAŞA;(212) 5670361;;;İİB-YAŞ MEYVE
SYNERGY GIDA VE TICARET ANONIM SIRKETI;AKSEMSETTIN MAH. AKDENIZ CAD. YAGIZLAR IS HANI NO: 115 ;İSTANBUL;FATİH;(212) 0000000;;;İİB-YAŞ MEYVE
GRUP VİTAMİN TARIM ÜRN. TİC. A.Ş.;KAVAKPINAR MAH. TANDOĞAN CAD. NO:142/1 PENDİK;İSTANBUL;PENDİK;(216) 3962404;;;İİB-YAŞ MEYVE
NEMA BAHÇE KÜLTÜRLERİ ÜRETİM VE PAZARLAMA A.Ş.;MERVE MAH.YILDIRIM SOK.11;İSTANBUL;ÜMRANİYE;02163111690;;;İİB-YAŞ MEYVE
C.P.STANDART GIDA SAN.VE TIC. A.Ş.;DİKİLİTAŞ MAH.BÜYÜKDERE CAD.AKINCI BAYIRI SOKAK NO:6;İSTANBUL;ŞİŞLİ;(212) 2748536;www.cpturkiye.com;cpturkiye.com;İİB-YAŞ MEYVE
COCA-COLA IÇECEK A.Ş.; ;MANISA; ;;;;İİB-YAŞ MEYVE
KM KURUMSAL HİZMETLER GIDA OTOMAT VE DANIŞMANLIK SAN.TİC. LTD. ŞTİ.;FERHATPAŞA MAH. 15.SK. NO:12C;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-YAŞ MEYVE
EMCA BUYFROMTURKEY E TİCARET İNŞ GAY İTH İHR LTD ŞTİ;FULYA MH BÜYÜKDERE CD TORUN CENTER D BLOK 74D/10;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-YAŞ MEYVE
AFİLİ AMBALAJ KAĞIT TEMİZLİK DAĞITIM PAZARLAMA TİCARET LİMİTED ŞİRKETİ;BAĞLARBAŞI MH.İNÖNÜ CD.BAHADIR APT BLOK NO:95/1A;İSTANBUL;MALTEPE;(212) 6202090;;;İİB-YAŞ MEYVE
HAS TRADING GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ;BALAT MAH. HIZIR ÇAVUŞ MESCİDİ SK.NO:40 A;İSTANBUL;FATİH;(212) 0000000;;;İİB-YAŞ MEYVE
ALSERA JEOTERMAL TARIM GIDA SANAYİ VE TİCARET A.Ş.;MUALLİM NACİ CAD. NO:69/A ORTAKÖY-;İSTANBUL;BEŞİKTAŞ;(212) 3103300;;;İİB-YAŞ MEYVE
TURANOĞLU TEKSTİL LOJİSTİK GIDA VE DIŞ TİCARET LİMİTED ŞİRKETİ;ÇİFTLİK MAHALLESİ ATATÜRK BULVARI NO:361;KOCAELI;GÖLCÜK;(262) 0000000;;;İİB-YAŞ MEYVE
KUZEYDEN İÇECEK SANAYİ VE TİCARET ANONİM ŞİRKETİ;ETİLER MAH.TANBURİ ALİ EFENDİ SOK. MAYA RES. SİT.T BLOK NO:13/334;İSTANBUL;BEŞİKTAŞ;(212) 0000000;;;İİB-YAŞ MEYVE
HC GLOBAL LOJİSTİK HİZMETLERİ LİMİTED ŞİRKETİ;İNÖNÜ MAH. KARTAL CAD. NO:133 K:2 D:4;İSTANBUL;ATAŞEHİR;(216) 5731646;;;İİB-YAŞ MEYVE
KIZILAY KAYNAK SULARI SANAYI VE TICARET ANONIM SIRKETI;EMNIYET EVLERI MAH. GÜVERCIN SK. NO: 3 IÇ KAPI NO: 5NO:127 ;İSTANBUL;KAĞITHANE;(216) 3677150;www.asassu.com;asassu.com;İİB-YAŞ MEYVE
ALSİM ALARKO SAN.TESİSLERİ VE TİC.A.Ş;GEBZE ORG.SAN.BÖL.IHSAN DEDECAD 800.SOK.41480;KOCAELI; ;(262) 6482200;;;İİB-YAŞ MEYVE
EKKA ENDÜSTRIYEL YATIRIM VE SAVUNMA SANAYI ANONIM SIRKETI;ZEYTINLIK MAH. RAY SK. SANS AP. NO: 3 IÇ KAPI NO10;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-YAŞ MEYVE
NARGÜL AROMA GIDA TİCARET LİMİTED ŞİRKETİ;EKİNOBA MAH. ARDIÇÖZÜ SK. NO: 5C;İSTANBUL;BÜYÜKÇEKMECE;(212) 0000000;;;İİB-YAŞ MEYVE
GUD İÇECEK SANAYİ TİC. LTD. ŞTİ.;ÇINAR MH. RIFKI TONGSİR CD. NİDA KULEA04 - 115 A;İSTANBUL;MALTEPE;(216) 0000000;;;İİB-YAŞ MEYVE
LARA MEYVECİLİK TARIM VE GIDA TİC AŞ;SULTAN SELİM MH LALE ERGÜL SK A BLOK NO 10/56;İSTANBUL;KAĞITHANE;(212) 0000000;;;İİB-YAŞ MEYVE
KARA SALKIM GIDA VE TEMİZLİK TİCARET LİMİTED ŞİRKETİ;AŞIKVEYSEL MAH.3046.SK. NO:9 A;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-YAŞ MEYVE
TEG YİYECEK VE İÇECEK TİC.LTD.ŞTİ;SULTAN SELİM MAH. AYBİKE SOK NO:25 A;İSTANBUL;KAĞITHANE;;;;İİB-YAŞ MEYVE
MEF METAL VE REKLAM ÜRÜNLERI SAN. VE TİC. A.Ş.;KÜÇÜKYALI SAN. SIT. GIRNE MAH.IRMAK SK. A BLOK NO:20;İSTANBUL;MALTEPE;(216) 3887456;;;İİB-YAŞ MEYVE
AYFİRA İNŞAAT DIŞ TİCARET ANONİM ŞİRKETİ;KÜÇÜKBAKKALKÖY MAHALLESİ YENİDOĞAN CADDESİ HAZAR SOKAKNUMARA:4;İSTANBUL;ATAŞEHİR;(216) 5755656;www.ayfira.com.tr;ayfira.com.tr;İİB-YAŞ MEYVE
GLOBAL MEYVELER TARIM TİCARET LİMİTED ŞİRKETİ;ESATPAŞA MAH.AŞIKVEYSEL CAD.NO:13B;İSTANBUL;ATAŞEHİR;(216) 5742932;;;İİB-YAŞ MEYVE
ENES İÇECEK VE GIDA LTD ŞTİ;KOCATEPE MH GÜMRÜK İSKELESİ CD MEGA CENTER NO 89/1133;İSTANBUL;BAYRAMPAŞA;(212) 0000000;;;İİB-YAŞ MEYVE
KEVSER SERA TARIM GICA HAYVANCILIK SANAYİ TİCARET LİMİTED ŞİRKETİ;GÖRELE MAH. İSTANBUL CAD. NO 95 İÇ KAPI NO 1;İSTANBUL;BEYKOZ;(216) 0000000;;;İİB-YAŞ MEYVE
DOLUCA BAĞCILIK VE ŞARAPÇILIK A.Ş;KEMANKEŞ CAD. NO:81 K:3-434425;İSTANBUL;KÜÇÜKÇEKMECE;(212) 2134000;www.doluca.com;doluca.com;İİB-YAŞ MEYVE
SYLVAN TARIM ÜR.SAN.VE TIC.LTD ŞTI.;ÖMERAĞA MH. ALEMDAR CD. ISMAILKOLAYLI APT. NO:14/4;KOCAELI;İZMİT;(262) 3210675;www.sylvaninc.com;sylvaninc.com;İİB-YAŞ MEYVE
PLANT İTHALAT İHRACAT TARIM SAN. VE TİC. LTD. ŞTİ.;MERKEZ MAH. ABİDE-İ HÜRRİYET CAD. NO: 161 İÇ KAPI NO: 3;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-YAŞ MEYVE
CONSORTIUM DIŞ TİC.LTD.ŞTİ;MAHMUTBEY MAH. TAŞOCAĞI YOLU CAD. AĞAOĞLU MY OFFICNO:3/422 ;İSTANBUL;BAĞCILAR;;;;İİB-YAŞ MEYVE
FİDAS MEYVE SULARI GIDA SAN. VE TİC. LTD. ŞTİ.;BATTALGAZİ MAH.ŞARK CAD. AYTOP SAN. SİT.GBLOK NO:5;İSTANBUL;SULTANBEYLİ;(216) 5929157;;;İİB-YAŞ MEYVE
ROYAL FOOD GIDA SAN. TİC. LTD. ŞTİ.;GÜNEŞ MAH.ÇEVRE YOLU CAD. NO:24İÇ KAPI:Z01;KIRKLARELI;LÜLEBURGAZ;(216) 3801181;;;İİB-YAŞ MEYVE
PEKMEZ DÜNYASI GIDA PAZARLAMA SAN.VE DIŞ TİC.LTD.ŞTİ;CUMHURİYET MAH. SEZA SOK NO:7/4;İSTANBUL;KARTAL;(216) 3090469;www.pekmezdunyasi.com;pekmezdunyasi.com;İİB-YAŞ MEYVE
MUSTAFA YILMAZ - VİTUP NATURAL TARIMSAL VE HAYVANSAL İÇECEK ÜRÜNLERİ ÜRETİM PAZARLAMA;GÜVERCİNTEPE MAH. GÜL SK. NO: 29 -31A ;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;www.vitup.com.tr;vitup.com.tr;İİB-YAŞ MEYVE
PAŞAELİ BAĞCILIK VE ŞARAPÇILIK A.Ş.;ATATÜRK MAH. ANKARA CAD. NO:47/2 ;İZMİR;KEMALPAŞA;(232) 4462300;www.pasaeli.com;pasaeli.com;İİB-YAŞ MEYVE
EVCİN İTHALAT İHRACAT PAZARLA. VE İNŞ.TAAH.TİCARET LTD.ŞTİ.;KONAK SOK.5/1;YALOVA; ;;;;İİB-YAŞ MEYVE
ARCLİNE İÇ VE DIŞ TİC. LTD. ŞTİ.;YENİ MAH. 7052. SOK. SARALLIFE APT. NO: 1/1A İÇ KAPI NO 2;İSTANBUL;SİLİVRİ;(212) 6710409;;;İİB-YAŞ MEYVE
SEDEF BOSNIA LTD.ŞTİ;BOSNA HERSEK TÜRKİYE İSTANBULŞUBESİ MERKEZ MAH.FESHANE CAD NO:21;İSTANBUL;EYÜP;(212) 5639159;;;İİB-YAŞ MEYVE
NTC DIŞ TIC.NAK.VE TURZ.INŞ. SAN.LTD.ŞTI.;SEDİR SOK.GAZETECİLER SİTESİNO:A22/1-2 BLOK;İSTANBUL; ;(212) 2828152;;;İİB-YAŞ MEYVE
BEYDERE TEKNOLOJİ MADENCİLİK DANIŞMANLIK MÜHENDİSLİK SANAYİ VE TİCARET A.Ş.;İKİTELLİ OSB MAH. DOLAPDERE 17. ADA SK. DOLAPDERESANAYİ SİTESİ F2 BLOK NO: 36 İÇ KAPI NO: 36;İZMİR;KONAK;(212) 6599261;;;İİB-YAŞ MEYVE
UOTT DIŞ TİCARET VE TEKNOLOJİ SANAYİ TİCARET LİMİTED ŞİRKETİ;HALİDE EDİP ADIVER MH. KINALI SK. NO:1 ;İSTANBUL;ŞİŞLİ;;;;İİB-YAŞ MEYVE
EURO İNVEST CAPİTAL DIŞ TİC. LTD. ŞTİ. ;HAVAALANI KAVŞAĞI BUSİNESS PARK B2 BLOK K:12 NO:371;İSTANBUL;BAKIRKÖY;(212) 4655278;;;İİB-YAŞ MEYVE
RANDA DIŞ TİC. İTH. İHR. AŞ;HALASKARGAZI CAD.MAYA BINASI NO:198-14;İSTANBUL;ŞİŞLİ;(212) 2330464;;;İİB-YAŞ MEYVE
VT DIŞ TİCARET ANONİM ŞİRKETİ;VİŞNEZADE MAHALLESİ SÜLEYMAN SEBA CADDESİ BJK PLAZA NO 48 A BLOK DAİRE 25;İSTANBUL;BEŞİKTAŞ;(212) 2895855;;;İİB-YAŞ MEYVE
AGROWELL GIDA SAN. VE TİC. A.Ş.;ZAFER MH ADİLE NAŞİT BULVARI ARIS GRAND TOWERS NO 30-32 R;İSTANBUL;ESENYURT;(212) 9450615;www.agrowell.com.tr;agrowell.com.tr;İİB-YAŞ MEYVE
KALENDOS GIDA İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ.;YAKUPLU MAH. GEÇİT SK. NO:15/3;İSTANBUL;BEYLİKDÜZÜ;(212) 4524001;;;İİB-YAŞ MEYVE
KRAY GIDA İTH. İHR. DAĞ.SAN. VE TİC. LTD. ŞTİ.;CUMHURİYET BAH. İHSAN SOK. NO:58/1;TEKIRDAĞ;ŞARKÖY;;;;İİB-YAŞ MEYVE
ANADOLU INTERNATIONAL MARKETİNG DIŞ TİC.A.Ş;AKÇABURGAZ MAH. 3105 SOK ANTEX ANADOLU KİMYA APT NO:8  12/1;İSTANBUL;ESENYURT;(212) 8758631;;;İİB-YAŞ MEYVE
AAD ISTANBUL GIDA VE TEMİZLİK MALZEMELRİ İTHALAT İHRACAT TİCARET LTD ŞTİ;İKİTELLİ OSB.MAH.FATİH 7BBLOK SK.FATİH 7 B BLOK NO:4;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-YAŞ MEYVE
NRG İÇECEK GIDA ÜRETİM DAĞITIM İTH.İHR SAN TİC.A.Ş;ORHANGAZİ MAH. ISI-SO SAN SİTESİ 5 YOL L BLOKNO:15 ;İSTANBUL;ESENYURT;(212) 6230555;;;İİB-YAŞ MEYVE
AMİRAL HALI SAN.VE TİC. AŞ;MAHMUTBEY MAH.SOĞUKSU CAD. TRADE TOWER SİTESİ NO:16 İÇ KAPI:21;İSTANBUL;BAĞCILAR;(212) 8909123;www.amiralhali.com;amiralhali.com;İİB-YAŞ MEYVE
ALER TARIM GIDA İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;FATİH MAH. 105 CAD. İNNO GYO B BLOK NO:10 M ;TEKIRDAĞ;KAPAKLI;(282) 0000000;;;İİB-YAŞ MEYVE
AYDINLAR GROUP IÇ VE DIS TICARET ANONIM SIRKETI;ESENTEPE MAH. SEHIT MEHMET MIKDAT ULUÜNLÜ SK.  PROPA PLUS RESIDENCE NO: 26 IÇ KAPI NO: 26 ;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-YAŞ MEYVE
HISAR DOĞAL KAYNAK SU VE GER. PAZL. SAN. VE DIŞ TIC. A.Ş.;MİMARSİNAN MAH.KARANLIK KEMER MEVKİİ HİSAR SK. P.K. 49 KEMERBURGAZOK NO:100-102 PK.49 ;İSTANBUL;EYÜP;(212) 3603141;www.hisarkaynak.com.tr;hisarkaynak.com.tr;İİB-YAŞ MEYVE
ELEGANCE KOZMETİK TEKSTİL İTHALAT İHRACAT SAN.TİC. LTD.ŞTİ;YAKUPLU MH.KRİSTAL SOK;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-YAŞ MEYVE
HOMER GIDA TAR.HAYV.NAKL.SAN. VE TIC.LTD.ŞTI.;FEVZI ÇAKMAK CAD.BEYHAN IŞ HANKAT:3 NO:55;BURSA;OSMANGAZİ;(224) 2549698;;;İİB-YAŞ MEYVE
TUREKS İTH. İHR. VE TİC. AŞ;İSTANBUL DÜNYA TİC.MERK.HAVALİMANI KARŞ.A1 BLK K:16 NO:465;İSTANBUL;BAKIRKÖY;(212) 4680400;;;İİB-YAŞ MEYVE
