firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
KAMA PRES SANAYİ VE TİCARET A.Ş.;EVREN MAH. GÜLBAHAR CAD. NO:126;İSTANBUL;BAĞCILAR;02125505090;www.kama.com.tr;kama.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
METALİKS MOBİLYA DEKORASYON SAN VE TİC. LTD.ŞTİ;ESENŞEHİR MAH. MURADİYE SOK NO:38-1;İSTANBUL;ÜMRANİYE;(216) 6411606;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
S 2000 SOĞUTMA SAN.TİC.LTD.ŞTİ;GÜRSEL MAH.ŞEVKETPAŞA CAD.NO.20/2;İSTANBUL; ;(212) 2212620;www.s2000.com.tr;s2000.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEKİR BULUT;SÜLEYMANİYE MAH. ESKİŞEHİR BURSA KARAYOLU CADNO20 İÇ KAPI 1;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SÜRTAŞ MADENİ VE PLASTİK EŞYA SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;YENİMAHALLE FEVZİ ÇAKMAK CD.BARIŞ MANÇO SK.;İSTANBUL;BÜYÜKÇEKMECE;02126891605;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YILDIZHAN METAL SAN.VE DIS TIC LTD.STI.;VELİ EFENDİ MH.74.SK.NO:52;İSTANBUL;ZEYTİNBURNU;(212) 5580009;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AL FAKHER PLASTİK VE AMBALAJ SANAYİ VE TİCARET LTD ŞTİ;MEHMET AKİF ERSOY MAH.1833.SK NO.45/1;İSTANBUL;ESENYURT;(212) 6921909;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SML ETK. VE AKS. PAZ. SAN. VE TİC. LTD. ŞTİ. ;Y.BOSNA MAH. ÇINAR CD.MATBACILAR KAPI N:4 D:28;İSTANBUL;BAHÇELİEVLER;(212) 3223222;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
OZZO MOBİLYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH. 28.MOBİLYA SK. NO:3 ;BURSA;İNEGÖL;(224) 7185282;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PERA AHŞAP SAN. VE TİC. LTD.ŞTİ.;KARAYOLLARI MAH.KADİR AKDOĞAN CAD. KULSAN BLOK NO:18/A;İSTANBUL;GAZİOSMANPAŞA;(212) 6666987;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TGS DIŞ TİC. AŞ;ADALET MAH.MANAS BULVARI NO:47/4 ;İZMİR;BAYRAKLI;(232) 5020630;www.tgsas.com;tgsas.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SCHNEIDER ELEKTRİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORG. SAN. BÖL. 4. KISIM OSB 406. SOK. NO:13;MANISA;MERKEZ;(236) 2131040;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BASF TÜRK KİMYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İÇERENKÖY MAH. BAHÇELERARASI SOK. METE PLAZA NO:43 34752 ATAŞEHİR / İSTANBUL;İSTANBUL;ATAŞEHİR;(216) 5703400;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇAK TEKS. SAN. VE TİC. AŞ;GÜNEŞLİ BAĞLAR MAH.MİMAR SİNANCAD.NO.3;İSTANBUL; ;(212) 6558146;www.caktekstil.com.tr   www.littlebig.com.tr;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ORKA AHŞAP VE YAPI ÜRÜNLERİ SANAYİ A.Ş.;EVREN MAH.GÜLBAHAR CAD.BAHARSOK.NO:9;İSTANBUL;BAŞAKŞEHİR;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEM DIŞ TİC.A.Ş;SÜLÜN SK.NO:3;İSTANBUL; ;(212) 2806969;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MUHAMMED GAZİ;FATİH MAH. KIVIRCIK SK NO:10/4;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEHPASAN MOBİLYA KOLTUK TAŞIMACILIK SANAYİ VE TİCARET LTD.ŞTİ.;AĞAÇ İŞLERİ BÖLÜMÜ TANDOĞAN CAD.26. SOK. NO:43;BURSA;İNEGÖL;(224) 7185575;"www.togostyle.com; www.togohome.com.tr";;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAS SİSTEM MATB.ETİKET AMB.SAN.TİC.LTD.ŞTİ.;AKÇABURGAZ MAH. 1573 SK. NO:1/47;İSTANBUL;ESENYURT;(212) 5492918;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DURAN DOĞAN DIŞ TİC.A.Ş;HADIMKÖY MAH. MUSTAFA INAN CD. N:4134555;İSTANBUL;ARNAVUTKÖY;(212) 7714606;www.ddpack.com.tr;ddpack.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GLOSS MOBİLYA AKSESUARLARI VE DIŞ TİC.LTD.ŞTİ;"3112 SK . NO:2/1 USLU İŞ MERKEZİ OSMANGAZİ MAH 34522 ESENYURT, ";İSTANBUL;ESENYURT;(212) 6541617;www.glossexport.com;glossexport.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GK MOBİLYA SANAYİ TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH. 25. MOBİLYA SOK. MAGAZİN NO:7;BURSA;İNEGÖL;;info@gkmobilia.com;gkmobilia.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MERİÇ PAZARLAMA İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;AŞIK VEYSEL MAH. ÇORUH SK. ORKIDE BLOKLARI D16 A B VE C BLOKLARI NO: 3 C İÇ KAPI NO: 12;İSTANBUL;ESENYURT;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ODESA KOZMETİK DIŞ TİC.LTD.ŞTİ.;FİRÜZKÖY MAH. KADİR ÖZDEMİR CAD. 0 NO:1 C ;İSTANBUL;AVCILAR;(212) 0000000;www.odesakozmetik.com;odesakozmetik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALOGO DIŞ TİCARET LTD. ŞTİ.;İÇERENKÖY MAH. TOPÇU İBRAHİM SK. QUICK TOWER SİT.NO: 8-10D;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KRATER ENDÜSTRIYEL ÜRÜNLER VE TICARET ANONIM SIRKETI;SUADİYE MAH. BAĞDAT CAD. ARK 399 NO: 399/1 İÇ KAPINO:1;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AFAS İHRACAT İTHALAT TİCARET LİMİTED ŞİRKETİ;"YUKARI DUDULLU BAYRAK CADDESİ, NO:30/125 BİLİM TOWER";İSTANBUL;ÜMRANİYE;(216) 2551112;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BSH EV ALETLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;CEMAL SAHİR SOK.26-28;İSTANBUL; ;0-212-2743300;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MELTEMİ LOJİSTİK GIDA VE HAYVANCILIK İTHALAT İHRACAT LİMİTED ŞİRKETİ;KAPUCU MAH.KURTULUŞ CAD.NO:170;EDIRNE;İPSALA;(284) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EMIRLER MATBAA VE REKLAM TIC.L D.ŞTİ;LİTROS YOLU ÜZERİ 2.MATBAACILAR SİTNO:19;İSTANBUL;ZEYTİNBURNU;(212) 6135504;www.emirlermatbaa.com;emirlermatbaa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PREMİUM SERGRAFİ YAYINCILIK SAN VE TİC.LTD.ŞTİ;MUSTAFA KEMAL PAŞA MAH. NERGİS SOK CEYLAN APT NO:8;İSTANBUL;AVCILAR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CEO ELEVATOR MÜHENDİSLİK DIŞ TİCARET LİMİTED ŞİRKETİ;İÇERENKÖY MAH. DEĞİRMEN YOLU CAD. NO:35 DAİRE:7;İSTANBUL;ATAŞEHİR;(216) 3520159;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEMİS TEKNİK ELEKTRİK A.Ş.;MİNARELİÇAVUŞ BURSA O.S.BÖLGESİ MAH. YEŞİL CADDE NUMARA:31;BURSA;NİLÜFER;(224) 3633065;www.bemis.com.tr;bemis.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İSTANBUL ZİLCİLER MÜZ.ALET.İMA SAN.TİC.LTD.ŞTİ;TERAZİDERE MAH.GÜNEŞ CAD.HAKANSOK.NO:28.;İSTANBUL;BAYRAMPAŞA;212-674-03-64;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SANTEM ENDUSTRI KONUT SANAYI VE TICARET A.S.;SIRACEVIZLER CAD. NO:14-16 1B;İSTANBUL; ;(216) 5613881;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇIFTÇILER BIRLIK KAĞITÇILIK A.Ş;ORTA MAH. MARİFET SK NO15/1AİÇ KAPI NO 2;İSTANBUL;KARTAL;(216) 5933361;www.mavibeyaz.net;mavibeyaz.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EVİNOKS SERVİS EKİPMANLARI SANAYİ VE TİCARET A.Ş.;DEMIRTAŞ ORGANIZE SAN. BOL. MUSTAFA KARAER CAD. N.52;BURSA; ;(224) 2612006;www.ekinoks.com;ekinoks.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VİRA İNVESTMENT GAYRİMENKUL TİC.LTD.ŞTİ;KAYABAŞI MAH.ADNAN MENDERES BULVARI PARK MAVERA -1 SİT. A1 BLOK NO:10 GO;İSTANBUL;BAŞAKŞEHİR;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
STAR AMBALAJ SAN VE TIC. A.Ş.;GEBZE DİLOVASI OSB MAH. D-4012 SK. NO: 1 A;KOCAELI;GEBZE;(262) 5035132;www.starambalaj.com;starambalaj.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TERRACO YAPI MALZEMELERI SANAYII VE TICARETI A.S.;ORGANİZE SAN. BÖLG.MÜMTAZZEYTİNOĞLU BULVARI NO:21;ESKIŞEHIR; ;2222360423;www.terraco.com.tr;terraco.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LC WAİKİKİ MAĞAZACILIK HİZ. TİC. AŞ;EVREN MAH.GÜLBAHAR CAD.ŞEHIT CENGIZ KARCI SOK.NO:4 K:5;İSTANBUL; ;(212) 6575555;www.lcwaikiki.com;lcwaikiki.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PAPELART SANDALYE OR.ÜR.MOB.SAN VE TİC.LTD.ŞTİ;CERRAH O.S.B 3. CD. NO:5 İNEGÖL/BURSA;BURSA;İNEGÖL;(224) 7185957;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALPEDA KUAFÖR EKİP.İÇ VE DIŞ TİC.A.Ş.;MİNARELİ ÇAVUŞOĞLU OSB MAH. NO:115.SOK ALPEDA FİLİZ ÇELİK SANAYİ NO:7;BURSA;NİLÜFER;(224) 4111020;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LİGNADECOR ÜRETİM VE PAZARLAMA A.Ş.;ORGANİZE SAN.BÖL.3.CAD.NO:14;İSTANBUL; ;(216) 5282700;www.lignadecor.com;lignadecor.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ELİF PLASTİK AMBALAJ SAN. VE TİC. A.Ş.;SANAYİ MAH.1652 SK.NO:2ESENYURT;İSTANBUL;ESENYURT;(212) 6220622;www.elifplastik.com.tr;elifplastik.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PAKSEL KİMYA SANAYİ VE TİCARET A.Ş.;MERTER İŞ MERKEZİ ESKİ ÇIRPICI YOLU  SK. MERTER İŞ MERKEZİ NO:2 KAT:10 D:61-62 ;İSTANBUL;ZEYTİNBURNU;(212) 4815546;www.paksel.com.tr;paksel.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VATAN PLASTİK SAN.VE TİC.A.Ş;ANKARA ASFALTI ÜZERİ KARTALSOĞANLIK MEVKİİ NO:39;İSTANBUL;SARIYER;(216) 3772280;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SERRA BEYAZ EŞYA ELEKTRONİK MOBİLYA İNŞ. SAN TİC.LTD.ŞTİ;HABİBLER MAH. ESKİ EDİRNE ASFALTI CAD. 870 C ;İSTANBUL;SULTANGAZİ;(212) 4273414;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARDEN GLOBAL PAZARLAMA DIŞ TİCARET LİMİTED ŞİRKETİ;TERAZİDERE MAH. SEMA SK.NO.16İÇ KAPI NO. 1 ;İSTANBUL;BAYRAMPAŞA;(212) 6390021;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EKOM ECZACIBAŞI DIŞ TİCARET ANONİM ŞİRKETİ;BÜYÜKDERE CAD. ALİ KAYA SK. NO:5 KAT:6;İSTANBUL;ŞİŞLİ;(212) 3399000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KAFKA MOBİLYA OTOMOTİV SAN.VE TİC.LTD.ŞTİ;MASKO MOBİLYACILAR SİTESİ 12 B BLOK NO:28-30;İSTANBUL;BAŞAKŞEHİR;(212) 6752661;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BAŞARAN TRANSPORT HİZMETLERİ İÇ VE DIŞ TİC AŞ;GÖKEVLER MH 2312 SK İKİZ KONAKLAR NO 22 B KAT 2 D 9;İSTANBUL;ESENYURT;(212) 2173278;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LEP YAPI İÇ DIŞ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ATATÜRK MAHALLESİ ADNAN MENDERES CADDESİ AKTİM2 SİTESİ DÜKKAN:71/72/82;İSTANBUL;ESENYURT;(212) 8092989;http://www.lepyapi.com;lepyapi.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALARKO CARRİER SANAYİ VE TİCARET A.Ş.;GEBZE ORGANİZE SAN.BÖL. ŞAHABETTİN BİLGİSU CAD.;İSTANBUL;ÜMRANİYE;(262) 6486000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YKK METAL VE PLASTİK ÜRÜN. SAN. VE TİC. AŞ;ORGANİZE SAN. BÖLGESİ;TEKIRDAĞ;ÇORLU;(282) 7361800;www.ykk.com.tr;ykk.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇAĞ KABARA SANAYİ VE TİCARET A.Ş.;FIRUZKÖY YOLU NO:18;İSTANBUL; ;(212) 5911099;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAN MİMARİ TASARIM TURİZM İNŞ. SAN. VE DIŞ TİC. A.Ş;HACI EMİN EFENDİ SOK. İZMİR APT.NO:32/A NİŞANTAŞI;İSTANBUL;ŞİŞLİ;(212) 2315513;www.space.com.tr;space.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GENYA ORMAN ÜRÜNL.SAN.VE TİC. LTD.ŞTİ;ORG. SAN. BÖLG. KERESTECILERSAN. SIT. 17.SK. NO:2-4 İKİTELLİ;İSTANBUL;BAŞAKŞEHİR;(212) 6700252;www.genya.com.tr;genya.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NUMAŞ TEKNOLOJİ ÜRETİM AŞ;ÇANKIRI YOLU 11 KM.;ANKARA;AKYURT;(312) 8440040;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
STORM LOJİSTİK DIŞ.TİC.LTD.ŞTİ.;MUSTAFA KEMAL PAŞA MAH.FİRÜZKÖYBULV.NO:171 İÇ KAPI NO:3;İSTANBUL;AVCILAR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YATAŞ YATAK VE YORGAN SAN.TİC.A.Ş.;CUMHURİYET MH.KARTAL CD.NO:41/A YAKACIK;İSTANBUL;KARTAL;(216) 3095410;www.yatasgrup.com.tr;yatasgrup.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EURO PLAST PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İMES SAN.SİT. C BLOK 307 SOK.NO.15;İSTANBUL; ;(216) 4200072;www.europlast.com.tr;europlast.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PELIT ARSLAN KONTRPLAK FAB.A.Ş;HALKALI CAD.  NO:170;İSTANBUL;KÜÇÜKÇEKMECE;(212) 6988992;www.turanlargroup.com;turanlargroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ELİNA DIŞ TİC.LTD.ŞTİ;MERKEZ MAH. SIRACEVİZLER CAD. ERDOĞAN APT.NO:4 B;İSTANBUL;ŞİŞLİ;(212) 2488080;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KOTON MAĞAZACILIK TEKS. SAN. VE TİC. AŞ;AYAZAĞA MAH. AĞAZAYA YOLU NO:3 A-B BLOK;İSTANBUL;SARIYER;(212) 3313300;www.koton.com.tr;koton.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BOSCH SAN. VE TİC. A.Ş.;MİNARELİÇAVUŞ BUSA OSB MAH. YEŞİL CAD. NO:1516220;BURSA;NİLÜFER;(224) 2192276;http://www.bosch.com.tr;bosch.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DİLER DIŞ TİCARET ANONİM ŞİRKETİ;"MASLAK MAHALLESİ, ESKİ BÜYÜKDERE CADDESİ KOÇKAYA AS PLAZA MASLAK NO:1 34485 ";İSTANBUL;SARIYER;(212) 2536630;www.dilerhld.com;dilerhld.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PIRLANTA TEKS. SAN. VE TİC. TURZ. LTD. ŞTİ.;AKSARAY MH.KULEBOYU SK.NO:3;İSTANBUL;FATİH;(212) 5280201;www.pirlantatekstil.com;pirlantatekstil.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YOUSEF MALATYALI - MALATYALI KOLTUK;MAHMUDİYE MAH. MERCAN SOK NO:6 ;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MAKE SÜNGER VE DÖŞEME MALZ.MOB. MEDİKAL ÜRÜNLERİ TİC.A.Ş;Y.DUDULLU MAH. KEREM SOK NO:27/2 ;İSTANBUL;ÜMRANİYE;(216) 3647474;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SIEMENS SAN. VE TİC. AŞ;YAKACIK YOLU NO:111;İSTANBUL;KARTAL;(216) 4592990;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DÖRTBUDAK MOBİLYA TEKSTİL İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH. 26. MOBİLYA SOK S.S. KÜÇÜK SAN SİT B BLOK  NO:2 C;BURSA;İNEGÖL;(224) 0000000;www.kenzawood.com;kenzawood.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TRİMCO GROUP İSTANBUL TEKS. TİC. LTD. ŞTİ. ;IKITELLI ORG.SN.BÖL 1.KISIM T.ÖZAL CD.N:147 D:3;İSTANBUL;BAŞAKŞEHİR;(212) 6713040;www.a-tex.com;a-tex.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CGB AMBALAJ SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;YENİŞEHİR MAH. SENA SOK. NO:10/8/2;İSTANBUL;PENDİK;(216) 0000000;www.cgb.global;cgb.global;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YELKEN AĞAÇ EVİ KERESTE MOBİLYA İTH.İHR SAN VE TİC.LTD.ŞTİ;CEMİLOĞLU SOK NO:69;BURSA;İNEGÖL;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARK KIRTASIYE ÜRÜNLERİ DIŞ TICARET LİMİTED ŞİRKETİ;ÇELEBİOĞLU ALEDDİN MH. SABUNCUHAN CD. NO:77;İSTANBUL;FATİH;(212) 5140641;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KUSİNA İNŞAAT TAAHHÜT MUTFAK TURİZM SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;BAHÇELİEVLER MH SAKARYA CAD N:11NO:1;İSTANBUL;BEYOĞLU;(212) 3614512;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÜLİZ GÖZDE ATAGAN;HALASKARGAZİ MAHALLESİ HALASKARGAZİ CADDESİNO : 38 -66E İÇ KAPI NO: 215;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ATAŞ TÜKETIM MALLARI ITRIYAT PAZARLAMA SAN. VE TİC. A.Ş;ZAFERTEPE SOK. NO:16/10 TEMEL&ATAŞ PLAZAKAVACIK BEYKOZ;İSTANBUL;BEYKOZ;(216) 4258955;www.atasgroup.com;atasgroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BURDA BEBEK ÜRÜNLERİ SANAYİ VE TICARET ANONİM ŞİRKETİ;KERESTECİLER SİT FATİH CD.CEVİZ SK.NO.7;İSTANBUL;GÜNGÖREN;(212) 6376650;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
METEBRONZ MOBİLYA AKS.AKSAM SAN.VE TİC.A.Ş.;KARACAKAYA CADDESİ NO:156;ANKARA;ALTINDAĞ;(312) 3531333;www.metebronzmobilya.com;metebronzmobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
3M SANAYİ VE TİCARET A.Ş.;SURYAPI AKEL İŞMERK. RÜZGARLIBAHÇE  MAH.ŞEHİT SİNAN EROĞLU CAD. NO:6 ;İSTANBUL;BEYKOZ;(216) 5380777;www.3m.com.tr;3m.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DEKORİSTER MOBİLYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORGANİZE SANAYİ BÖLGESİ BALIKLIÇEŞME KÖYÜ NO:7 17200;ÇANAKKALE;BİGA;(286) 3163165;www.dekorister.com.tr;dekorister.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
OSM KUAFÖR MOBİLYALARI VE GEREÇLERİ İMALAT SANAYİ TİCARET LİMİTED ŞİRKETİ;KİRAZLI MH.1119.SK NO:3 B;İSTANBUL;BAĞCILAR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÜNİVERSAL DEKOR SANAYİ VE DIŞ TİC. LTD. ŞTİ.;ABDURRAHMAN NAFİZ GÜRMAN MAH.  MEHMET AKİF CAD. TURUNCLU SOK. NO. NO.25/2 MERTER;İSTANBUL;GÜNGÖREN;(212) 6385434;www.universaldecoration.com;universaldecoration.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MODELO YATAK DIŞ TİCARET ANONİM ŞİRKETİ;MASLAK MH. BÜYÜKDERE CAD. NUROL PLAZA NO: 255 İÇ  KAPI NO : B02 ;İSTANBUL;SARIYER;(212) 2434908;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KUAFÖRKUR MOBILYA SANAYI VE TICARET LIMITED SIRKETI;IKITELLI OSB MAH. ATATÜRK BLV. BOTAS IS MERKEZINO:102 IÇ KAPI NO: 05;İSTANBUL;BAŞAKŞEHİR;(212) 5236060;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BUZZANI MOBILYA DIS TICARET LIMITED SIRKETI;YAKUPLU MAH. HÜRRİYET BULVARI SKYPORT SKYPORT RESINO:1/70 ;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYTAV TAVUKÇULUK EKİPMANLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORUÇ REİS MAH TEKSTİLKENT CAD NO:12/B KOZA PLAZA A BLOK KAT:10 NO:101;İSTANBUL;ESENLER;(212) 6820015;http://www.ayoto.com;ayoto.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TÜRK HENKEL KİMYA SANAYİ VE TİCARET A.Ş;İÇERENKÖY KAYIŞDAĞI CAD.KARAMAN ÇİFTLİĞİ YOLU;İSTANBUL;KADIKÖY;(216) 4690800;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SIRAZI KUYUMCULUK SAN.VE TIC. LTD.STI.;MERCAN TIĞCILAR SOK. ROCOCO İŞMERKEZİ ŞİRAZİ KUYUMCULUK NO.25/302;İSTANBUL;FATİH;(212) 5141315;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KAYALAR MOBİLYA DEK.İNŞ.GIDA END.ÜRN.SAN.VE TİC.LTD.ŞTİ.;HÜRRİYET MAH.EGEMEN SK.NO:21/5;İSTANBUL;KAĞITHANE;02122242552;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FLOT CAM VE AHŞAP ÜRÜNLERI SAN VE TIC.LTD.ŞTI.;GÜRSEL MH. IŞIKLI SK. NO:21;İSTANBUL;KAĞITHANE;(212) 2212996;www.flotcam.com;flotcam.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KENT IÇ VE DIŞ TIC. LTD. ŞTI.;PELITLIK MEV.SAN.BÖLG.NO.32;TEKIRDAĞ;ÇORLU;02828865671;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CROWN BEVCAN TURKIYE AMBALAJ SAN. VE TİC. LTD. ŞTİ.;BAŞAK MEVKİİ SUADİYE KÖYÜ;KOCAELI; ;(262) 3522660;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TUNİ ORMAN ÜRÜNLERİ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ADNAN KAHVECİ MAH. KUŞTEPE CAD. C-1 NO:26G İN KAPI NO:1;İSTANBUL;BEYLİKDÜZÜ;(212) 4518688;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MİB MAĞAZACILIK TİC. AŞ;İKİTELLİ OSB MAH.ESKİ TURGUT ÖZAL CD.HASEYAD 1.KIS.N:33/Z02;İSTANBUL;BAŞAKŞEHİR;(850) 3909090;www.hatemoglu.com;hatemoglu.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALPER ÇAĞLAR DURUKAN - DURUKAN MOBİLYA;MAHMUDİYE MAH. MÜJDELER SOKAK NO.9;BURSA;İNEGÖL;(224) 7185404;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GABBA KOLTUK TEKS. MOB. SAN. VE TİC. A.Ş.;BÜLBÜL MAH. KONUK CAD. YENİ ÇARŞI  NO:1;GIRESUN;ŞEBİNKARAHİSAR;(454) 7114147;www.skmmobilya.com;skmmobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DOĞA MOBİLYA GIDA İNŞ.İMALAT İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;FERHATPAŞA MH.YEDİTEPE CD.G:7 SK.NO:121;İSTANBUL;ATAŞEHİR;(216) 6612735;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
