firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
KARDEL GIDA PAZARLAMA LTD.ŞTİ;MİMARSİNAN MAH.ÖZGE SOK 5/4 ;İSTANBUL;ÇEKMEKÖY;(216) 6404166;www.fibrelle.com.tr;fibrelle.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
OĞUZ OLUKLU MUK.VE. AMB.SAN.VE TIC.A.Ş.;OSMANGAZİ MAH. MERİÇ CAD. NO:1NO: 30;İSTANBUL;ESENYURT;(212) 8865240;www.oguzambalaj.com;oguzambalaj.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÜÇGE DIŞ TİCARET VE PAZARLAMA A.Ş.;A.V.P. MH.BOSNA CD.NO:7;BURSA;NİLÜFER;(224) 3318811;www.ucge.com.tr;ucge.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EXCLUSİVE İÇ MİMARLIK İNŞAAT TAAHHÜT İMALAT SAN.TİC.LTD.ŞTİ;KEMALETTİN MAH. CANAN SK YÜCEL APT. NO:2A;TEKIRDAĞ;ÇORLU;(282) 0000000;http://www.exclusiveicmimarlik.com;exclusiveicmimarlik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DECOROTİKA MODÜLER  MOBİLYA İNŞ. TURZ. TAŞ. SAN.  VE DIŞ TİC. LTD. ŞTİ.;BALIKLI ÇEŞME KÖYÜ ORG. SAN .BÖL. MEVKİ KAHVE CADDESİ NO:9/1 ;ÇANAKKALE;BİGA;(286) 3165424;www.decoratika.com;decoratika.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GLOSSEXPERT DIŞ TİC. İTH. VE İHR. A.Ş.;OSMANGAZİ MAH. 3112. SOK. NO:2/1;İSTANBUL;ESENYURT;(212) 6750555;www.glossexpert.com;glossexpert.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ENDÜSTRIYEL ELEKTRIK ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI;3. ORGANIZE SANAYI BOLGESİ EVRENKOY CADDESİ 3. SOKAK NO:5;KONYA;SELÇUKLU;(332) 2390900;www.endustriyel.com.tr;endustriyel.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZETA DIŞ TİCARET İTHALAT İHRACAT PAZARLAMA TİCARET LİMİTED ŞİRKETİ;BUYUKDERE CAD. KUĞU IŞHANINO:81 KAT:1 D:1;İSTANBUL; ;02122747144;www.zetacompany.com;zetacompany.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SİM MOBİLYA VE DEKORASYON SAN. VE TİC.A.Ş. ;TUZLA KOSB MAH.KRİSTAL CAD.TUZLA KİMYA SAN.ORG. SAN. BÖLG. NO:76;İSTANBUL;TUZLA;(216) 4845946;www.stellamobilya.com;stellamobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FFDC INTERNATIONAL TRADE LOJİSTİK TİCARET LİMİTED ŞİRKETİ;HASANPAŞA MAH.LAVANTA SK.ETAP İŞ MERKEZİ C BLOK NO20/9;İSTANBUL;KADIKÖY;(216) 3253455;http://www.ffdctrade.com;ffdctrade.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KATRE DIŞ TIC. LTD. ŞTI.;İKİTELLİ ORGANİZE SANAYİ BÖLGESİİSTEKS DOKUMACILAR SANAYİ SİTESİ B8 BLOK NO:1;İSTANBUL;BAŞAKŞEHİR;(212) 5525383;www.katretrade.com;katretrade.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAYPAK HİJYEN ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;ESENŞEHİR MAH. ARSLAN SOK.NO:45/A;İSTANBUL;ÜMRANİYE;;www.haypak.com;haypak.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ERKUL KOZMETİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;AMBARLI TESISLER YOLU NO:27;İSTANBUL;AVCILAR;(212) 4230075;www.goldenrose.com.tr;goldenrose.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ORİON KOZMETİK SAN.TİC.LTD.ŞTİ.;ALTAYÇEŞME MAH.BAĞDAT CAD.NO:403/8;İSTANBUL;MALTEPE;(216) 5754646;www.orionkozmetik.com;orionkozmetik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DOĞUŞ TEKSTİL VE TEMİZLİK MAK. PAZ. SAN. VE TİC. LTD. ŞTİ. ;ESKİ TURGUT ÖZAL CD NO 29 K 2 ;İSTANBUL;BAŞAKŞEHİR;(212) 4440764;www.dogustemizlik.com.tr;dogustemizlik.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PROMOCITY PROMOSYON ÜRÜNLERI A.Ş.;MAHMUTBEY MH. ISTOÇ TIC. MRKZ.14.ADA NO:86/88;İSTANBUL;BAĞCILAR;(212) 6594118;www.promocity.com.tr;promocity.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DELTA MOBİLYA DEKORASYON SAN. VE TİC.A.Ş;ARNAVUTKÖY KURUÇEŞME CD ALİ VAFİ KORUSU NO:65.1-2;İSTANBUL;BEŞİKTAŞ;(212) 2654000;www.deltaofis.com;deltaofis.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AUTOBAN MİMARLIK İNŞAAT TAAHHÜT TİC.A.Ş.;HACIMİMİ MAH. DİBEK SOK. NO:48/1;İSTANBUL;BEYOĞLU;(212) 2438641;http://www.autoban.com;autoban.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BAŞ GROUP AMBALAJ SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;KAZLIÇEŞME MAH. KENNEDY CAD. NO: 52 M İÇ KAPI NO: 1;İSTANBUL;ZEYTİNBURNU;(212) 7053626;http://www.basgroupglobal.com;basgroupglobal.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DAWOOD COMPANY KERESTE ORMAN ÜRÜNLERİ LİMİTED ŞİRKETİ;SİNANBEY MAH. 26.METAL SK.NO:2;BURSA;İNEGÖL;(224) 0000000;http://www.dawoodproject.com.tr;dawoodproject.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MEHMET NİYAZİ GÜÇYİĞİT;BEŞEVLER MH.SELVİ SOK NO:14/20;BURSA;NİLÜFER;(224) 4413783;www.farbedekor.com;farbedekor.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AVS KÜRESEL GEMİ TEDARİĞİ VE YÖNETİMİ AŞ;SOĞANLIK YENİ MH PAMUKKALE SK NO:2;İSTANBUL;KARTAL;(216) 5910849;www.avsglobalsupply.com;avsglobalsupply.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MYHOME INTERNATIONAL MOVERS LOJİSTİK İÇ VE DIŞ TİC.A.Ş.;BARBAROS HAYRETTİN PAŞA MAH.1992.SK.FES İŞ MERKEZİ12/8;İSTANBUL;ESENYURT;(212) 9245146;medine@myhomelogistic.com;myhomelogistic.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEÇKIN BÜRO MOBILYA GRUPLARI VE INŞ.SAN.TIC.LTD.ŞTI.;OSMAN YILMAZ MAH. ISTANBUL CD.NO:76;KOCAELI;GEBZE;(262) 6461742;www.seckinburo.com;seckinburo.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ACTIVE MOB SAN VE TIC LTD ŞTI;EMEK MAH.PINAR CAD.SIRDAŞ SOK.NO:27;İSTANBUL;SANCAKTEPE;(216) 5273732;www.activemobilya.com;activemobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KONYA KAĞIT SANAYİ VE TİCARET ANONİM ŞİRKETİ;KONYA YOLU ÜZERİ 2 KM;KARAMAN;KAZIMKARABEKİR;(338) 3112901;www.komgida.com.tr;komgida.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EUROWOOD MASİF KAPLAMA VE KERESTE SAN. TİC. A.Ş.;D-100 KARAYOLU ÜZERİ GÜMÜŞPINAR MEVKİİ NO:280HACI ATIFLAR KÖYÜ ÖNEY AĞAÇKAPLAMA A.Ş. FABRİKA BİNASI ;DÜZCE;MERKEZ;(380) 5512293;www.eurowood.com.tr;eurowood.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MİLİM MATBAACILIK SAN.VE TİC.A.Ş;MALTEPE MAH. DAVUTPAŞA MERKEZ EFENDİ CAD. İPEK İŞ MERK.NO:2/1 DK:25MERKEZİ NO:6/25  TOPKAPI;İSTANBUL;ZEYTİNBURNU;(212) 5650200;www.buropen.net ;buropen.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SUPER GLOBAL SAĞLIK TURİZMİ DIŞ TİC LTD ŞTİ;HASEKİ SULTAN MAH. NAKŞİ SOKAK NO:6B ;İSTANBUL;FATİH;(212) 6213006; www.superglobalgroup.com ;superglobalgroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SÜED MOD DERİCİLİK SAN. VE TİC. LTD. ŞTİ.;BAĞLAR MAH. MEHMET AKIF CAD.NO:14;İSTANBUL;BAĞCILAR;(212) 4102828;www.suedmod.com;suedmod.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HİLAL ALÜMİNYUM İTHALAT İHRACAT SAN. VE TİC. LTD. ŞTİ.;HÜRRIYET MAH. DR.CEMIL BENGÜCAD.NO:62;İSTANBUL; ;(212) 2242570;www.hilal.com.tr;hilal.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ELVE MOBİLYA DEK İNŞ. GIDA OTOMOTİV  SAN. TİC. LTD. ŞTİ.;ŞERİFALİ MAH. EMİN SOK. NO :22 34775 ;İSTANBUL;ÜMRANİYE;(216) 5277343;www.elvemobilya.com.tr;elvemobilya.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MORENO KONSEPT MOB. SAN. VE TİC. LTD. ŞTİ.;1987 SK NO 1;KOCAELI;GEBZE;(262) 6440145;www.moreno.com.tr;moreno.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HÜROĞLU OTOMOTİV SANAYİ İTH.-İHR. VE TİC.A.Ş.;YENI YALOVA YOLU 12.KM;BURSA;OSMANGAZİ;(224) 2671112;www.huroglu.com;huroglu.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SANOFİ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ;BÜYÜKDERE CD. NO:193;İSTANBUL;BEŞİKTAŞ;(212) 3391000;www.eczacibasi.com.tr;eczacibasi.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İNCİ FERMUAR SAN. VE TİC. AŞ;FATİH CAD.ALAYBEY SOK.NO.13;İSTANBUL;GÜNGÖREN;(212) 6420797;www.inci.com.tr;inci.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HANOĞLU KUAFÖR KOLTUK MOB. SAN. TİC. LTD. ŞTİ.;İOSB İSDÖK SAN. SİT. SOSYAL TESİS A BLOK NO 1;İSTANBUL;BAŞAKŞEHİR;(212) 5501164;www.hanoglu.com.tr;hanoglu.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FUGA MOBİLYA DEKORASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SS MERMERCİLER YAPI KOOPERATİFİ 32. SK. 14KÖSELER KÖYÜ DİLOVASI GEBZE;KOCAELI;DİLOVASI;(850) 2223842;www.fugamobilya.com;fugamobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEVERPAN DIŞ TİC.VE PAZ.A.Ş;TANTAVİ MAH.MENTEŞEOĞLU CAD.TERRA PLAZA NO:25/10;İSTANBUL;ÜMRANİYE;;www.teverpan.com;teverpan.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KREON AYDINLATMA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÇATALMEŞE MAH REŞADİYE CAD NO.76 ;İSTANBUL;ÇEKMEKÖY;;www.kreon.com.tr;kreon.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DRAMALILAR OTOMOTIV TIC.VE SAN A.Ş.;MURADIYE MAH.CUMHURIYET CAD.NO:6;EDIRNE;UZUNKÖPRÜ;(284) 5131704;www.dramalilar.com.tr;dramalilar.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TRİO KAĞIT İML. SAN. VE DIŞ TİC. LTD. ŞTİ.;ÇAKMAKLI MH.ALTUNKENT İŞ MRK. ZEMİN KAT 61/B;İSTANBUL;BÜYÜKÇEKMECE;(212) 4720470;www.konsanpaper.com;konsanpaper.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NİTTO BENTO BANTÇILIK SAN. VE TİC. AŞ;AKÇABURGAZ MH.3097.SK.NO:9;İSTANBUL;ESENYURT;(212) 8869040;www.bento.com.tr;bento.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DÖKTAŞ DÖKÜMCÜLÜK TİCARET VE SANAYİ A.Ş.;GOLYOLU NO.26    P.K.18;BURSA;ORHANGAZİ;02245734263;www.doktas.com.tr;doktas.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DERBY KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;İOSB BAĞCILAR GÜNGÖREN SANAYİ SİT. METRO İŞ MERKEZİ B BLOKK:2 NO:46;İSTANBUL;BAŞAKŞEHİR;(212) 4226526;http://www.derbykimya.com;derbykimya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PASİFİK RAF TEŞHİR ELEMANLARI SAN. VE TİC. A.Ş.;İSTANBUL DERİ OSB MH.YB-11 ÖZEL PARSEL 10 ;İSTANBUL;TUZLA;(216) 5048443;www.pasifikraf.com;pasifikraf.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LAMİ TRANSFER TEKSTİL SAN. VE TİC. LTD. ŞTİ. ;DAVUTPAŞA CD.YILDIZ SK.RACİHBEY İŞ MRK.NO:4/1;İSTANBUL;ZEYTİNBURNU;(212) 4814856;www.lamitransfer.com;lamitransfer.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SMART OFİS KIRTASİYE A.Ş.;MY OFFİCE 212 MAHMUTBEY MAH.  TASOCAGİ YOLU CAD. NO.3/47;İSTANBUL;BAĞCILAR;(212) 4944402;www.smartofis.com.tr;smartofis.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BALMY TÜKETİM ÜRÜNLERİ SANAYİ ANONİM ŞİRKETİ;HIZIR REIS SOK.NO:6 KAT:1;İSTANBUL;KARTAL;(216) 3701580;www.gantekstil.com;gantekstil.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İSPAK ESNEK AMBALAJ SAN. AŞ;YAYLA MH.D-100 KARAYOLU RÜYA SK.NO:2;İSTANBUL;TUZLA;(216) 5811900;www.ispak.com;ispak.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AVERY DENNISION TEKS. ÜRÜN. SAN. VE TİC. LTD. ŞTİ. ;TEM OTOYOLU ATIŞALANI MEVKİİTEKS.K.KOZA PLAZA A BLOK 17-18;İSTANBUL;ESENLER;(212) 3213600;www.paxar.com;paxar.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SMART  WOOD TURKEY AHŞAP  MALZEMELRİ SANAYİ VE TİC. A.Ş.;ULAŞ MH. MOTORYERLERİ MEVKİİ NO:50;TEKIRDAĞ;TEKİRDAĞ;(282) 6555966;www.eurosticks.com;eurosticks.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PROMETEON TURKEY ENDÜSTRİYEL VE TİCARİ LASTİKLER A.Ş.;ESENTEPE MAH. BÜYÜKDERE CAD. BAHAR SK.RIVER PLAZA NO:13 KAT:13 ;İSTANBUL;ŞİŞLİ;(212) 3551500;www.prometeon.com;prometeon.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DOĞUŞ OKUL YAYINLARI TİCARET LTD. ŞTİ.;ŞABANOĞLU OSB KIZILIRMAK CAD.NO:13;SAMSUN;TEKKEKÖY;(362) 2666132;http://www.doguseĞitim.com;xn--doguseitim-fpb.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MOB MOBİLYA DEKORASYON A.Ş.;ÇANKIRI YOLU 7.KM;ANKARA;AKYURT;(312) 8475040;www.mob.com.tr;mob.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AVCI GLOBAL İNŞAAT MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH KERESTECİLER SAN SİT 21 BLOK 21 SK NO:17;İSTANBUL;BAŞAKŞEHİR;(212) 6700217;www.avciglobal.com.tr;avciglobal.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TABBY MOB. PAZ. İNŞ. ORM. ÜRÜN. SAN. TİC. LTD. ŞTİ.;SÜLEYMANİYE OSB. MAH.4. CAD.NO:8;BURSA;İNEGÖL;;tabbymobilya@gmail.com;gmail.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MUTİ ETİKET SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CİHANGİR MAH. GÜVERCİN CAD. NO: 4 İÇ KAPI NO: 100;İSTANBUL;AVCILAR;(212) 8035151;http://www.mutietiket.com;mutietiket.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KOSOVA ZÜCCACİYE İTH. İHR.SAN. VE TİC.LTD.ŞTİ.;SIYAVUSPASA S. ASILSOY ISH.NO.12/24-106;İSTANBUL; ;02125201028;www.kosovaltd.com;kosovaltd.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARICI MOBİLYA KOLTUK MOBİLYA MALZ.İNŞ.MAK.İTH.İHR.SAN.VE TİC.LTD.ŞTİ;İNEGÖL MOB.AGAÇ İŞL.İHTİSAS SAN.BÖL.HAMZABEY KÖYÜ ÜSTÜ 1.CADDE NO:1ERTUGRULGAZİ CAD.NO:75;BURSA;İNEGÖL;(224) 7158667;www.arimobilya.com.tr;arimobilya.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LEONİ KABLO VE TEKNOLOJİLERİ SAN. VE TİC.LTD.ŞTİ.;ÇAĞRIŞAN KÖYÜ YENI MUDANYAYOL18.KM.NO.24;BURSA;MUDANYA;(224) 5248900;www.leoni.com.tr;leoni.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BULUT ETİKET VE MATB.GIDA TEKS.TASI.INS.SAN.TIC.LTD.STİ.;İ.O.S.B ESKOOP SAN.SİT. C-5 BLOK NO:206-208-210-212 ;İSTANBUL;BAŞAKŞEHİR;(212) 5492354;www.bulutetiket.com;bulutetiket.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MATPLUS MATBAA VE AMB.SAN.TİC.LTD.ŞTİ.;MALTEPE MAH. LİTROSYOLU SOK NO:2-4B/Z25;İSTANBUL;ZEYTİNBURNU;(212) 6290559;www.matplusmatbaa.com;matplusmatbaa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TURTEKS TEKS. ETİKET SAN. VE TİC. AŞ;TAŞOCAĞI YOLU CD.NO:7 ZEMİN KAT 1;İSTANBUL;BAĞCILAR;(212) 2845345;www.turteksetiket.com;turteksetiket.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARYAN BASIM TANITIM VE MATBAA HIZMETLERI SANAYI TICARET ANONIM SIRKETI;YÜZYIL MAH.MAS-SİT MATBAACILAR SİTESİ 5.CAD NO:57;İSTANBUL;BAĞCILAR;(212) 5449906;www.aryanbasim.com.tr;aryanbasim.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KÜÇÜKERLER TEKSTİL TİCARET VE SANAYİ LTD.ŞTİ.;DEMIRTAŞ ORG. SAN. BÖL. MUSTAFA KARNER CAD.ÇIĞDEM SOK.NO:12;BURSA;OSMANGAZİ;(224) 2611030;www.kucukler.com;kucukler.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SPS ETİKET BASKI VE AMB. SAN. VE TİC. LTD. ŞTİ. ;DELİKLİKAYA MAH.KARAVAN CAD. NO:44İÇ KAPI NO:1;İSTANBUL;ARNAVUTKÖY;(212) 4700046; www.spsetiket.com ;spsetiket.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DOR ETİKET SAN VE TİC.LTD.ŞTİ;ŞERİFALİ MAH. ATABEK SOK NO:35/2 ;İSTANBUL;ÜMRANİYE;(216) 4998907;www.enginetiket.com;enginetiket.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TMG OFSET VE DIZAYN TIC.LTD.ŞT;YEŞİLCE MAH. ÇELİK CAD. NO:27 K:1;İSTANBUL;KAĞITHANE;(212) 2838038;www.tmgofset.com;tmgofset.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
IMSAN INEGÖL MOB.VE METAL SAN. TIC.LTD.ŞTI.;SÜLEYMANİYE OSB MAH.1 CAD. NO :11;BURSA;İNEGÖL;(224) 7149214;www.balin.com.tr;balin.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LİMİ MİMARLIK İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORHANTEPE MAH. SAHİLYOLU CD. NO:35/1;İSTANBUL;KARTAL;(216) 0000000;http://www.limi.com.tr;limi.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ACARGRUP PAZ. DIŞ. TİC. AŞ;BEYSAN SANAYİ SİT BİRLİK CAD.NO:26 ACAR PLAZA;İSTANBUL;BEYLİKDÜZÜ;(212) 4221834;www.acar-group.com;acar-group.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BADELLA BANYO GEREÇLERİ LTD.ŞTI.;İSTASYON MAH.1495. SOK. NO:14;KOCAELI;GEBZE;(262) 6565100;www.badella.com.tr;badella.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FERRERO TÜRKİYE ÇİKOLATA VE TARIM ÜRÜNLERİ SAN. VE DIŞ TİC. A.Ş.;ORG.SAN.BÖL.V KISIM FERRERO CAD.NO:3;MANISA;YUNUS EMRE;(236) 2266200;www.ferrero.com.tr;ferrero.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÖKHAN PLASTİK AMBALAJ VE PAZARLAMA SANAYİ TİCARET LİMİTED ŞİRKETİ;SANBIR BULVARI 4.BÖLGE8.CADDE NO:4 KIRAÇ;İSTANBUL;ARNAVUTKÖY;02128863700;www.gokhanplastik.com;gokhanplastik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LTC ERAL MOBİLYA SAN. VETİC. LTD.ŞTİ.;K.S.S.AGAÇ İŞLERİ BÖLÜMÜ 17.SOK.8/A BLOK NO:7-9 ;BURSA;İNEGÖL;(224) 7185696;www.eralmobilya.com;eralmobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEKA TEKNIK MUTFAK ALETLERI SAN.VE TIC.A.S.;"YAPI KREDİ PLAZA LEVENT MAH. CÖMERT SK. NO: 1 C BLOK, KAT 13 NO.26/1";İSTANBUL;BEŞİKTAŞ;(212) 2883134;www.teka.com;teka.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KONYALI SAAT SAN.PAZ.VE TIC.A. Ş;BAHARIYE CAD.SÜLÜN SOK.NALÇACIIŞ MERK NO:57 KAT:2;İSTANBUL; ;(212) 6982525;www.konyalisaat.com.tr;konyalisaat.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SUNPARADİSE ALÜMİNYUM SANAYİ VE TİCARET ANONİM ŞİRKETİ;GÜCÜCEK BELDESİ KIŞLA ALANIMEVKİİ SAN.BÖL.AKYAZI;SAKARYA; ;(264) 4624881;www.alimex.com.tr;alimex.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EGGER ORMAN ÜRÜNLERİ AŞ;GEBZE PLASTİKÇİLER  OSB 12.CAD NO:12;KOCAELI;GEBZE;(262) 7513600;www.egger.com;egger.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKA OTOMOTİV SANAYİ VE TİCARET ANONİM ŞİRKETİ;FATİH MAH. ÖRNEKKÖY YOLU SK. NO:1/1;BURSA;ORHANGAZİ;(224) 2703300;www.akaoto.com.tr;akaoto.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇAĞIN BÜRO MOB. SAN. VE TİC. A.Ş.;AKÇABURGAZ MAH.3106. SOK.NO:8;İSTANBUL;ESENYURT;(212) 6710688;www.caginofis.com ;caginofis.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAYIRLI EL KOZM.PAZ.A.Ş.;BARBAROS MH. MİMAR SİNAN CAD. NO.194;İSTANBUL;ATAŞEHİR;(216) 4725050;www.hayirliel.com;hayirliel.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BMS MOBİLYA DEKORASYON SAN.VE TİC.LTD.ŞTİ.;ŞERİFALİ MAH. TURGUT ÖZAL BULV. NO:198/1YUKARI DUDULLU / ÜMRANİYE;İSTANBUL;ÜMRANİYE;(216) 5408512;www.bmsmobilya.com;bmsmobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KUESTA DIS TIC.LTD.STI.;İKİTELLİ ORGANİZE SAN BÖL. DEPARKO SAN SİT NO:1/6 Z2;İSTANBUL;BAŞAKŞEHİR;(212) 5535313;www.kuesta.com;kuesta.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SUN AMBALAJ SAN. VE TİC. LTD. ŞTİ.;SAMANYOLU SOK.MERKEZ HANNO.52/101;İSTANBUL;ŞİŞLİ;02123430898;www.elbisekilifi.com;elbisekilifi.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LEVENT OFSET BASIM VE AMBALAJ SAN. A.Ş.;MERTER KERESTECİLER SİT. FATİH CAD. KARADAL SOK. NO:13;İSTANBUL;GÜNGÖREN;(212) 6371530;www.leventofset.com;leventofset.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İSTANBUL YAPI MARKETLERİ İÇ VE DIŞ TİC.LTD.ŞTİ.;"BAHÇELİEVLER MAH.D-100 YANYOL,14/5 K:5 NO:505";İSTANBUL;BAHÇELİEVLER;(212) 4421913;www.nitltd.com;nitltd.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BYVAYS İSTANBUL ETİKET AKS. PAZ. TİC. AŞ;ORNEK M.ERZURUM KONGRE C.1541 S.NO 8;İSTANBUL;ESENYURT;02125966662;www.byweys.co.ok;byweys.co.ok;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEYRAN KOLTUK MOBİLYA TEKSTİL NAKLİYE İNŞAAT GIDA MADDELERİ .SAN.VE TİC.A.Ş.;SÜLEYMANİYE MAH. 5. CAD. NO:7;BURSA;İNEGÖL;(224) 7148330;www.seyrankoltuk.com.tr;seyrankoltuk.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ŞİMŞEK EGE ETİKET VE MATBAA SAN. VE TİC. LTD. ŞTİ.;NAMIK KEMAL MH. ADİLE NAŞİT BULVARI148.SK. NO:3;İSTANBUL;ESENYURT;(212) 4447343;www.simsekege.com.tr;simsekege.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NEMA BASIM YAYIN SAN. VE TİC.  LTD.ŞTİ.;KAHRAMANLAR CD NO 30/1;İSTANBUL;PENDİK;(216) 3071070;www.nemabasim.com.tr;nemabasim.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
