firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
EKİPMARİN YATÇILIK TURİZM LİMİTED ŞİRKETİ;EVLİYA ÇELEBİ MAH. FERSAH SOKAK NO:1/25;İSTANBUL;TUZLA;(216) 4463377;http://info@ekipmarin.com;ekipmarin.com;İİB-GEMİ
MEST MARİNE DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ESENYALI MAH. YANYOL CAD. VARYAP PLAZA NO: 61İÇ KAPI NO: 247;İSTANBUL;PENDİK;(216) 4741043;http://www.mestmarin.com;mestmarin.com;İİB-GEMİ
YONCA - ONUK ADİ ORTAKLIĞI;AYDINTEPE MH.KIZILÇAM SK.NO:8/2;İSTANBUL;TUZLA;(216) 3929970;www.yonca-onuk.com;yonca-onuk.com;İİB-GEMİ
SEAPORT DENİZCİLİK MÜHENDİSLİK DANIŞMANLIK SAN VE TİC. LTD.ŞTİ;PALMİYE MAH.1214 SOK.ÜSTÜN APT.SİTESİ ÜSTÜNAPT. BLOK NO:12 İÇKAPI:1;MERSIN;YENİŞEHİR;(850) 8388296;www.seaport-group.com;seaport-group.com;İİB-GEMİ
OR-BAY MAKİNA  SAN TURİZM İNŞAAT GIDA İTH.İHR.VE TİC.LTD.ŞTİ;ULUSAL EGEMENLİK CAD.NO:15;MUĞLA;MARMARİS;(252) 4125511;www.orbaymakina.com;orbaymakina.com;İİB-GEMİ
CB YAT YAT TASARIM VE İML.LTD.ŞTİ;HALASKARGAZİ CADDESİ NO:172 - 224 MAYIS MAHALLESİ 34363 ;İSTANBUL;ŞİŞLİ;;www.cbyacht.com;cbyacht.com;İİB-GEMİ
GİSAN ALTINOVA GEMİ İNŞA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÇAVUŞÇİFLİĞİ KÖYÜ DEVLET YOLU ALTI MAH.TERSANELER CAD.NO:64/1 ;YALOVA;ALTINOVA;(226) 4615273;http://www.gisanaltinova.com;gisanaltinova.com;İİB-GEMİ
OBSAN GEMİ İNŞAAT TAAHÜT TİCARET İMİTED ŞİRKETİ;HACIHALİL MAH. İSMETPAŞA CAD. YILMAZ İŞ MERKEZİ NO21/2;KOCAELI;GEBZE;(262) 5036259;www.obsan.com.tr;obsan.com.tr;İİB-GEMİ
VOW YACHT-GÖKHAN ADAK;BORAZANLAR MAH HÜRRİYET CADDESİ NO:86 B/26;BOLU;MERKEZ;(374) 0000000;http://www.vowyacht.com;vowyacht.com;İİB-GEMİ
SU MARINE YAT SAN.VE TIC.LTD. ŞTI;ISTANBUL DERI ORGANIZE YAN SANGELIŞTIRME ALANI YA-6 PARSEL.AYDINLI;İSTANBUL;TUZLA;(216) 5910595;www.sumarineyat.com.tr;sumarineyat.com.tr;İİB-GEMİ
ECR ELEKTROMEKANİK ELEKTRİK  SAN.TİC.LTD.ŞTİ;EVLİYA ÇELEBİ MAH İSTASYON CAD.GİPTAŞ SAN.SİT. A BLOK NO:33;İSTANBUL;TUZLA;(216) 4470533;www.ecrmarine.com;ecrmarine.com;İİB-GEMİ
DARDANEL YATÇILIK VE DENİZCİLİK DIŞ TİC A.Ş;ŞENLİKKÖY MAH YEŞİLKÖY HALKALI CD NO:93/2;İSTANBUL;BAKIRKÖY;(212) 9098730;http://www.dardaneldenizcilik.com;dardaneldenizcilik.com;İİB-GEMİ
VARUNA GEMİ TAMİR VE GLOBAL DENİZCİLİK HİZMETLERİ SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;MANSUROĞLU MAH. 288/4 SK. A NO: 9/1 İÇ KAPI NO: 33;İZMİR;BAYRAKLI;(232) 0000000;http://www.varunashiprepair.com;varunashiprepair.com;İİB-GEMİ
ETAP MARİNE DENİZCİLİK SAN.VE TİC.LTD.ŞTİ;AYDINTEPE MAH.S.YOLU CAD.DENİZLİLER TİC.MERK.NO:25/20 ;İSTANBUL;TUZLA;(216) 3925142;www.etap-marine.com;etap-marine.com;İİB-GEMİ
VANE TEKNOLOJİ ANONİM ŞİRKETİ;BAHÇELİEVLER MAH 320 SK NO 3/B.;ANKARA;GÖLBAŞI;(312) 2867003;https://vanemar.io/;vanemar.io;İİB-GEMİ
GRUPO DESA DIŞ TİC. LTD. ŞTİ. ;M AKİF MH FATİH BULVARI NO 232/4 34920;İSTANBUL;SULTANBEYLİ;(216) 4960050; www.grupodesaltd.com ;grupodesaltd.com;İİB-GEMİ
ERC PERVANELERİ MAKİNE SANAYİ TİCARET LTD. ŞTİ.;DUDULLU OSB MAH İMES 501 SK E BLOK NO:5;İSTANBUL;ÜMRANİYE;(216) 0000000;http://www.ercpervaneleri.com;ercpervaneleri.com;İİB-GEMİ
FMG DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İCADİYE MAH CUMHURİYET CAD. HUZUR APT.BLOK NO:167/4;İSTANBUL;ÜSKÜDAR;(216) 7598309;http://www.flawlessmg.com;flawlessmg.com;İİB-GEMİ
TİSG TURKEY YAT TERSANECİLİK A.Ş.;HERSEK MAH HAKKI KAN CAD NO 8/1 ALTINOVA ;YALOVA;ALTINOVA;(212) 3581073;http://theitalianseagroup.com;theitalianseagroup.com;İİB-GEMİ
AKUA MOTOR SERVİS SATIŞ TUR. İTH. İHR. LTD. ŞTİ.;PENDİK SAHİLYOLU BULVARI NO:61 ALTKAYNARCA;İSTANBUL;PENDİK;(216) 4916596;www.aqua-motor.com;aqua-motor.com;İİB-GEMİ
EGE YAT TURIZM LTD.ŞTI.;ESENŞEHİR MAH. ORG.SAN.BÖL.MUHTEREM SOK NO:4;İSTANBUL;ÜMRANİYE;(216) 3142035;www.egeyat.com;egeyat.com;İİB-GEMİ
SERİ DÖKÜMCÜLÜK SAN.VE TİC.LTD.ŞTİ;ÇAVUŞOĞLU MAH. YAKACIK CAD. ÇAVUŞOĞLU SANAYİ SİT I BLOK NO: 108 ;İSTANBUL;KARTAL;(216) 3531260;www.seridokum.com;seridokum.com;İİB-GEMİ
CNMAR DENİZCİLİK VE LOJİSTİK HİZMETLERİ LİMİTED ŞİRKETİ;İÇERENKÖY MAH. TOPÇU İBRAHİM SK. QUICK TOWER NO: 8- 10 D;İSTANBUL;ATAŞEHİR;(212) 4112515;http://www.cnmardenizcilik.com.tr;cnmardenizcilik.com.tr;İİB-GEMİ
KORLAS MARİN DENİZCİLİK VE TİCARET LTD. ŞTİ.;BARBAROS MAH. AHLAT SOK. WATER GARDEN AVM B BLOK N2/51;İSTANBUL;ATAŞEHİR;(216) 3370102;http://www.korlasmarin.com.tr;korlasmarin.com.tr;İİB-GEMİ
TAILWIND HAVAYOLLARI A.Ş;İSTANBUL DÜNYA TİC.MERK.A2 BLOK KAT:13 NO:395;İSTANBUL;BAKIRKÖY;(212) 4653737;www.tailwind.com.tr;tailwind.com.tr;İİB-GEMİ
LAURUS MARINE TAS MÜH VE DENİZCİLİK SAN TİC LTD ŞTİ;DEMOKRASİ CD BİRMES SAN SİT A2 BLOK NO 13-14;İSTANBUL;TUZLA;(216) 4475320;www.laurus.com.tr;laurus.com.tr;İİB-GEMİ
VELLAMO LOJİSTİK VE DIŞ TİCARET LİMİTED ŞİRKETİ;ŞERİFALİ MAH. KULE SOK. NO:27/4;İSTANBUL;ÜMRANİYE;(216) 2324014;https://www.vellamolojistik.com/;vellamolojistik.com;İİB-GEMİ
VOYAGER WORLDWİDE YASDEN DEN. A.Ş.;İÇMELER MEVKİİ SAHİL YOLU CD.NO:24 DENİZCİLER TİC.MRKZ.D:21;İSTANBUL;TUZLA;(216) 4937401;http://www.thomasgunnyasden.com.tr;thomasgunnyasden.com.tr;İİB-GEMİ
TOPRAK ÇELİK HALAT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İSTASYON MAH.YARIŞ ÇIKMAZI SK. B BLOK NO: 1 İÇ KAPI NO: 29;İSTANBUL;TUZLA;(216) 5158880;https://toprakcelikhalat.com/;toprakcelikhalat.com;İİB-GEMİ
TOR DENİZCİLİK SAN. VE TİC. A.Ş;AYDINTEPE MAH. GÜZİN SOK. NO:13 TORGEM TERSANESİ İÇİ ;İSTANBUL;TUZLA;(216) 4941606;www.tor-group.net;tor-group.net;İİB-GEMİ
KDE YATÇILIK TURİZM VE TİCARET LİMİTED ŞİRKETİ; FENERBAHÇE MAH.DR.FARUK AYANOĞLU CAD.NO.17/20;İSTANBUL;KADIKÖY;(216) 3550100;http://www.kdemarine.com/;kdemarine.com;İİB-GEMİ
YELKOVAN ENDÜSTRİYEL ÜRÜNLER ÜRETİM A.Ş;"BALÇIK MAHALLESİ, ORGANİZE SANAYİ CADDESİ, NO:65/1";KOCAELI;GEBZE;(262) 0000000;http://www.yelkovandesign.com;yelkovandesign.com;İİB-GEMİ
SEABEE DENİZCİLİK TİC .LTD.ŞTİ.;İÇMELER MAHALLESİ BEKTAŞ SOKAK NO:4;İSTANBUL;TUZLA;(216) 0000000;https://sea-bee.net;sea-bee.net;İİB-GEMİ
AFS PROJE TAAHHÜT MÜHENDİSLİK SAN. VE TİC. LTD. ŞTİ.;CEVİZLİ MAH. SEMT MUSTAFA KEMAL CAD.NO:26/1;İSTANBUL;KARTAL;(216) 3928746;www.afsyacht.com;afsyacht.com;İİB-GEMİ
ÇEKSAN GEMİ İNŞA ÇELİK KONSTRÜKSİYON SAN. VE TİC. A.Ş.;TERSANELER BÖLGESI G.50 SOK.NO:9;İSTANBUL; ;(216) 4932453;www.ceksan.com.tr;ceksan.com.tr;İİB-GEMİ
ARTENA MARİTİME GEMİ HİZMETLERİ VE METAL YAPI SAN. TİC. LTD. ŞTİ;İSTASYON MAH. HATBOYU CD. MEDRESE SK. NO:6/5;İSTANBUL;TUZLA;(216) 5191519;http://www.artenamaritime.com;artenamaritime.com;İİB-GEMİ
PASTEM GEMİ İNŞAA SAN VE TİC.LTD.ŞTİ;MESCİT MAH DEMOKRASİ CAD. NO:3 BİRMES SAN SİT B:4D:15-16;İSTANBUL;TUZLA;(216) 3948028;www.pastem.com.tr;pastem.com.tr;İİB-GEMİ
ART GEMİ İNŞA VE TERSANECİLİK HİZMETLERİ ANONİM ŞİRKETİ;KAPTANPAŞA MAH. PİYALEPAŞA BULVARI NO 69 ABLOK KAT 15 MEMORİAL CENTER PK:34384 ;İSTANBUL;ŞİŞLİ;(212) 4460278;www.artshipyard.com;artshipyard.com;İİB-GEMİ
MERCAN HOBİ VE EĞİTİM MALZEMELERİ OYUNCAK İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;HALKALI MERKEZ MAH.AYTAÇ MEVKİİ BASIN EKSPRES YOLUNO:5/A;İSTANBUL;KÜÇÜKÇEKMECE;(212) 4953951;www.ahsyat.com;ahsyat.com;İİB-GEMİ
ANADOLU DENİZ İNŞAAT KIZAKLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ;EVLİYA ÇELEBİ MAH. TERSANELER CAD. NO:22;İSTANBUL;TUZLA;(216) 4466114; https://adik.com.tr/tr/ ;adik.com.tr;İİB-GEMİ
GİSAN GEMİ İNŞ.SAN.VE TİC.A.Ş.;EVLİYA ÇELEBİ MAH.BİLLUR SOK.NO:11;İSTANBUL;TUZLA;(216) 4931257;www.gisangemi.com.tr;gisangemi.com.tr;İİB-GEMİ
ARTAN GEMİ İNŞA MÜH.VE MAK. SAN TİC.LTD.ŞTİ;DEVLETYOLU ALTI MEVKİ DEVLET YOLU ALTI KÜME EVLERI58/4-109;YALOVA;ALTINOVA;(226) 4615455;www.artanmarine.com;artanmarine.com;İİB-GEMİ
EKİNOKS YATÇILIK İÇ MİMARİ SAN VE TİC.LTD.ŞTİ.;YANYOL CAD.NO:136/1;İSTANBUL;PENDİK;(216) 3926042;www.ekinoksyachting.com;ekinoksyachting.com;İİB-GEMİ
