firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
SADIKLAR SOĞUK HAVA TESİSLERİ VE SU ÜRÜNLERİ SAN. TİC. LTD. ŞTİ.;KEMER KAYA MAH. ÇARŞI SK. 3/9 ;TRABZON;ORTAHİSAR;(462) 3266016;www.sadiklar.com;sadiklar.com;İİB-SU ÜRÜNLERİ
DORUKOĞLU GIDA VE IHT.MADD. SAN.VE TIC.LTD.ŞTI.;RÜSTEMPAŞA MAH.TAHMIS CAD.NO:36;İSTANBUL;FATİH;(212) 5121790;;;İİB-SU ÜRÜNLERİ
AKAVİ SÜT GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORGANİZE SANAYİ BÖLGESİ 305. SOKAK NO:7;MANISA;SALİHLİ;(236) 7425214;;;İİB-SU ÜRÜNLERİ
RELLA GIDA SAN. VE TIC. A.Ş.;TUZLA KİMYACİLAR ORG.SAN.BOLGESİ ORGANİK CD. C2 PARSEL NO :3 TUZLA ;İSTANBUL;TUZLA;(262) 3512626;;;İİB-SU ÜRÜNLERİ
ENEZ BALIK TARIM GIDA HAYV. NEKL.İTH.İHR. TİC.LTD.ŞTİ;DEREAĞZI MAH. DENİZYOLU CAD. NO:28/86 GÜRPINAR;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-SU ÜRÜNLERİ
SÜTPLUS GIDA TÜKETİM MADDELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CEBECİ MAH. 2586/2. SK. NO: 5/1A;İSTANBUL;SULTANGAZİ;(212) 0000000;;;İİB-SU ÜRÜNLERİ
TELLİOĞLU YEM-GIDA ENTEGRE TESİSLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİKÖY MAH.YENİKÖY 51 SOK. TELLİOĞLU UN NO:180;BALIKESIR;KARESİ;(266) 2461450;www.tellioglugida.com.tr;tellioglugida.com.tr;İİB-SU ÜRÜNLERİ
ÇOBANPINAR IÇME SUYU VE INŞ. SAN.TIC.LTD.ŞTI;BAĞLARBAŞI CAD.AKINCILAR SOK.16;İSTANBUL;GAZİOSMANPAŞA;(212) 3222151;;;İİB-SU ÜRÜNLERİ
REPEKS İTH. İHR. VE DAHİLİ TİC. LTD. ŞTİ.;İDEALTEPE KÜÇÜKTUR YOLUNO:10/1;İSTANBUL;KADIKÖY;;;;İİB-SU ÜRÜNLERİ
BEŞLER ET GIDA SAN.VE TİC.A.Ş.;KEMERBURGAZ CAD.NO:76;İSTANBUL;KAĞITHANE;(212) 3218300;www.beslersucuk.com;beslersucuk.com;İİB-SU ÜRÜNLERİ
ALTINKILIÇ GIDA VE SÜT SANAYİ TİCARET ANONİM ŞİRKETİ;HACI AHMET ŞARKÖY OSB 1.SOK.NO:1/1;BALIKESIR;BURHANİYE;(212) 5451919;www.altinkilic.com;altinkilic.com;İİB-SU ÜRÜNLERİ
TUNEGG TAVUKÇULUK AŞ;ŞERİFALİ MH MİRAS SK NO 29/2;İSTANBUL;ÜMRANİYE;(216) 5266321;;;İİB-SU ÜRÜNLERİ
YELKENLER TAVUKÇULUK TAŞ.SAN. VE TIC.LTD.ŞTI.;CUMA MAH.LALE SOK.NO.1;BURSA;İNEGÖL;(224) 7151541;;;İİB-SU ÜRÜNLERİ
EHLİ DIŞ TİCARET ANONİM ŞİRKETİ;ACIBADEM MAH. BAĞ SOKAK  NO:11 C ;İSTANBUL;KADIKÖY;(212) 5348323;;;İİB-SU ÜRÜNLERİ
ARIKENT GIDA İNŞ TUR SAN TİC AŞ;İKİTELLİ  GİYİM SANATKARLARI SİTESİ 4 ADA A BLOK NO 50;İSTANBUL;BAŞAKŞEHİR;(212) 6719101;www.arıkentkovan.com;xn--arkentkovan-0zb.com;İİB-SU ÜRÜNLERİ
YILMAZ GIDA OTOMOTİV İNŞAAT SAN.VE TİC.LTD.ŞTİ.;KAZIM KARABEKİR MAH.EVREN CADDESİ TURAN SOKAK NO:24-15;İSTANBUL;ÜMRANİYE;(216) 6321809;;;İİB-SU ÜRÜNLERİ
ROYAL CANIN TURKEY EVCİL HAYVAN ÜRÜNLERİ TİC.LTD.ŞTİ;ESENTEPE MAH. BÜYÜKDERE CAD. NO:127 ASTORİA ABLOKKAT:1 ;İSTANBUL;ŞİŞLİ;(212) 3700670;;;İİB-SU ÜRÜNLERİ
GMT ULUSLARARASI YENİLİKÇİ  GIDA TEKNOLOJİLERİ  SAN. VE TİC. AŞ.;BATTALGAZİ MAH. ŞARK CAD. AYTOP GIDA SİT.H BLOK NO:4 ;İSTANBUL;SULTANBEYLİ;(216) 4567540;;;İİB-SU ÜRÜNLERİ
PLATİN VETERİNER SAĞLIK HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KARDELEN MAH. 2091 CAD. AŞAĞI EMEK EVLER SİTESİ NO;ANKARA;YENİMAHALLE;(312) 3161617;;;İİB-SU ÜRÜNLERİ
KUZUOĞLU SU ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.;EKREM ORHON MAH. KEMAL YERİ CAD.NO:15 İÇ KAPI NO:2;RIZE;MERKEZ;(464) 5112545;;;İİB-SU ÜRÜNLERİ
SELJEL JELATİN SANAYİ VE TİCARET ANONİM ŞİRKETİ;KÜÇÜK PİYALE MAH. AĞAÇ  KÖPRÜ SOK KASTEL İŞ MERK.NO:30 İÇ KAPI NO:6;İSTANBUL;BEYOĞLU;(212) 2536235;;;İİB-SU ÜRÜNLERİ
BURSA JELATİN GIDA SANAYİ VE TİCARET A.Ş.;BADIRGA MAH.8. SK.NO:4;BURSA;NİLÜFER;(224) 4141440;;;İİB-SU ÜRÜNLERİ
FİSHARK SU ÜRÜNLERİ ÜRETİM SANAYİ VE TİCARET ANONİM ŞİRKETİ;29 EKİM MAH.9218 SOK.NO:4;İZMİR;TORBALI;(232) 8538666;www.pentaseafood.com;pentaseafood.com;İİB-SU ÜRÜNLERİ
ŞARKÜTERİM GIDA PAZ. SAN. VE TİC. A.Ş.;GİRNE MAH.IRMAKLAR SOK.NO:72-22A/1 ;İSTANBUL;MALTEPE;(216) 5950102;;;İİB-SU ÜRÜNLERİ
MURATBEY GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;KOCATEPE MAH. GÜMRÜK İSKELESİ CAD. MEGA CENTER A BLOK NO:89/1242-1250;İSTANBUL;BAYRAMPAŞA;(212) 6407597;www.muratbey.com.tr;muratbey.com.tr;İİB-SU ÜRÜNLERİ
VERİM GIDA ÜRÜNLERİ SAN VE TİC.A.Ş;CANBAZ MAH. CANBAZ SOK NO:301/1;BURSA;KARACABEY;(224) 9991200;;;İİB-SU ÜRÜNLERİ
ULUBAY SOĞUK DEPO İŞLETMECİLİĞİ VE TİCARET LTD. ŞTİ.;GAZİYAKUP BEY MAH. 1.ORDU CADDESİ NO:213;ÇANAKKALE;LAPSEKİ;(286) 5325029;www.ulubaytr.com;ulubaytr.com;İİB-SU ÜRÜNLERİ
PHİBRO HAYVAN SAĞLIĞI ÜRÜNL.SAN VE TİC.A.Ş;KOZYATAĞI YAZGAN İŞ HANI ATATÜRK CAD. ESİN SOK NO:3 D:9 ;İSTANBUL;KADIKÖY;(216) 3012020;www.phibroah.com.tr;phibroah.com.tr;İİB-SU ÜRÜNLERİ
KUŞÇU BABA EVCİL HAYVAN ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;KAYNARCA MAH. ÜVEYSİ SOK. NO:12 B;İSTANBUL;PENDİK;(216) 0000000;;;İİB-SU ÜRÜNLERİ
HANA GIDA SAN.VE DIŞ TİC.LTD.ŞTİ;NECİP FAZIL KISAKÜREK MAH.ALI RIZA BEY CAD.NO:73/1;İSTANBUL;ESENYURT;(212) 2344343;;;İİB-SU ÜRÜNLERİ
GÜVENBEY GIDA SAN.TİC.LTD.ŞTİ;BATTALGAZİ MAH.GECESEFASI SOK.AYTOP İ BLOK NO.1 İ28 İÇKAPI NO.1;İSTANBUL;SULTANBEYLİ;(216) 3999919;;;İİB-SU ÜRÜNLERİ
AGROWAY NAKLIYAT GIDA ANONIM SIRKETI;SABANOGLU MAH. SUOGLU CAD. NO: 59 A;SAMSUN;TEKKEKÖY;(362) 4200203;;;İİB-SU ÜRÜNLERİ
BEST TAVUKÇULUK HAYVANCILIK SANAYİ VE TİCARET A.Ş.;MUSTAFA KEMAL MAH. 2133 SOKAK NO.2/8;ANKARA;ÇANKAYA;(312) 2197345;;;İİB-SU ÜRÜNLERİ
ORVESA GIDA SAN.VE TIC.A.Ş.;HALASKARGAZI CAD.NO.195 /2;İSTANBUL;ŞİŞLİ;(212) 2404491;www.orvesa.com;orvesa.com;İİB-SU ÜRÜNLERİ
YEŞİL CENNET SÜT ÜRÜNLERİ ÜRETİM ANONİM ŞİRKETİ;ZİYE GÖKALP MAH. SÜLEYMAN DEMİREL BLV. MALL OF İSTNO:7E/136 ;İSTANBUL;BAŞAKŞEHİR;(224) 6770677;;;İİB-SU ÜRÜNLERİ
TRİO TEDARİK GIDA ÜRETİM PAZARLAMA DANIŞMANLIK İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;ATATÜRK MAH. KAMİL BEY SOKAK NO:2 İÇ KAPI NO:2;İSTANBUL;ATAŞEHİR;(216) 3202121;;;İİB-SU ÜRÜNLERİ
DERMANSÜT GIDA VE İNŞAAT METAL SANAYİ TİCARET ANONİM ŞİRKETİ;TUZLA MAH. 1268 NOLU SK. KAPI NO:91;SAKARYA;ADAPAZARI;(264) 0000000;;;İİB-SU ÜRÜNLERİ
PEYAŞ GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;KOCATEPE MAH.YEMİŞ MEYDANI SOK.C 30 BLOK NO.274;İSTANBUL;BAYRAMPAŞA;(212) 6400102;;;İİB-SU ÜRÜNLERİ
REKOR TASIMACILIK TİC.LTD.ŞTİ;YENİ MAH. HAZIRLIK SOK NO:12/16;İSTANBUL;BAKIRKÖY;(212) 5100555;;;İİB-SU ÜRÜNLERİ
SEN TARIM VE SAN A.Ş;ÇANAKKALE YOLU ÜZERİ 12. KM. PK:3;BALIKESIR;BANDIRMA;(266) 7271060;;;İİB-SU ÜRÜNLERİ
EUROMOS ULUSLARARASI GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÇUBUKLU MAH.BOĞAZİÇİ CAD.NO:7/3;İSTANBUL;BEYKOZ;(216) 6933778;;;İİB-SU ÜRÜNLERİ
OKYANUS GROUP DIŞ TİCARET LTD. ŞTİ.;DUMLUPINAR MAH.YUMURTACI APTİBEY CAD. CONCORD İSTANBUL SİTESİ NO:15 C/153;İSTANBUL;KADIKÖY;(212) 2956900;;;İİB-SU ÜRÜNLERİ
DEKA TAVUKÇULUK SAN VE TİC.A.Ş;FERHATPAŞA MAH. 37. SOK NO:56 B DAİRE ;İSTANBUL;ATAŞEHİR;(216) 3148341;;;İİB-SU ÜRÜNLERİ
SPICE BABA GIDA PAZARLAMA SAN.VE TİC.A.Ş;ABDURRAHMANGAZİ MAH BALCI SOK NO 7/2;İSTANBUL;SULTANBEYLİ;(216) 8800620;;;İİB-SU ÜRÜNLERİ
GLOBAL NATUREL GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MAH.25.CAD.ÜSTÜN PLASTİL AMBALAJ NO:14/1;İSTANBUL;BAŞAKŞEHİR;(212) 4857676;;;İİB-SU ÜRÜNLERİ
SAĞDIÇLAR BALIKÇILIK TURİZM İNŞ. GIDA ELEK. ELEKT.SAN.VE DIŞ TİCARET LTD.ŞTİ.;KUMKAPI KENEDI CAD. SU ÜRÜNL.BALIK HALI NO:8;İSTANBUL; ;(212) 5176882;www.sagdiclar.com;sagdiclar.com;İİB-SU ÜRÜNLERİ
TÜRKOĞLU İNŞAAT OTOMOTİV VE GIDA TİCARET LİMİTED ŞİRKETİ;RAMİ CUMA MAH. TALİMHANE CAD. NO: 23 ;İSTANBUL;EYÜP;(212) 0000000;;;İİB-SU ÜRÜNLERİ
COSKUN ET VE MAMULLERI SANAYI VE TICARET A.S.;KEMERBURGAZ CAD.NO:152;İSTANBUL;KAĞITHANE;(212) 2948400;info@coskunet.com.tr;coskunet.com.tr;İİB-SU ÜRÜNLERİ
AKPINAR SÜT A.Ş.; TÜRKMENLİ KÖYÜ BAYRAMİÇ ;ÇANAKKALE;BAYRAMİÇ;(286) 7838110;www.ezinepeyniri.com;ezinepeyniri.com;İİB-SU ÜRÜNLERİ
SEVAL GIDA SAN VE TİC. A.Ş.;CEBECİ MAH. 2. CEBECİ CAD. NO:30-32ASULTANGAZİ;İSTANBUL;SULTANGAZİ;(212) 6093434;;;İİB-SU ÜRÜNLERİ
MARLA DIŞ TİCARET İNŞAAT ANONİM ŞİRKETİ;CAFERAĞA MAH. SAKIZGÜLÜ SK. BEYAZ SARAY APT. NO:30/19 ;İSTANBUL;KADIKÖY;(216) 3470021;;;İİB-SU ÜRÜNLERİ
HASTAVUK YUMURTACI DAMIZLIK HAYVANCILIK ANONİM ŞİRKETİ;BALKAN MAH. HASANAĞA CAD. NO:8/1;BURSA;NİLÜFER;(224) 4702700;;;İİB-SU ÜRÜNLERİ
KOZLU GIDA İMALAT SANAYİ TİCARET VE TAŞIMACILIK ANONİM ŞİRKETİ;MACUN MAH. 204 CAD. NO:141 A DAIRE:17 ;ANKARA;YENİMAHALLE;(312) 3424681;www.kozlu.com.tr;kozlu.com.tr;İİB-SU ÜRÜNLERİ
BİLCEN ET VE SÜT ÜRÜNLERİ PAZ. SAN TİC.LTD.ŞTİ.;TEPEÖREN MAH. HİKMET SOK NO:9 ;İSTANBUL;TUZLA;(216) 3041783;;;İİB-SU ÜRÜNLERİ
MARTAŞ MARMARA GIDA SAN. IMAL. IHR. TIC. A.Ş.;İSTİKLAL CAD. CEBİRHAN K:2 NO:20/30;KOCAELI;KANDIRA;(262) 3222256;www.martasas.com;martasas.com;İİB-SU ÜRÜNLERİ
YKM İÇECEK VE GIDA SAN. VE TİC. LTD. ŞTİ;YEŞİLKÖY MAH. ATATÜRK CAD. NO:12/62 ;İSTANBUL;BAKIRKÖY;(212) 4637182;;;İİB-SU ÜRÜNLERİ
PREMİER KÜLTÜR BALIKÇILIĞI YATIRIM VE PAZ. A.Ş.;RIHTIM CAD. NO: 5 KAT: 1 ;İSTANBUL;MALTEPE;(216) 4421272;;;İİB-SU ÜRÜNLERİ
BİRİNCİ TAR. ÜR. VE HAYV. SAN. TİC. LTD. ŞTİ.;PETLİTÖZÜ KÖYÜ GEDİKLER MH. NO:35/6 ;BOLU;MUDURNU;(374) 4213100;;;İİB-SU ÜRÜNLERİ
NATUR İTHALAT İHRACAT GIDA SANAYİ TİC.LTD.ŞTİ;DAĞYAKA MAH. 2038 CAD. NO:4 SELPA İŞ YERLERİ 19/4 06980;ANKARA;KAHRAMANKAZAN;(312) 5020579;www.natur.com.tr;natur.com.tr;İİB-SU ÜRÜNLERİ
PARTEX ENDÜSTRİYEL GIDA VE DIŞ TİCARET LİMİTED ŞİRKETİ;FINDIKLI MAH. İPEK SK. YEDİTEPE APT NO: 179-181/5;İSTANBUL;MALTEPE;(216) 8016088;;;İİB-SU ÜRÜNLERİ
NEFHA KİMYA SAN TİC LTD ŞTİ;İKİTELLİ OSB MH İSTEKS C2 BLOK NO 3;İSTANBUL;BAŞAKŞEHİR;(212) 8097730;;;İİB-SU ÜRÜNLERİ
ASLANAĞA ÇİFTLİĞİ SÜT ÜRÜNLERİ SAN. TİC. A.Ş;İNECE KÖYÜ KAZIMPAŞA MAH.SELVİLER SOK.NO:4;KIRKLARELI;MERKEZ;(288) 2533737;;;İİB-SU ÜRÜNLERİ
FULYA DIŞ TİC.TURİZM A.Ş.;AKÇAM SOK.NO:3 6.BLOK/19;İSTANBUL; ;2808325;;;İİB-SU ÜRÜNLERİ
ANGEL BAĞIRSAK GIDA İÇ VE DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ;İSTASYON MAHALLESİ GÜNDÜZ SOKAK FEYZ ET NO:25;KOCAELI;KARTEPE;(262) 0000000;;;İİB-SU ÜRÜNLERİ
UZAK DENİZLER DIŞ TİCARET DANIŞ LTD ŞTİ;CEVİZLİBAĞ MH ZUHAL CD RIHTIM İSTANBUL ST B BLOK NO 44;İSTANBUL;MALTEPE;(216) 0000000;;;İİB-SU ÜRÜNLERİ
AGROALAN TARIM.HAYVAN.ZİRAAT İNŞAAT GAYRİMENKUL MAKİNA MÜHENDİSLİK DANIŞMAN.SAN.VE TİC.A.Ş.;ADNAN MENDERES MH 949 CADDE NO 5;ANKARA;KEÇİÖREN;(312) 3603344;;;İİB-SU ÜRÜNLERİ
APİPARK ARICILIK ÜRÜNLERİ DNŞ.İSLH VE ARGE İTH.VE İHR. SAN.TİC.A.Ş;N.K.Ö. ÇORLU MÜHENDİSLİK FAKÜLTESİ DEKANLIĞI SİLAHTAR MAH. SİNANDEDE MEVKİİ ÇERKEZKÖY YOLU 3 KM;TEKIRDAĞ;ÇORLU;;;;İİB-SU ÜRÜNLERİ
SOLE OTOMASYON ELEKTROMEKANİK İNŞAAT OTOMOTİV TURİZM DIŞ TİC.LTD.ŞTİ.;ESENTEPE MAH.KELEBEK SK.NO:2/53 ;İSTANBUL;KARTAL;;;;İİB-SU ÜRÜNLERİ
MD MİLK GROUP GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KOCATEPE MAH. YAĞ İSKELESİ CAD. MEGA CENTERC BLOKLAR C30 BLOK NO:21/42;İSTANBUL;BAYRAMPAŞA;(212) 0000000;;;İİB-SU ÜRÜNLERİ
TEK-AR FIRÇA VE RULOSAN A.Ş.;UNIVERSITE MAH. FIRUZKOYBULVARI NO:28;İSTANBUL;AVCILAR;02125911416;www.birlesikfirca.com;birlesikfirca.com;İİB-SU ÜRÜNLERİ
AYDINLAR GROUP IÇ VE DIS TICARET ANONIM SIRKETI;ESENTEPE MAH. SEHIT MEHMET MIKDAT ULUÜNLÜ SK.  PROPA PLUS RESIDENCE NO: 26 IÇ KAPI NO: 26 ;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-SU ÜRÜNLERİ
YEŞİL TAVUKÇULUK SAN TİC LTD ŞTİ;KÜÇÜKBAKKALKÖY MH IRMAK SK NO 3/3;İSTANBUL;ATAŞEHİR;(216) 4692424; www.yestav.com ;yestav.com;İİB-SU ÜRÜNLERİ
FATEKS DIŞ TİC. VE PAZ. LTD. ŞTİ.;RIHTIM C.REŞİTEFENDİ SK.SADIKOĞLU İŞ MERK.NO.29 K.3 D.12;İSTANBUL;KADIKÖY;(216) 3475016;;;İİB-SU ÜRÜNLERİ
CİCİ SÜT SANAYİ VE TİC. A.Ş.;29 EKİM CAD. NO:41/2;İSTANBUL;BAHÇELİEVLER;(212) 5923200;;;İİB-SU ÜRÜNLERİ
EMİN PİLİÇ ÜRETİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ERENLER MAH. ŞEHİT İLHAN ARAS CAD. EMIN PILIÇ NO: B;SAKARYA;ERENLER;(264) 2755405;;;İİB-SU ÜRÜNLERİ
MESUT DAĞDEVİREN;BURHANİYE MAH KÖROĞLU SOK NO 6/1;İSTANBUL;ÜSKÜDAR;(216) 2078443;;;İİB-SU ÜRÜNLERİ
ÇAMLIBEL KURUMSAL PAZARLAMA HİZMETLERİ GIDA HAYV SÜT ÜRÜNL.SAN TİC.TİC.A.Ş;VELİBABA MAH. ERTUĞRULGAZİ CAD. NO:66;İSTANBUL;PENDİK;(380) 5444134;;;İİB-SU ÜRÜNLERİ
SAFARI EVCIL HAYVANYEM. VE ÜRÜN.GIDA.TUR.SAN.VE TIC LTD.STI;ADNAN MENDERES MAH. NO:2SANAYİ CADD KORU PARK NO:223A;BURSA;OSMANGAZİ;(224) 0000000;;;İİB-SU ÜRÜNLERİ
GARANTİ YUMURTACI CİVCİV ÜRETİM SANAYİ VE TİCARET ANONİM ŞİRKETİ;ŞERİFALİ MAH. MİRAS SK. NO: 29 İÇ KAPI NO: 2;İSTANBUL;ÜMRANİYE;(216) 5266321;www.garantitavukculuk.com;garantitavukculuk.com;İİB-SU ÜRÜNLERİ
DENİZDEN BALIK VE SU ÜRÜNLERİ SAN TİC LTD ŞTİ;GAZİ ÖMER BEY MH PLAJ CD NO 27 C;EDIRNE;ENEZ;(284) 0000000;;;İİB-SU ÜRÜNLERİ
MARMARA BLUE SU ÜRÜNLERİ LTD ŞTİ;BAHÇELİEVLER MH VEZİR SK NO 3C;İSTANBUL;BAHÇELİEVLER;(212) 0000000;;;İİB-SU ÜRÜNLERİ
AYTEKİN TAVUKÇULUK YEM.SAN.VE TİCARET LTD.ŞTİ;ULU.CAD.NO1.C.EDİNCİK.BANDIRMABALIKESİR;BALIKESIR;BALIKESİR;(266) 7271957;;;İİB-SU ÜRÜNLERİ
GA-ME TURİZM DANIŞMANLIK İNŞ. GIDA  İTH.İHR A.Ş;CENNET MAH.HÜRRİYET CAD.BARIŞ APT NO:13 D:6;İSTANBUL;KÜÇÜKÇEKMECE;(212) 0000000;;;İİB-SU ÜRÜNLERİ
WORLD TRADERS GIDA VE GENEL TİC.LTD.ŞTİ.;HASEKİ SULTAN MAH.TURGUT ÖZAL BULVARI MİLLET CAD. NUMARA:21/1/12;İSTANBUL;FATİH;(212) 6358189;;;İİB-SU ÜRÜNLERİ
MUVAFFAK HAYVANCILIK VE GENEL TİCARET LTD ŞTİ;MOLLA GÜRANİ MH OĞUZHAN CD FERAH APT NO 29/A;İSTANBUL;FATİH;(212) 5113362;;;İİB-SU ÜRÜNLERİ
SULTAN ET VE GIDA ÜRETİM TİC. PAZ.LTD.ŞTİ.;GİMAT GIDA TOPTANCILAR SİTESİ 2 BLOK NO:56 ;ANKARA;YENİMAHALLE;(212) 6405528;www.sultanet.com;sultanet.com;İİB-SU ÜRÜNLERİ
FABRİKİTA GIDA ANONİM ŞİRKETİ;MERKEZ MAH.AYAZMA CD.25-35A;İSTANBUL;KAĞITHANE;(212) 6401515;;;İİB-SU ÜRÜNLERİ
ÇELİKÖZ TAVUKÇULUK GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TATKAVAKLI MH. TATKAVAKLI YALINTAŞ CAD. MEHMETDA ÇELİK NO:49/1;BURSA;MUSTAFAKEMALPAŞA;(224) 5250384;;;İİB-SU ÜRÜNLERİ
TUMAY BALIKÇILIK GIDA DIŞ TİCARET SANAYİ ANONİM ŞİRKETİ;ACIBADEM MAH.  ÇEÇEN SOK AKASYA AVM 25/150;İSTANBUL;ÜSKÜDAR;(216) 7626293;;;İİB-SU ÜRÜNLERİ
SASTAŞ SAMSUN SOĞUTMA TESİS.AŞ;ÇİVRİL MAHALLESİ ÇİVRİL MERKEZ SOK NO:306 ;SAMSUN;İLKADIM;(362) 4550391;www.sastas.com.tr;sastas.com.tr;İİB-SU ÜRÜNLERİ
ALİSE İÇ VE DIŞ TİCARET GIDA LİMİTED ŞİRKETİ;MASLAK MAH. AHİ EVRAN CAD. OLİVE PLAZA BLOK NO:11/2;İSTANBUL;SARIYER;(212) 0000000;http://www.alisetrading.com;alisetrading.com;İİB-SU ÜRÜNLERİ
KOZMİK GIDA DIŞ TİC.LTD.ŞTİ.;İSTİKLAL MAH.ESEN SOKAK NO:21/1;ESKIŞEHIR;ODUNPAZARI;(222) 2202454;;;İİB-SU ÜRÜNLERİ
HIDAYET CETER - CETER BAĞIRSAK;O.GAZI MH. SU KENARI CD. AYAZSK. NO:36;İSTANBUL;SULTANBEYLİ;(216) 4872188;;;İİB-SU ÜRÜNLERİ
FERAH ALIŞVERİŞ GIDA VE İNŞ. TİC.A.Ş;PINARTEPE MAH.  YAVUZ SULTAN SULTAN SELİM BLV BEYAZ PLAZA NO:4/41;İSTANBUL;BÜYÜKÇEKMECE;(850) 8110333;;;İİB-SU ÜRÜNLERİ
ELİT GEN HAYVANCILIK LİMİTED ŞİRKETİ;KOZYATAĞI MAH. ŞAKACI SK. NO:16F/38;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-SU ÜRÜNLERİ
KAMPANA DERİ VE KÖSELE SAN. VE TİC. AŞ;ORGANİZE DERİ SAN BÖLGESİ 1.YOL F/9PARSEL NO:F9;İSTANBUL;TUZLA;(212) 6375238;www.kampana.com;kampana.com;İİB-SU ÜRÜNLERİ
KARAGÜL TAVUKÇULUK SAN. VE TIC LTD. ŞTI.;DEDEKÖY MAH. DEDEKÖY 21. SOK.NO:15/1;BURSA;MUDANYA;;www.karagulyumurta.com;karagulyumurta.com;İİB-SU ÜRÜNLERİ
ONURLU PET AKV.KUYUM.OTO.İNŞ.SAN.VE TİC.LTD.ŞTİ.;PİYADE MAH.1544 CAD. NO:67/BE;ANKARA;ETİMESGUT;(312) 6780080;;;İİB-SU ÜRÜNLERİ
FRESH FOOD ARTS GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ALTAYÇEŞME MAH. ÖZ SK. GOLD PLAZA NO:19/25;İSTANBUL;MALTEPE;(216) 5044061;http://www.doyuyo.com.tr;doyuyo.com.tr;İİB-SU ÜRÜNLERİ
MİLKAŞ GIDA SANAYİ VE DIŞ TİCA RET LTD.ŞTİ.;KOCATEPE MAH.12 SOK.MEGA CENTERR C 27 BLOK K:2 D:6;İSTANBUL;BAYRAMPAŞA;(242) 3131003;http://www.milkas.com.tr;milkas.com.tr;İİB-SU ÜRÜNLERİ
TML İNŞAAT ANONİM ŞİRKETİ;ÇAVUŞBAŞI CAD. NO:33;İSTANBUL;BEYKOZ;216-4133339;;;İİB-SU ÜRÜNLERİ
BOLU KAYNAK SULARI İŞLETMELERİ TİC.A.Ş;İKİTELLİ O.S.B. GİYİM SANATKARLARI 3C BLOK SOK. NO:3C/530 ;İSTANBUL;BAŞAKŞEHİR;(212) 4367954;www;www;İİB-SU ÜRÜNLERİ
AKYÜZ SÜT ÜRÜNLERI GIDA SAN. VE TIC. LTD. ŞTI.;KOCATEPE MAH. 12. SOK. C/40 BLOKNO:402 MEGA CENTER;İSTANBUL;BAYRAMPAŞA;(212) 6402772;www.ozpey.com;ozpey.com;İİB-SU ÜRÜNLERİ
KALE PORT SU ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;NAMIKKEMAL MAH.KÖPRÜBAŞI CAD.ŞEKERCİ YAŞAR APT.NO:48 İÇ KAPI NO:1 5;ÇANAKKALE;MERKEZ;(286) 2174108;;;İİB-SU ÜRÜNLERİ
AYANOĞLU DOĞA VE SU ÜRÜN. ITH. IHR. SAN. VE TIC. LTD. ŞTI.;YENI MAH. VEDAT ALI ÖZKAN CAD.AYANOĞLU SK. NO:1;ZONGULDAK;DEVREK;(372) 5563424;www.ayanoglu.com.tr;ayanoglu.com.tr;İİB-SU ÜRÜNLERİ
KAYRA İTH.İHR.GIDA ÜRÜNLERİ VE TİC.LTD.ŞTİ.;KURTKÖY MAH.ESMER SOKAK NUMARA:8 D;İSTANBUL;PENDİK;(216) 5951517;;;İİB-SU ÜRÜNLERİ
ULU İLAÇ KİMYA KOZMETİK YEM TEM.SAN.VE TİC.LTD.ŞTİ.;GÜLLÜBAĞLAR MH.MANOLYA SK.NO:26;İSTANBUL;PENDİK;(216) 3074091;;;İİB-SU ÜRÜNLERİ
GKS SAĞLIK VE KOZMETİK SANAYİ VE TİCARET A.Ş.;GERÇEK IŞ MERKEZI ESKI ÜSKÜDARCDUĞRAL SK.NO:11K:5;İSTANBUL;MALTEPE;(216) 5890121;;;İİB-SU ÜRÜNLERİ
AKDENİZ TOROS ET VE ET MAMULLERİ SAN VE DIŞ TİC.A.Ş;ŞEYHLİ MAH. HIZIR REİS CAD. NO:2 ;İSTANBUL;PENDİK;(216) 5951178;;;İİB-SU ÜRÜNLERİ
