firma_adi;adres;telefon;website;domain;birlik
HASAN KEÇECİ MÜHENDİSLİK ELEKTRİK ELEKTRONİK SAN. TİCC. LTD. ŞTİ.;PERPA TİC. MERKZ. B BLOK K:9 NO:1543 ŞİŞLİ İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HASAN ŞENTEMEL;MURADİYE MAH. GAZİ TURHANBEY CAD. NO: 10 UZUNKÖPRÜ EDİRNE;(284) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
HASEL GROUP ALÜMİNYUM TURİZM İTH.VE İHR.SAN.TİC.LTD.ŞTİ.;ORUÇREİS MH TEKSTİLKENT CD B14 BLOK 10 V NO:213 ESENLER İSTANBUL;(212) 4381158;www.haseldisticaret.com;haseldisticaret.com;İMİB - İstanbul Maden İhracatçıları Birliği
HASEL UTU SAN. VE TIC.LTD.STI.;KATIP ÇELEBI CD. N:40/C FATİH İSTANBUL;02125207440;www.haselutu.com.tr;haselutu.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HASMATİK MİMARİ CAM VE METAL SİSTEMLERİ LİMİTED ŞİRKETİ;CUMHURİYET MH GÜRPINAR YOLU CD BEYKENT SAN SİT NO:61/66 BÜYÜKÇEKMECE İSTANBUL;(212) 8721250;www.hasmatik.com.tr;hasmatik.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HASSAN İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;CUMHURİYET MAH TURGUT ÖZAL CD KARAYEL SK N:22 GEBZE KOCAELİ;;www.dekortools.com;dekortools.com;İMİB - İstanbul Maden İhracatçıları Birliği
HASTAŞ MÜH.MIM.MAD.İNŞ.DEKOR TURZ.SAN.VE TİC.LTD.ŞTİ.;YURTBEYİ MAH. ANDEZİT KESMETAŞ FAB. KM. EVL. 3 A GÖLBAŞI ANKARA;(312) 4983121;http://www.hastas.com.tr;hastas.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HASTECH MİNERAL DIŞ TİCARET LTD. ŞTİ.;ORTA MAH. ATAYOLU CAD. ORTİM SANAYİ SİTESİE BLOK NO 13E İÇ KAPI NO:13 TUZLA İSTANBUL;(216) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
HATEN KOZMETİK PLASTİK VE MATBAA SAN. TİC. A.Ş.;ADNAN KAHVECİ BULV. GÜMÜŞSUYU CAD. NO:3 K:2/3 BEYLİKDÜZÜ İSTANBUL;(212) 8615959;;;İMİB - İstanbul Maden İhracatçıları Birliği
HATKİM KİMYA SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;KISIKLI CAD. NO.1 UZAY APT. A BLOKKAT 3 D.10 ALTUNİZADE ÜSKÜDAR İSTANBUL;(216) 3218282;www.hatkim.com.tr;hatkim.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HAVEX ULUSLARARASI TAŞIMACILIK VE DIŞ TİC.LTD.ŞTİ.;TALATPAŞA MH.AKIŞLI SK.NO:20/02 KAĞITHANE İSTANBUL;(212) 2107252;www.havex.com.tr;havex.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HAYAT İNŞAAT MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SELÇUK MAH/SEMT İNÖNÜ CAD.39 406 AKŞEHİR/KONYA PK:42550 AKŞEHİR KONYA;(476) 2286686;;;İMİB - İstanbul Maden İhracatçıları Birliği
HAYAT KABLO SAN. VE TİC. A.Ş.;BARIŞ MAH. ANİBAL CAD. NO:25/1 GEBZE KOCAELİ;(262) 6660014;www.hayatkablo.com;hayatkablo.com;İMİB - İstanbul Maden İhracatçıları Birliği
HAYAT KALIP İMALAT SANAYİ VE TİCARET LTD. ŞTİ.;ŞEYHLİ MAH. KAYNARCA CAD. NO:15/1 PENDİK İSTANBUL;(216) 6270142;www.hayatkalip.com.tr;hayatkalip.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HAYATİ BENHABİB;MERVE MAH. ATATÜRK CAD. NO.328YENİDĞAN - SANCAKTEPE - İSTANBUL ÇAYIROVA KOCAELİ;(216) 5617110;;;İMİB - İstanbul Maden İhracatçıları Birliği
HAYATİ GÜLER;SELAMET MAH. HACILAR ÇIKMAZI SK. NO:7/2 OSMANGAZİ/BURSA PK:16240 OSMANGAZİ BURSA;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HAYEN KİMYA SAN VE TİC LTD ŞTİ;VEZİRÇİFTLİĞİ MAH GEDİK SON NO:5 BAŞİSKELE KOCAELİ;(262) 2555547;;;İMİB - İstanbul Maden İhracatçıları Birliği
HAYRETTİN ÜNAL MADENCİLİK İNŞAAT LİMİTED ŞİRKETİ;AKPINAR MAH.835 SOK.NO:6/21 ÇANKAYA ANKARA;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HAYTAS DOKUM SANAYI VE TICARET A.S.;Y.DUDULLU IMES SAN. SIT. DBLOK 401 SOKAK NO:5 ÜMRANİYE İSTANBUL;02163651056;www.haytas.com.tr;haytas.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HAZ MERMER SANAYİ VE TİCARET ANONİM ŞİRKETİ;TORBALI KEMALPAŞA YOLU 6.KM TORBALI İZMİR;(232) 8690100;www.haztas.com;haztas.com;İMİB - İstanbul Maden İhracatçıları Birliği
HAZAR ARITIM PROJE VE İNŞ. TAAH. SAN. VE TİC. A.Ş.;TAKSIM CAD. NO:65 KAT:2/3 BEYOĞLU İSTANBUL;02122568490;www.hazar.gen.tr;hazar.gen.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HAZNEDAR DURER REFRAKTER MALZ.SANAYI VE TICARET ANONIM SIRKETI;BÜYÜK ÇAVUŞLU MAH.ÇERKEZKÖY CAD.NO.585 SİLİVRİ İSTANBUL;(212) 7453505;;;İMİB - İstanbul Maden İhracatçıları Birliği
HAZNEDAR YATIRIM VE PAZARLAMA A.Ş.;BÜYÜK ÇAVUŞLU BELDESI.SAZLIDERE MEVKİİ BÜYÜKÇAVUŞLU SİLİVRİ İSTANBUL;02127453505;www.hazref.com;hazref.com;İMİB - İstanbul Maden İhracatçıları Birliği
HBHO DIŞ TİCARET ANONİM ŞİRKETİ;ATALAR MAH. ATALAR CAD. CANDAR APT NO: 51 B KARTAL İSTANBUL;(216) 4739473;;;İMİB - İstanbul Maden İhracatçıları Birliği
HBM PROJECT DIŞ TİCARET LİMİTED ŞİRKETİ;ORTA MH. SOĞANLIK D-100 KUZEY YAN YOL CD. NO:26/1 KAPI NO:21 KARTAL İSTANBUL;(216) 5192015;www.hbmproject.com;hbmproject.com;İMİB - İstanbul Maden İhracatçıları Birliği
HBT GRUP MADENCİLİK İNŞAAT GIDA TURİZM SAĞLIK HİZMETLERİ ELK. ELEKT. EĞİTİM HİZ. SAN. TİC. LTD. ŞTİ.;SIHHİYE MAH.NECATİ BEY CAD. NO:88/9 ÇANKAYA ANKARA;(312) 2291047;;;İMİB - İstanbul Maden İhracatçıları Birliği
HC TEKNİK YAPI LİMİTED ŞİRKETİ;GAZİ AKDEMİR MH 5.NİLÜFER CD NO:3ÜÇEVLER MH BURÇAK(220) SK NO:3/9 NİLÜFER BURSA;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HCSI ULUSLARARASI HİZMETLER VE İNŞAAT ANONİM ŞİRKETİ;MOB MALSAK MH SUMER SK NO:4/K:5 SARIYER İSTANBUL;(212) 9248711;www.blharbert.com;blharbert.com;İMİB - İstanbul Maden İhracatçıları Birliği
HECCKEM KİMYEVİ MADDELER İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;BARBAROS MAHALLESİ SARKAÇ SOKAK AĞAOĞLU MYPRESTİGE APT NO: 1/38 ATAŞEHİR İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HEDEF İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İNKILAP MAH. UMMAN SK. NO:4/2 ÜMRANİYE İSTANBUL;(216) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
HEFASTONE İNŞAAT DIŞ TİCARET VE SANAYİ LİMİTED ŞİRKETİ;KOZYATAĞI MAHALLESİ ŞEHİT MELTEM ÖZKILIÇ SOKAK KRAL APT. NO:6/10 KADIKÖY İSTANBUL;(216) 6227986;;;İMİB - İstanbul Maden İhracatçıları Birliği
HEKİMHAN MADENCİLİK İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;HORASAN SOK. NO.24 GAZİOSMANPAŞA(GOP) ÇANKAYA ANKARA;(312) 4471700;www.hekimhanmadencilik.com.tr;hekimhanmadencilik.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HELLER İTHALAT VE İHRACAT PAZARLAMA TİCARET LİMİTED ŞİRKETİ;ORUÇREİS MAH. TEKSTİLKENT CAD. TEKSTİLKENT B14 BLOK NO:10 V İÇ KAPI NO:214 ESENLER İSTANBUL;(212) 6749911;;;İMİB - İstanbul Maden İhracatçıları Birliği
HEN EROĞLU YAPI İNŞAAT VE GAYRİMENKUL GELİŞTİRME SANAYİ VE TİCARET ANONİM ŞİRKETİ;HUZUR MAHALLESİ AZERBAYCAN CADDESİSKYLAND B NO:4 B /41 SARIYER İSTANBUL;(212) 6523232;;;İMİB - İstanbul Maden İhracatçıları Birliği
HENEKEN METAL ANONİM ŞİRKETİ;NİSBETİYE MAH. GAZİ GUCNAR SOK. UYGUR APT. NO4/5 BEŞİKTAŞ İSTANBUL;(212) 3378828;;;İMİB - İstanbul Maden İhracatçıları Birliği
HENIEN DIŞ TİCARET LTD. ŞTİ.;ORG. SAN. BÖL. 4. CAD. YUKARI DUDULLU NO.6/2 ÜMRANİYE İSTANBUL;;www.henien.com;henien.com;İMİB - İstanbul Maden İhracatçıları Birliği
HEPŞEN KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;15 TEMMUZ MAHALESİ BAHAR CADDESİNUROL PARK SİTESİ JANDARMA BLOK N:43 K:15 D:153/154 BAĞCILAR İSTANBUL;02163489921;www.hepsenkimya.com.tr;hepsenkimya.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HERA GLOBAL CELIK BORU TICARET LIMITED SIRKETI;S.GUTLU CESME MAH. . HALKALI CAD. NO: 257 KÜÇÜKÇEKMECE İSTANBUL;(212) 4707372;www.heracelik.com.tr;heracelik.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HERAEUS ELECTRO NITE TERMOTEKNİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;1 ORGANIZE SAN. BOL. DAĞISTAN CAD. NO:15 SİNCAN ANKARA;(312) 2670888;www.electro-nite.com;electro-nite.com;İMİB - İstanbul Maden İhracatçıları Birliği
HES HACILAR ELEKTRİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;ERCIYES MAH HES CAD.NO:22 HACILAR KAYSERİ;(352) 2074500;www.hes.com.tr;hes.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HEXPOL İZMİR POLİMER SANAYİ VE TİCARET ANONİM ŞİRKETİ;KAZIMDİRİK MAH. ORD. PROF. DR. MUHİDDİN EREL CAD.NO:48 BORNOVA İZMİR;(216) 5404866;www.kabkom.com.tr;kabkom.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HEY İÇ VE DIŞ TİC.LTD.ŞTİ.;İKİTELLİ OSB MAH. GİYİM SANATKARLARI TİCARET MERKEZİ B BLOK NO : 409 BAŞAKŞEHİR İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HEZA KİMYA DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CUMHURİYET MAH GÜVEN SOK BOZBEY APT NO:2 KAPI NO:1B 16210 NİLÜFER BURSA;(224) 0000000;http://www.hezakimya.com.tr/;hezakimya.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HIGHTECH POLIMER KIMYA SANAYI VE TICARET ANONIM ŞIRKETI;HURRIYET MAH. NESLIBAN SK. NO:10/1 KARTAL / IST KARTAL İSTANBUL;(212) 2434908;;;İMİB - İstanbul Maden İhracatçıları Birliği
HITEC ELECTRIC ELEKTRONIK TICARET LİMİTED ŞİRKETİ;ALADDİN BEY MAHALLESİ 613 SOKAK NO:7-A NİLÜFER BURSA;(224) 2709033;www.hitecelectric.com.tr;hitecelectric.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HİDRO-GEN ENERJİ İTHALAT İHRACAT DAĞITIM VE TİCARET ANONİM ŞİRKETİ;HORASAN SOKAK NO: 24 GAZİOSMANPAŞA ÇANKAYA ANKARA;(312) 4471700;;;İMİB - İstanbul Maden İhracatçıları Birliği
HİKMET AKSÔZ YAPI PVC ALÜMİNYUM SİSTEMLERİ İTHALAT İHRACAT SANA YI VE TİCARET LİMİTED;BATTALGAZİ MH.YADİGAR SK. NO:2-6A SULTANBEYLİ İSTANBUL;(216) 4193040;www.aksozyapipvc.com;aksozyapipvc.com;İMİB - İstanbul Maden İhracatçıları Birliği
HİKON DIŞ TİCARET DANIŞMANLIK TURİZM LİMİTED ŞİRKETİ;MERKEZ MAHALLESİ CUMHURİYET MEYDANI NO:23 KAT:2/21 GAZİOSMANPAŞA İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HİSAR DOĞALTAŞ MERMER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BÖĞÜRTLEN MAH. BÖĞÜRTLEN SOK. NO:83 SİVRİHİSAR ESKİŞEHİR;(222) 7176109;www.hisarmermer.com.tr;hisarmermer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HİTİT DOĞALTAŞ SAN. TİC. A.Ş.;CUMHURİYET MAHALLESİ MALATYA CAD.HAZARDAĞLI PLAZA NO: 58 / 302 MERKEZ ELAZIĞ;;www.hititmarble.com;hititmarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
HİZMET İNŞAAT GIDA TEKSTİL İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İNKILAP MAH.VATAN CAD.NO.62A ÜMRANİYE ÜMRANİYE İSTANBUL;(216) 3630104;;;İMİB - İstanbul Maden İhracatçıları Birliği
HK SANAT YAPI MADENCİLİK HARFİYAT İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;YEDİKULE MAHALLESI, HACIPİRİ SOK.ZİGANA SPOR TESİSLERİ NO:33 FATİH İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HLM TRADE CO DANIŞMANLIK HİZMETLERİ LTD. ŞTİ.;BARBAROS MAH. BEGONYA SOK. NIDA KULE NO: K.NO:2 ATAŞEHİR İSTANBUL;(216) 0000000;http://www.hlmtrade.com;hlmtrade.com;İMİB - İstanbul Maden İhracatçıları Birliği
HM ELEKTRIK HIRDAVAT VE AMBALAJ MALZEMELERI SANAYI TICARET LIMITED SIRKETI;HALIL RIFAT PASA MAH. YÜZER HAVUZ SK. PERPA TIC MEA BLOK NO: 1 IÇ KAPI NO: 9013 ŞİŞLİ İSTANBUL;(212) 6020633;;;İMİB - İstanbul Maden İhracatçıları Birliği
HM KOROZYON MÜHENDİSLİK MÜŞAVİRLİK OTOMATİV SANAYİ VE TICARET LİMİTED ŞİRKETİ;TOPÇULAR CD CENGAVER SK NO:1 EYÜP İSTANBUL;(212) 6130152;www.hmkorozyon.com;hmkorozyon.com;İMİB - İstanbul Maden İhracatçıları Birliği
HNC KALIP VE MAKİNE SAN.TİC.LTD.ŞTİ.;YEŞİLCE MAH. ÇELİK CAD. NO:10 KAĞITHANE İSTANBUL KAĞITHANE İSTANBUL;(212) 4857803;;;İMİB - İstanbul Maden İhracatçıları Birliği
HOBI SERAMIK SANAYİ VE TICARET LİMİTED ŞİRKETİ;DUNYA SAGLIK SOK OPERA ISMERKEZI NO:43 D:4 BEYOĞLU İSTANBUL;(212) 2529261;www.hobiseramik.com;hobiseramik.com;İMİB - İstanbul Maden İhracatçıları Birliği
HOMATEKS TURZ.VE OTEL MALZM. PAZ. SAN.VE TİC. A.Ş.;PERPA ISM. B BLOK K.13 NO.2538 ŞİŞLİ İSTANBUL;(212) 3203255;www.homateks.com.tr;homateks.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HOME OF İSTANBUL İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KARLIBAYIR MAH. İHTİŞAM SK.NO:8 B ARNAVUTKÖY İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
HORASAN MERMER MADEN MAKİNA TEÇHİZAT OTOMOTİV İNŞAAT NAKLİYE İTHALAT İHRAACAT SAN.TİC.LTD.ŞTİ;HACILAR MEYDANI MAH HUSAMETTIN OLGUN CD NO 31 A MERKEZ AMASYA;(358) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
HORECALAND ENDÜSTRİYEL MUTFAK VE OTEL EKİPMANLARI TİC.SAN.LTD.ŞTİ.;MAHMUTBEY MAH. 2431. SK. NO: 44 BAĞCILAR İSTANBUL;(212) 2453333;;;İMİB - İstanbul Maden İhracatçıları Birliği
HOS MERMER DIŞ TİCARET ANONİM ŞİRKETİ;BOSTANCI MAH. BAĞDAT CAD. BENLILER APT NO:513 İÇ KAPI NO:4 PK:34734 KADIKÖY İSTANBUL;;www.hosmarble.com;hosmarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
HP MADEN MAKINE SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KONAKLAR MAH.MEŞELİ SK.NO:8 BEŞİKTAŞ/İSTANBUL BEŞİKTAŞ İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HP MERMER İNŞAAT ENERJİ ANONİM ŞİRKETİ;CUMHURİYET MAH. HÜKMÜ PEKER CAD. NO:4/A SİNCAN ANKARA;(312) 6465187;www.hpmarble.com;hpmarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
HSC ARITIM SANAYİ VE TİCARET ANONİM ŞİRKETİ;AVCILAR FİRUZKÖY MAH. FİRUZKÖY BULV. NO.124/1 AVCILAR İSTANBUL;(212) 4447472;www.hsc.com.tr;hsc.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HSM PVC ALÜMİNYUM İNŞAAT İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;KARADENİZLİLER MAH.ÇİĞDEM SOK. NO:8 BAŞİSKELE KOCAELİ;(262) 3715361;;;İMİB - İstanbul Maden İhracatçıları Birliği
HSR MERMER SANAYİ VE TİCARET A.Ş.;ÇAMLIK MAH. CİVAN SOKAK NO: 71/4 ÜMRANİYE İSTANBUL;(216) 3566464;www.hsrmermer.com;hsrmermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
HUM MÜHENDİSLİK VE TİCARET LTD.ŞTİ.;ATAŞEHİR BULVARI ATA PLAZA 2/3 DAİRE:15 ATAŞEHİR İSTANBUL;(216) 4563703;www.hum.com.tr;hum.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HUQQA GIDA İŞLETMELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAHALLESİ SEDİR SOKAK NO:7 KAT:1 BAHÇELİEVLER İSTANBUL;(212) 6526222;www.huqqa.com;huqqa.com;İMİB - İstanbul Maden İhracatçıları Birliği
HUQQABAZ GIDA İŞLETMELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH.SEDİR SOK.NO:7 D.KAT 1 D:5 BAHÇELİEVLER İSTANBUL;(212) 8526558;;;İMİB - İstanbul Maden İhracatçıları Birliği
HÜRALP MAKİNA GIDA İNŞ.KOZM.İLAÇ SAN.VE TİC.LTD.ŞTİ;Y.DUDULLU MAH.BOSTANCI MÜNİBÜS YOLU ÇAVUŞOĞLU SOKNO:14/A ÜMRANİYE İSTANBUL;(216) 4152828;;;İMİB - İstanbul Maden İhracatçıları Birliği
HÜRCAN MOBİLYA SAN.VE TİC.LTD.ŞTİ.;HADIMKÖY MAH. 75. YIL CAD. NO : 26 / C ARNAVUTKÖY İSTANBUL;(212) 8867979;www.hurcanmobilya.com;hurcanmobilya.com;İMİB - İstanbul Maden İhracatçıları Birliği
HÜRMER MADENCİLİK VE DIŞ TİCARET LİMİTED ŞİRKETİ;ORGANIZE SAN. BÖLG. 1. CAD. NO:4 MERKEZ KÜTAHYA;(274) 2662201;www.hurok.com;hurok.com;İMİB - İstanbul Maden İhracatçıları Birliği
HÜROK MERMER İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORG. SAN. BÖLG. 1. CAD. NO:4 MERKEZ KÜTAHYA;(274) 2662201;www.hurok.com;hurok.com;İMİB - İstanbul Maden İhracatçıları Birliği
HÜRSAN EV CİHAZLARI ISI SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİ MAHALLE HEKİMSUYU CADDESİ NO:21/ A GAZİOSMANPAŞA İSTANBUL;(212) 2111130;www.hursansomine.com;hursansomine.com;İMİB - İstanbul Maden İhracatçıları Birliği
HÜSEYİN AVNİ KELEŞOĞLU MERMER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BEYLİKDÜZÜ MERMERCİL SAN.SİT. 4. CAD.NO.9/11 BEYLİKDÜZÜ İSTANBUL;02128751505;www.hakmer.com.tr;hakmer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
HÜSEYİN HACIMUSTAOĞLU - ADA YAPI CAM VE ALÜMİNYUM;TEPEÜSTÜ MAH. HACI BAYRAM SK. NO: 13 A TEPEÜSTÜ MAH 34771 ÜMRANİYE, İSTANBUL, TÜRKİYE ÜMRANİYE İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
HÜSEYİN SELVİ;İSKENDER BOĞAZI HÜSEYİN AĞA CAMİ SOK.N:8-10/A EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5284072;;;İMİB - İstanbul Maden İhracatçıları Birliği
HÜSEYİN TURAN;HACIKARA MAHALLESİ ALPARSLAN TÜRKEŞ BULVARI NO:315-TOTAL/4 BEYPAZARI ANKARA;(312) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
HYDRALOX MINERAL A.Ş.;İNÖNÜ MAH. GEPOSB CUMHURİYET CAD. NO:59/2 41400 GEBZE KOCAELİ;(262) 5021118;;;İMİB - İstanbul Maden İhracatçıları Birliği
IBD DIŞ TİCARET ANONİM ŞİRKETİ;YAHYAKAPTAN MH. ŞEHİT ALİ İHSAN ÇAKMAK SK. NO:46 İÇ KAPI NO:6 İZMİT KOCAELİ;(262) 2555965;www.ibd.company;ibd.company;İMİB - İstanbul Maden İhracatçıları Birliği
IBRAHIM JUHA;MUSTAFA KEMALPAŞA MAHY.KÖROĞLU SK. NO:96/2 AVCILAR İSTANBUL;(212) 8769745;;;İMİB - İstanbul Maden İhracatçıları Birliği
ICE GRUP PLASTİK A.Ş.;BARBAROS MAH.MOR SÜMBÜL SOK.WARYAP MERİDİAN I BLOK1/110 ATAŞEHİR İSTANBUL;(216) 2271813;;;İMİB - İstanbul Maden İhracatçıları Birliği
ICE YAT İNŞA VE SANAYİ ANONİM ŞİRKETİ;ALTUNİZADE MAH. OYMACI SK. NO 20 İÇ KAPI NO 1 ÜSKÜDAR İSTANBUL;(216) 8121314;;;İMİB - İstanbul Maden İhracatçıları Birliği
IDL AGRO GÜBRE SANAYİ VE TİCARET ANONİM ŞİRKETİ;ESENKENT MAH. HOCA NASRETTİN CAD. NO:28 ÜMRANİYE İSTANBUL;(212) 4445147;;;İMİB - İstanbul Maden İhracatçıları Birliği
IFF AROMA ESANS SANAYİ VE TİCARET ANONİM ŞİRKETİ;GEBZE ORGANIZE SANAYI BOLGESIIIHSAN DEDE CAD. 1100. SOK. NO:1102 GEBZE KOCAELİ;(262) 6770777;www.iff.com;iff.com;İMİB - İstanbul Maden İhracatçıları Birliği
ILG AKUSTIK IZOLAS.MALZ.SAN.VE TIC.LTD.STI.;CAGATAY CD.GUNDEN SK.NO.15 KARTAL İSTANBUL;02163871107;www.ilgltd.com;ilgltd.com;İMİB - İstanbul Maden İhracatçıları Birliği
ILGIN ÖZEL BOYA OTOMOTİV SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;KEMALPAŞA MAAHLLESİ NAMIK KEMAL CADDESİ NO:146 BAĞCILAR İSTANBUL;(212) 6717365;www.ilginboya.com;ilginboya.com;İMİB - İstanbul Maden İhracatçıları Birliği
IMCD TİCARET PAZARLAMA VE DANIŞMANLIK LİMİTED ŞİRKETİ;IÇERENKÖY MAH. UMUT SK. AND OFIS NO: 10 -12 IÇ KAPI ATAŞEHİR İSTANBUL;(216) 4254800;https://www.imcdgroup.com/en/worldwide/turkey-tr;imcdgroup.com;İMİB - İstanbul Maden İhracatçıları Birliği
IMERYS SERAMİK HAMMADDELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİŞEHİR MAH. BARAJ YOLU CAD. BOF PLAZA KAT:6 NO:23 D.14-15 ATAŞEHİR İSTANBUL;(216) 4667515;www.imerys.com;imerys.com;İMİB - İstanbul Maden İhracatçıları Birliği
IMPAC GROUP MAKINA INSAAT SANAYI VE TICARET LIMITED SIRKETI;SANAYİ MH ALBAY SK NO:8 GÜNGÖREN İSTANBUL;(212) 6536008;www.omsokulmobilyalari.com;omsokulmobilyalari.com;İMİB - İstanbul Maden İhracatçıları Birliği
INDEX STONE GROUP DIŞ TİCARET LİMİTED ŞİRKETİ;TURGUT OZAL BULVARI CUMHURİYET MH. KADER SK. DENİZGÖLÜ SİTESİ NO:16/5 BÜYÜKÇEKMECE İSTANBUL;(212) 4883515;;;İMİB - İstanbul Maden İhracatçıları Birliği
INI GLOBAL İTH.İHR.VE TİC.A.Ş.;BARBAROS MAH. MOR SÜMBÜL SK. TEKNIK YAPI DELUXIA PALACE NO: 5 A IÇ KAPI NO: 106 ATASEHIR/ ISTANBUL ATAŞEHİR İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
INSG MERMER ANONİM ŞİRKETİ;MİMARSİNAN OSB MAH. 1 CAD. KAMER MERMER A.Ş. NO: 6 MELİKGAZİ KAYSERİ;(352) 3220262;;;İMİB - İstanbul Maden İhracatçıları Birliği
INSTEEL ÇELİK VE PREFABRİK YAPILAR A.Ş.;KÖSELER 29. CD NO:20 ÜMRANİYE İSTANBUL;(216) 3748019;www.insteel.com.tr;insteel.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
INTERNATIONAL PAINT PAZARLAMA LTD. ŞTI.;SANIYE ERMUTLU SOK. SASMAZPLAZA. NO:8 K:4 KADIKÖY İSTANBUL;02164454440;www.internationalpaint.com;internationalpaint.com;İMİB - İstanbul Maden İhracatçıları Birliği
INVALUE DIŞ TİC SAN VE TİC. LTD.ŞTİ.;EVRENOS MAH.EVRANOS KM.EVL. NO:46 YUNUS EMRE MANİSA;(232) 4154626;;;İMİB - İstanbul Maden İhracatçıları Birliği
INVO PROJE ENERJİ SANATİ VETİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH. 99 SK ULUSOY APT NO:42 ATAŞEHİR/İS ATAŞEHİR İSTANBUL;(216) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
IQ DIŞ TİCARET PAZARLAMA DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YAKUPLU MAHALLESİ 67. SOKAK KONUT NO: 4/13 BEYLİKDÜZÜ İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
IQDOORS İNŞAAT TAAHHÜT SAN. VE TİC. A.Ş.;ÇAĞLAYAN MAH.CİHANŞAH SOK.NO:3/A ÇAĞLAYAN KAĞITHANE İSTANBUL;(212) 2254945;;;İMİB - İstanbul Maden İhracatçıları Birliği
