firma_adi;adres;telefon;website;domain;birlik
HSC KABLO VE PROFİL SANAYİ VE TİC.LTD.ŞTİ.;OSMANGAZİ MAH. MAREŞAL FEVZİ ÇAKMAK CAD.2657 SOK. N:3 KIRAÇ ESENYURT İSTANBUL;(212) 4777744;www.hsckablo.com;hsckablo.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ADAM YAPI ENDÜSTRİSİ ÇELİK SANAYİ TİCARET LİMİTED ŞİRKETİ;MİLANGAZ CD. MONUMENTO PLAZA. NO:75A K.2 D.18ESENTEPE KARTAL İSTANBUL;(216) 5102515;www.adamfab.com;adamfab.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
PARAMETRE KABLO TAAH.SAN.LTD.S TI.;BALÇIK KÖYÜ MERZARLIK SOK. NO.47 GEBZE KOCAELİ;(262) 7513399;www.parametrekablo.com;parametrekablo.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ATILIM MAKİNA İMALAT SAN. VE TİC. LTD. ŞTİ.;TUZLA O.S.B.TEPEÖREN MAH.RECEP BİLAL HANCI CAD.N:5 TUZLA İSTANBUL;(216) 3785649;www.atilimmakine.com.tr;atilimmakine.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
BİLKOM BİLİŞİM HİZMETLERİ ANONİM ŞİRKETİ;MAHIR IZ CD. N:26 KAT 2 ÜSKÜDAR İSTANBUL;02165549000;www.bilkom.com.tr;bilkom.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SARTO ELEKTRONİK TERAZİ SAN.VE TİC.LTD.ŞTİ.;BURHANIYE MH.ABDULLAHAGA CD.NO.22 ÜSKÜDAR İSTANBUL;02164225366;www.sarto.com.tr;sarto.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
AYCAN BOBINAJ TELLERI SAN.VE TIC.LTD.STI.;GÜLLÜBAĞLAR MAH. YAŞAR DOĞU CAD. NO.15 PENDİK İSTANBUL;(216) 5830290;www.aycanbobinaj.com;aycanbobinaj.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
VONEER GLOBAL MEDİKAL ÜRÜNLER LİMİTED ŞİRKETİ;ODUNLUK MAH. KUTLU SOK. NO:6, İÇ KAPI NO:6 NİLÜFER BURSA;;https://reoneer.com/;reoneer.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
AK PLAST PLASTİK AMBALAJ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İST-TUZLA KİMYACILAR ORG. SAN. BÖL. MELEK ARAS BULVARI NO:61 K.2 TUZLA İSTANBUL;(216) 5930572;www.aplas.com.tr;aplas.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÇAPA MEDİKAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORG SAN BOLG. ATATÜRK BULVMEHMET CAKICI IS MERK N:127 KÜÇÜKÇEKMECE İSTANBUL;;www.capamedikal.com;capamedikal.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
TEKNİKEL TİCARET VE SANAYİ ANONİM ŞİRKETİ;PIYALEPASA BLV.KASTEL IS MRK. C BL.KAT 1 34440 BEYOĞLU İSTANBUL;02122547400;www.teknikel.com;teknikel.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ORTANA ELEKTRONIK YAZILIM TAAH . SAN. VE TIC. A.S.;OSTIM ORG SAN BÖL KOCASINANSAN.SIT.1183.SOK NO.37-39 YENİMAHALLE ANKARA;(312) 5929100;www.ortana.com;ortana.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
HEKA TASARIM AYDINLATMA A.Ş.;GİYİMSANATKARLARI SİTESİ SOSYAL TESİS BİNASI K:1 NO:B007 İKİTELLİ OSB İKİTELLİ OSB 34200 BAŞAKŞEHİR, BAŞAKŞEHİR İSTANBUL;(212) 6595941;www.aydinlatmaciyiz.com;aydinlatmaciyiz.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SCON ENDÜSTRI SANAYI VE TICARET ANONIM SIRKETI;EVRENOS MAH. EVRANOS KÜME EVLER NO: 83 YUNUS EMRE MANİSA;;www.scon.com.tr;scon.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SİMYA OTOMASYON VE ENERJİ SİSTEMLERİ SAN.TİC.LTD.ŞTİ;SAHRAYICEDİT MAH. OMCA SOK. NO:2/1 D:41 SAHRAYICEDİT KADIKÖY İSTANBUL;;http://www.simyaotomasyon.com;simyaotomasyon.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
CORE ELEKTRONİK TİCARET VE SANAYİ LİMİTED ŞİRKETİ;CUMHURİYET MAH. KARTAL CAD. NO:39/A KARTAL İSTANBUL;(216) 6719055;www.corewinders.com;corewinders.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ALKANSAN TEKNİK AYD. SAN. VE TİC. LTD. ŞTİ.;H.RIFATPAŞA MAH. PERPA İŞ MRK. A-BLOK KAT:1 NO9/44 ŞİŞLİ İSTANBUL;(212) 2227538;www.alkansan.com;alkansan.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
FIO GAZ SANAYI VE TICARET ANONİM ŞİRKETİ;ÇALI MAH. ÇINARLIK CAD. GEMSAT GAZ EKİPMANLARI SANAYİ TİCARET AŞ. NO:10 16110 NİLÜFER BURSA;02123270610;www.fiogaz.com;fiogaz.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ER-MED TIBBİ CİHAZLAR TİCARET LİMİTED ŞİRKETİ;TEPEÖREN MAHALLESİ DEMOKRASİ CADDESİ A BLOK APT NO:135/9 34940 TUZLA İSTANBUL;(216) 5503477;www.er-med.net;er-med.net;TET - Elektrik ve Elektronik İhracatçıları Birliği
BAYTEKIN TEKNIK CIHAZLAR TICARET LTD.STI.;NECATIBEY CAD. NO.70/B BEYOĞLU İSTANBUL;02122939558;www.baytekin.com.tr;baytekin.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
B95 PROJE VE TEKNOLOJIK ÇÖZÜMLERI SANAYI TICARET LIMITED SIRKETI;BARBAROS HAYRETTİN PAŞA 1993SK FERAH REZİDANS NO:22 A KAPI NO:140 ESENYURT İSTANBUL;;www.b95project.com.tr;b95project.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ANGEL POOL ART TASARIM SANAYİ LİMİTED ŞİRKETİ;TUNA MAHALLESİ 5615 SOKAK NO:8 BORNOVA İZMİR;(232) 4868682;http://www.angelpoolart.com;angelpoolart.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ULTİMA ENDÜSTRİ MAKİNA TEKNİK TASARIM SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORTA MH.KABAN SK.NO:10 EGEMEN SAN SİT. A BLOK NO:24 TUZLA İSTANBUL;(216) 6616619;www.ultima-endustri.com;ultima-endustri.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ATILIM SAĞLIK ANONİM ŞİRKETİ;MERKEZ MAH. DEĞİRMENBAHÇE CAD.KAVAK SOK. NO:9 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6677787;www.atilimsaglik.net;atilimsaglik.net;TET - Elektrik ve Elektronik İhracatçıları Birliği
IND ENDÜSTRİYEL DAYANIKLI TÜKETİM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;AYDINLI - İSTANBUL AYOSB MAH. MERMERCİLER CAD. İSTANBUL ANADOLU YAKASI OSB NO:41 TUZLA İSTANBUL;(216) 5930242;www.ndustrio.com;ndustrio.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
BAYKAL REZISTANS SAN.VE TIC.LT D.STI.;İKİTELLİ OSB ESKOOP SANAYİ SİTESİ C 1-2 BLOK NO:16-18-20 BAŞAKŞEHİR İSTANBUL;02122445213;www.baykalrezistans.com;baykalrezistans.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
LEXMARK BİLGİ İŞLEM ÜRÜNLERİ TİC. LTD.ŞTİ.;PIYALE PASA BULV.FAMAS PLAZAB BLOK K.10-11 ŞİŞLİ İSTANBUL;02122200440;www.lexmark.com.tr;lexmark.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
POLITEK ELEKTROMEKANIK VE KIMYA SAN VE TICARET A.S;4.SANAYI SITESI 129/7 SOKAK NO.13 3 BORNOVA İZMİR;02323755668;http://www.politek-emk.com;politek-emk.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
İLKİŞ ELEKTRİK LİMİTED ŞİRKETİ;İVEDİK OSB MAH. MELİH GÖKÇEK BULVARI ELEKTROKENT2 NO:83/31 YENİMAHALLE/ANKARA YENİMAHALLE ANKARA;(312) 9110232;www.ilkis.com.tr;ilkis.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
TEKNOEL ELEKTRIK MEKANIK MUH. LTD.STI.;NAZMIAKBACI IŞ MERKEZI NO:269 ŞİŞLİ İSTANBUL;02123461926;www.teknoel.com;teknoel.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
EGECE SAVUNMA ELEKTRONİK YAZ. İNŞ. OTO. SAN. TİC. LTD. ŞTİ.;BATI SİTESİ MAH. 2310/1 CAD. NO:73 YENİMAHALLE ANKARA;(312) 3548301;www.egecesavunma.com.tr;egecesavunma.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SAHA TEKNİK TEKNOLOJİ BİLİŞİM VE AKILLI BİNA SİSTEMLERİ ANONİM ŞİRKETİ;ŞERİFALİ MAHALLESİ BÜYÜKYAVUZ SOKAK ROYAL PLAZA B BLOK NO/19 ÜMRANİYE İSTANBUL;(216) 6314061;http://www.sahateknik.com.tr;sahateknik.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MOMENTUM ORGANİZASYON SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÇAMLICA MAH. ANADOLU BULV. TİMKO SK. O BLOK 20/6 YENİMAHALLE ANKARA;(312) 2195207;https://www.momentechturkiye.com;momentechturkiye.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
POWER ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;İPEKÇİ SOK. ARMAĞAN EVLER MAH. SAMANYOLU CAD. NO:12 34770 ÜMRANİYE İSTANBUL;(216) 4816699;www.powerelektronik.com.tr;powerelektronik.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MSK GLOBAL ELEKTRONİK TİC. LTD. ŞTİ.;SULTAN SELİM MAH. SULTAN SELİM CAD NO 181/ B KAĞITHANE İSTANBUL;(212) 3244844;www.mskglobal.net;mskglobal.net;TET - Elektrik ve Elektronik İhracatçıları Birliği
KOD ELEKTRONİK GÜVENLİK SİSTEMLERİ SAN.VE TİC.LTD.ŞTİ.;PERPA TİC.MERKEZİ B BLOK K.11 NO.1937 ŞİŞLİ İSTANBUL;(212) 3209595;www.codesechtech.com;codesechtech.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
KON-TEK KONTROL TEKNOLOJILERI VE OTOMASYON SAN.TIC.A.S.;7405 SOK.NO:8 35104 BORNOVA İZMİR;02324791010;www.kontekotomasyon.com.tr;kontekotomasyon.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
NGTECH BİLGİ VE İLETİŞİM TEKNOLOJİLERİ ANONİM ŞİRKETİ;KÜÇÜKBAKKALKÖY MAH. KOCASİNAN CAD.YANARDAĞ SK.NO:1 ATAŞEHİR İSTANBUL;(216) 0000000;www.ngtech.com.tr;ngtech.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
VALT OTOMASYON ENERJİ SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KÜÇÜKBAKKALKÖY MAH.SELVİLİ SK. NO:4/20 ATAŞEHİR İSTANBUL;(216) 4241600;http://www.valtotomasyon.com;valtotomasyon.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÇİFTEL ELEKTROMEKANİK SAN. VE TİC. A.Ş.;TOSB OTOMOTİV YAN SAN.İHTİSAS O.S.B.3.CADDE N:5-1 ŞEKERPINAR ÇAYIROVA KOCAELİ;(262) 6581810;www.ciftel-ltd.com;ciftel-ltd.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
TÜM PLASTİK VE MAKİNA KALIP SAN. VE TİC. LTD. ŞTİ.;OSMANGAZİ MAH.MAREŞAL FEVZİ ÇAKMAK CAD.2647 SOK. N:16 ESENYURT İSTANBUL;(212) 6371366;www.tumplastik.com;tumplastik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ERTUG REKLAM SANAYII VE TICARET A.S.;DİLOVASI ORG. SAN. BÖL. 3 KISIMD 3005 SOKAK NO:9 GEBZE KOCAELİ;02627591750;www.ertug.com.tr;ertug.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
TEKA TEKNIK MUTFAK ALETLERI SAN.VE TIC.A.S.;BÜYÜKDERE CD. YAPI KREDİ PLAZA LEVENT MAH. CÖMERT SK. NO: 1 C BLOK, KAT 13 BEŞİKTAŞ İSTANBUL;(212) 2883134;www.teka.com.tr;teka.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÖZGÜR DOYGUN;KÜÇÜKBAKKALKÖY MAH.DORUK SOKAK NUMARA:7/A/2 KÜÇÜKBAKKALKÖY ATAŞEHİR İSTANBUL;(216) 3767600;www.ideaglb.com;ideaglb.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
AKTEM ELEKTRİK SANAYİ TİCARET LİMİTED ŞİRKETİ;1202. SOK. NO:15/C-15/D OSTİM YENİMAHALLE ANKARA;(312) 3861606;www.aktemkablo.com.tr;aktemkablo.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MAASCO İÇ VE DIŞ TİC.LTD.ŞTİ.;EMEKYEMEZ MAH. YENİKAPI SOK. NO.10/A KARAKÖY BEYOĞLU İSTANBUL;(212) 2550569;www.maasco.com.tr;maasco.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
REMAR MEDİKAL CİHAZLAR SANAYİ VE TİCARET ANONİM ŞİRKETİ;MAHMUTBEY MAHALLESİ TAŞOCAĞI YOLU CAD. NO: 7 / 1 // 1B1 PK:34218 BAĞCILAR İSTANBUL;(212) 4463838;www.remarmedikal.com;remarmedikal.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
RAINAS ELEKTRIK VE AYDINLATMA MALZEMELERİ IMALAT VE SANAYİ TICARET LİMİTED ŞİRKETİ;OSMANGAZİ MAH. AHMET YESEVİ CAD.NO:10 ESENYURT İSTANBUL;(212) 4650771;www.raina.com.tr;raina.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
BESAL KABLO İNŞAAT SANAYİ TİCARET ANONİM ŞİRKETİ;SELVİLİTEPE OSB.MAH.2006.CAD. NO:21/1 TURGUTLU MANİSA;(236) 3121242;http://www.besal.com.tr;besal.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
OLİPTEK TEKNOLOJİ ANONİM ŞİRKETİ;ESENKENT MAH ŞAİR FUZULİ SK NO:1/1 ÜMRANİYE İSTANBUL;(216) 2221100;www.oliptek.com;oliptek.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
BELİVA MUTFAK EŞYALARI SANAYİ TİCARET LİMİTED ŞİRKETİ;HASTANE MAH. HADIMKÖY İSTANBUL CAD. NO:78/2 HADIMKÖY(BOYALIK) ARNAVUTKÖY İSTANBUL;(212) 6598055;www.akelevaletleri.com;akelevaletleri.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
CARL ZEISS OLCUM CIHAZ.TIC.LTD STI.;BOSTANCI YOLU CAD. KEYAP ÇARŞI SİT.G-2 BLOK NO.129 ÜMRANİYE İSTANBUL;02165263595;www.zeiss.com;zeiss.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ARABET DIŞ TİCARET ANONİM ŞİRKETİ;ÇOBANÇEŞME MAH. SANAYİ CAD. NISH RESİDENCED BLOK NO 44 D 17 BAHÇELİEVLER İSTANBUL;;https://arabet.com.tr;arabet.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SİNUS ELEKTRONİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ŞERİFALİ MAH. EDEP SOK. NO:42-1 34760 34760 ÜMRANİYE İSTANBUL;(216) 4120180;www.sinuselektronik.com;sinuselektronik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÇAĞRI ELEKTRİK PROJE TAAHHUT TURİZM SANAYİ VE TİCARET ANONİM ŞİRKETİ;CUMHURIYET MAH. BEYLIKDÜZÜ BEYKENT SAN.SITESI NO.153/158 BÜYÜKÇEKMECE İSTANBUL;02128724543;www.cagrielektrik.com.tr;cagrielektrik.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
STONE METAL KABİN SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;FATİH MAH. KATİP ÇELEBİ CAD. KARADENİZ METALÜRJİ AS NO: 55/1 TUZLA /İSTANBUL FATİH İSTANBUL;(216) 3046931;www.stonemetal.com.tr;stonemetal.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ZİRVE EMS ENERJİ SANAYİ TİCARET LİMİTED ŞİRKETİ;OSTİM OSB MAH.1219.CAD.NO:3 YENİMAHALLE ANKARA;(312) 5666994;https://www.zirveenerji.com/;zirveenerji.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
POLARIS ELEKTRONIK SAN.VE TIC. LTD.STI.;M.NESİH ÖZMEN MAH. MEHMET AKIF CAD.KESTANE SOKAK NO : 18 BAYRAKTAR HAN KAT:1 GÜNGÖREN İSTANBUL;(212) 5532440;www.polariselektronik.com;polariselektronik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
MULTITECH TEKNOLOJI SANAYİ VE TICARET LİMİTED SİRKETI;TURGUT ÖZAL MAHALLESİ, 1467/1 CAD. NO:42/J TURGUT ÖZAL MAHALLESİ 06170 YENİMAHALLE, ANKARA, TÜRKİYE YENİMAHALLE ANKARA;(312) 3852636;www.multitechteknoloji.com;multitechteknoloji.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ROYAL ENDÜSTRİYEL ELEKTRİK OTOMASYON SAN.TİC.LTD. ŞTİ.;FERHATPAŞA MAH. SEYİTNİZAM CAD. NO: 60 İÇ KAPI NO:1 ATAŞEHİR İSTANBUL;(216) 6424286;https://royalendustriyel.com;royalendustriyel.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
OHM ELEKTRONIK VE TICARET ANONİM ŞİRKETİ;GÜRSEL MAH İMRAHOR CAD PREMİER KAMPÜS OFİS A BLOK 29 A 92TOPHANE KAĞITHANE İSTANBUL;02122939591;www.ohm.com.tr;ohm.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ASEL AYDINLATMA MALZEMELERİ SAN.TİC.LTD.ŞTİ;İSTOÇ TOPTANCILAR ÇARŞISI 16.ADA NO:97-99 BAĞCILAR İSTANBUL;(212) 6590422;www.aselticaret.com;aselticaret.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ALP ENERJI SIS. BILG. VE ILETISIM TEKNO. HIZ. SAN. VE TIC. LTD. STI.;YALI MAH. TOP SELVİ CAD. MAİ RESİDENCE NO: 100-B DAİRE:128 KAT:15 KARTAL İSTANBUL;(216) 5619073;www.alpenerji.com.tr;alpenerji.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
TEKTAŞ SAATÇİLİK VE AKSESUAR TİC. AŞ;ABDİ İPEKÇİ CAD. ALTIN SOK.AHMET KARA İŞ HANI NO:2 HARBİYE ŞİŞLİ İSTANBUL;(212) 2250640;www.tektassaatcilik.com.tr;tektassaatcilik.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
STAUBLİ SANAYİ MAKİNE VE AKSESUARLARI TİC. LTD. ŞTİ.;ATATURK MAH.MARMARA SAN.SIT.B BLOK NO.28 İKİTELLİ BAŞAKŞEHİR İSTANBUL;02124721300;www.staubli.com;staubli.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ATOM BİLİŞİM BİLGİSAYAR ELEKTRONİK GERİ DÖNÜŞÜM İTHALAT İHRACAT SAN. VE DIŞ TİC. LTD. ŞT;MERKEZ MAH. AYAZMA CAD. NO:53/A KAĞITHANE İSTANBUL;;www.atombilisim.com.tr;atombilisim.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ERSA İTH.VE TİC.A.Ş.;PERPA TICARET MERKEZI B BL.KAT 13 NO.2538 ŞİŞLİ İSTANBUL;02122201055;www.ersa.com.tr;ersa.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
DECKRO ELEKTRIK ENDÜSTRIYEL ÜRÜNLER ANONIM AŞ;CEVIZLI MAH. TUGAY YOLU CAD. OFISIMISTANBUL NO: 20 - A IÇ KAPI NO: 41 MALTEPE İSTANBUL;(216) 4884488;www.deckro.net;deckro.net;TET - Elektrik ve Elektronik İhracatçıları Birliği
LIGHT34 AYDINLATMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MUTFAKÇILAR SANAYİ SİTESİ M8 BLOK NO:8 34306 BAŞAKŞEHİR İSTANBUL;(212) 4855511;www.light34.com;light34.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
MOLTEK SAĞLIK HİZM. ÜRETİM VE PAZ.A.Ş.;GEBZE ORGANİZE SAN. BÖLGESİ ŞAHABETTİN BİLGİSU CAD. NO:611/1 41400 GEBZE KOCAELİ;(262) 6771160;www.moltek.com.tr;moltek.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
IŞIK ENDÜSTRİYEL ÜRÜNLER PAZARLAMA ANONİM ŞİRKETİ;ATATÜRK MH. MUSTAFA KEMAL CAD. NO:1/2 DAIRE 1-2-3 KADIKÖY İSTANBUL;02165809360;www.isikendustriyel.com;isikendustriyel.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
MURR ELEKTRONİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;PERPA TİC.MRK.A BLOK KAT 11 NO.1403 OKMEYDANI ŞİŞLİ İSTANBUL;(212) 2222298;www.murrelektronik.com.tr;murrelektronik.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
TELEKOM ELEKTRONIK SANAYİ VE TİCARET A.Ş.;EMNIYET EVLERI MAH. YENICERI SOK. NO:17/1 KAĞITHANE İSTANBUL;02122802781;www.karadag.com.tr;karadag.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
DALGIÇ KALIP METAL VE PLASTİK SANAYİ TİCARET ANONİM ŞİRKETİ;RAMİ KIŞLA CAD.APEK ÜRETMEN İŞ MRK. NO:61/68 A1 BLOK RAMİ EYÜP İSTANBUL;(212) 6137688;www.dalgickalip.com.tr;dalgickalip.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
S-MİKRON ELEKTRONİK ELEKTRİK SAN. TAAH. TİC. A.Ş.;NILÜFER TIC. MERKEZI 66. SK. NO:6-8 NİLÜFER BURSA;(224) 4435233;www.s-mikron.com.tr;s-mikron.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ONUR PUZZLE VE OYUNCAK SANAYİ ANONİM ŞİRKETİ;6093 SOKAK NO:100 KAPI NO:2 SELİMPAŞA SİLİVRİ İSTANBUL;;www.ksgames.com.tr;ksgames.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
GST MEDİKAL SAĞLIK ÜRN. SAN. VE TİC. A.Ş.;GAZİ MAH.POLATLI CAD. NO:73 A.O.ÇİFTLİĞİ(AOÇ) YENİMAHALLE ANKARA;03122221333;http://www.gst.com.tr;gst.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SWİTCH INTERNATİONAL BOWLİNG EKİPMANLARI ANONİM ŞİRKETİ;TEKELİ MAH.İTOB ORG.SAN.BÖL.EKREM DEMİRTAŞ CAD.NO:44 TEKELİ CUMAOVASI(MENDERES) İZMİR;(232) 7990344;www.sintel.com.tr;sintel.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
CERES REKLAM SAN. VE TİC. A.Ş.;MERKEZ MAH. AYAZMA MEVKİİ Ş. MEHMET AKİF CAD. NO :37/A TAŞDELENLEN TAŞDELEN ÇEKMEKÖY İSTANBUL;(216) 3122462;www.ceresdisplay.com;ceresdisplay.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ASMAŞ AĞIR SANAYİ MALZEMELERİ İMALALAT VE TİCARET ANONM ŞİRKETİ;ATATÜRK MAH.ATAŞEHİR BULVARI. GARDENYAPLAZA 3 KAT:13 NO:20 ATAŞEHİR İSTANBUL;02164559250;www.asmas.com.tr;asmas.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SİNAN-SON LABORATUVAR VE SAĞLIK MALZEMELERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;KOCATEPE MAH. MEGA CENTER YAĞ İSKELESİ CAD. C35 BLOK NO:5/7 BAYRAMPAŞA İSTANBUL;(212) 6402008;www.sinanson.com;sinanson.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
O.S.I.M.P.L.A.N.T. TIBBİ MALZEMELER VE MEDİKAL TİCARET LİMİTED ŞİRKETİ;MUSTAFA KEMAL MAH. 2133. SK. NO: 4/2 ROYALE OFFİCE ÇANKAYA ANKARA;(312) 4738280;www.osimplant.com.tr;osimplant.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
BOGAZICI BILGISAYAR TICARET VE SAN.A.S.;ESENTEPE MAH BÜYÜKDERE CAD N:121 ERCANHAN B BLOK K:8 ŞİŞLİ İSTANBUL;(212) 3311010;www.bogazici.com.tr;bogazici.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ALTECH MAKİNE SANAYİ VE TİCARET ANONİM ŞİRKETİ;AKÇABURGAZ MAHALLESİ 3137 SOKAK NO:22/1/1 KIRAÇ ESENYURT İSTANBUL;(212) 5052273;www.altechmakina.com;altechmakina.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
PALMET MUHENDISLIK TAAHHUT SER VIS ENDUSTRI VE TIC.A.S.;BULGURLU CD.NO.60 ÜSKÜDAR İSTANBUL;02163257330;www.palmet.com;palmet.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
BÜYÜK SARAY TURİSTİK EŞYA SAN. VE TİC.LTD.ŞTİ;CUMHURİYET MAH. DERSAADET CAD. NO:5/A SULTANGAZİ İSTANBUL;(216) 6182121;www.bussy.com.tr;bussy.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
U.P.S.E.T ELEKTRONİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH. G-17 SOK.NO:127 FERHATPAŞA ATAŞEHİR İSTANBUL;(216) 4892066;www.upset.com.tr;upset.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
TETRA ENDÜSTRİYEL VE TEKNİK SİSTEMLERİ SAN. VE DIŞ TİC. A.Ş.;OSB MAH. 10025 SOK. NO:29 İTOB MENDERES İZMİR OSB MENDERES, 34660 MENDERES İZMİR;(232) 7990003;www.tetrainc.com.tr;tetrainc.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
NG ULUSLARARASI DAYANIKLI TÜKETİM MALLARI SAN.VE DIŞ TİC.LTD.ŞTİ.;MAHMUTBEY MAH.TAŞOCAĞI CAD.AĞAOĞLU MY OFFİCE 212 N.K24/394 MAHMUTBEY BAĞCILAR İSTANBUL;(212) 8013501;www.nginternational.com.tr;nginternational.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
