firma_adi;adres;telefon;website;domain;birlik
KURSAN CİVATA VE MAKİNA İNŞAAT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH METAL İŞ SAN SİT 15 BLOK NO:14-16-18 BAŞAKŞEHİR İSTANBUL;(212) 6716017;www.kursancivata.com;kursancivata.com;ÇİB - Çelik İhracatçıları Birliği
İMZA OTOMATİK KAPI SİSTEMLERİ YAPI ELEMANLARI İNŞAAT ORMAN ÜRÜNLERİ SANAYİ VE TİCARET LTD.ŞTİ.;YENİ KARAMAN MH. SANAYİ CAD. NO:72/1 OSMANGAZİ BURSA;(224) 2461133;http://www.imzagrup.com.tr;imzagrup.com.tr;ÇİB - Çelik İhracatçıları Birliği
ECS PANO KONTROL SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;İKİTELLİ OSB MUTFAK SAN. SİT. M10 BLK NO.46-56 BAŞAKŞEHİR İSTANBUL;(212) 5286528;www.dinamikgroup.net;dinamikgroup.net;ÇİB - Çelik İhracatçıları Birliği
HAZORFİM DIŞ TİCARET LTD. ŞTİ.;YENİDOĞAN MAH. ERCİYES SOK. ERCİYES SAN.SİT. NO.5/H İÇ KAPI NO:67 BAYRAMPAŞA İSTANBUL;(212) 6743397;www.hazorfim.com.tr;hazorfim.com.tr;ÇİB - Çelik İhracatçıları Birliği
EUROMİKS YAPI MALZEMELERİ İTHALAT İHRACAT TİCARET VE SANAYİ LTD. ŞTİ.;İSTOÇ MAHMUTBEY MAH. 2432 SK.15 ADA NO:9-11 BAĞCILAR İSTANBUL;(212) 6592037;euro-miks.com.tr;euro-miks.com.tr;ÇİB - Çelik İhracatçıları Birliği
SOY CİVATA VE ENDÜSTRİ MALZEMELERİ SAN. TİC. LTD. ŞTİ.;PERŞEMBE PAZARI CAD. MAHKEME SOK.TİCARET HAN NO:26/6-7-9/A BEYOĞLU İSTANBUL;(212) 2355633;www.soycivata.com;soycivata.com;ÇİB - Çelik İhracatçıları Birliği
GÜRALSAN MÜHENDİSLİK VE İNŞAAT SAN. TİC. LTD. ŞTİ.;YEŞİLKÖY MH ESG BUSİNESS B3 BLOK KAT:3 NO:12/148 YEŞİLKÖY BAKIRKÖY İSTANBUL;;www.guralinsaat.com.tr;guralinsaat.com.tr;ÇİB - Çelik İhracatçıları Birliği
CEV-AR MUH.ARITIM TEKNOLOJISI INS.INS.PEYZAJ SAN.TIC.LTD.STI;IKITELLI ORG.SAN.BOL.ÇEVRE SAN.SIT.5.BLOK NO.31 KÜÇÜKÇEKMECE İSTANBUL;(212) 4855563;www.cev-ar.com;cev-ar.com;ÇİB - Çelik İhracatçıları Birliği
SOLECHEM KİMYA ANONİM ŞİRKETİ;BARBAROS MAH. AK ZAMBAK SOK. NO: 3-A UPHILL TOWERS SİT. 1-B APT D:63 BARBAROS MAH 34758 ATAŞEHİR, İS ATAŞEHİR İSTANBUL;(216) 5105616;www.solechem.com;solechem.com;ÇİB - Çelik İhracatçıları Birliği
ULUS METAL SANAYİ VE TİCARET A.Ş.;GEBZE OSB2 MAH.1000. CD.NO.1039/1 ÇAYIROVA KOCAELİ;(262) 6771021;www.ulusmetal.com.tr;ulusmetal.com.tr;ÇİB - Çelik İhracatçıları Birliği
SAREM MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MAH. 3108 SOKAK NO:12 ESENYURT İSTANBUL;(212) 6713566;www.sarem.com.tr;sarem.com.tr;ÇİB - Çelik İhracatçıları Birliği
HEIDELBERG GRAFİK TİC.SERV.LTD ŞTİ;YALCIN KORES CAD. NO.2222 ERDINCBINALARI A BL.1.KULE 4.KAT GÜNEŞLİ BAĞCILAR İSTANBUL;(212) 4103700;www.heidelberg.com.tr;heidelberg.com.tr;ÇİB - Çelik İhracatçıları Birliği
ERDE MAKINA IMALAT SAN.VE TIC.A.S.;KUMTEPE MEVKII NO:123 BALÇIK KÖYÜ GEBZE KOCAELİ;02627510473;http://www.erdemakine.com.tr;erdemakine.com.tr;ÇİB - Çelik İhracatçıları Birliği
SARNİKON METAL VE ELEKTRONİK ANONİM ŞİRKETİ;İBNİ SİNA CADDESİ, NO:22 EYÜPSULTAN SANCAKTEPE İSTANBUL;(212) 5937171;www.sarnikon.com;sarnikon.com;ÇİB - Çelik İhracatçıları Birliği
BATU KİLİT ANONİM ŞİRKETİ;TOPÇULAR MAH İŞGÖREN SK NO:11/1 EYÜP İSTANBUL;(212) 5760707;www.batukikit.com;batukikit.com;ÇİB - Çelik İhracatçıları Birliği
ORSEL TESISAT ARMATURLERI SAN. VE TIC.LTD.STI.;TOPCULAR MAH.TOPCU CESMESISOK.NO:7 EYÜP İSTANBUL;02126129100;www.orsel.com.tr;orsel.com.tr;ÇİB - Çelik İhracatçıları Birliği
PRİMO TEKNİK ISI VE SU SİSTEMLERİ SANAYİ TİCARET A.Ş.;SELAHADDİN EYYUBİ MAH. 1632 SK. NO:34/1 34517 ESENYURT İSTANBUL;(212) 6728086;www.primoteknik.com;primoteknik.com;ÇİB - Çelik İhracatçıları Birliği
PROTELSAN KONVEYÖR VE TEL BANT SANAYİ TİCARET A.Ş.;MERVE MAHALLESİ ATATÜRK CAD. 326 B SANCAKTEPE İSTANBUL;(216) 2060248;www.protelsan.com;protelsan.com;ÇİB - Çelik İhracatçıları Birliği
DENGE ENDÜSTRİYEL MUTFAK SOĞUTMA SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;PİYALEPAŞA MH. HOŞGÖR SOK.NO.15. BEYOĞLU İSTANBUL;(212) 2370918;www.dengemutfak.com;dengemutfak.com;ÇİB - Çelik İhracatçıları Birliği
AKRA KALIP METAL SANAYİ TİCARET LİMİTED ŞİRKETİ;ORHANGAZİ MH MİM SAN SAN SİT 1730 SK NO:67 ESENYURT İSTANBUL;;www.akrakalip.com;akrakalip.com;ÇİB - Çelik İhracatçıları Birliği
RSM ELEKTRİK TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH METAL-İŞ SAN SİT 7 BLOK SOKAK NO:24 BAŞAKŞEHİR İSTANBUL;(212) 8010040;www.rsm.com.tr;rsm.com.tr;ÇİB - Çelik İhracatçıları Birliği
ALUAKS ALÜMİNYUM SAN.VE TİC.LTD.ŞTİ.;FERHATPAŞA MAH 45.SK NO:12 FERHATPAŞA ATAŞEHİR İSTANBUL;(216) 4719010;www.aluaks.com;aluaks.com;ÇİB - Çelik İhracatçıları Birliği
İNDEKS SERAMİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;FİRÜZKÖY MAH. FİRÜZKÖY BULVARI BLV. 116 A AVCILAR İSTANBUL;(212) 4280015;www.indexbm.com;indexbm.com;ÇİB - Çelik İhracatçıları Birliği
ARMA BAĞLANTI SİSTEMLERİ SANAYİ VE TİCARET A.Ş.;ÖMERLİ MH ADNAN KAHVECİ CD NO:34/1 HADIMKÖY(BOYALIK) ARNAVUTKÖY İSTANBUL;(212) 5495731;www.armafixing.com;armafixing.com;ÇİB - Çelik İhracatçıları Birliği
ÇELİK METAL A.Ş.;AKÇABURGAZ MAH.3026.SOK. NO:2311/4 ESENYURT İSTANBUL;;www.celikmetal.com.tr;celikmetal.com.tr;ÇİB - Çelik İhracatçıları Birliği
UNDO YAPI SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ŞİRİNTEPE MH GÜMÜŞHANE CD ARMAĞAN SK NO:18B KAĞITHANE İSTANBUL;(212) 2707917;www.undoyapi.com;undoyapi.com;ÇİB - Çelik İhracatçıları Birliği
ROOFİX YAPI MONTAJ ELEMANLARI SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;MİMAR SİNAN MAHALLESİ.GÜNEY YANYOL CADDESİ. NO: 32 GEBZE KOCAELİ;(262) 6542012;http://www.roofix.com.tr;roofix.com.tr;ÇİB - Çelik İhracatçıları Birliği
HANIM AKSOY;YALI MAH. GÜLBEYAZ SOK. NO:31B/O KARTAL İSTANBUL;;www.cinaraluminyumcephe.com;cinaraluminyumcephe.com;ÇİB - Çelik İhracatçıları Birliği
PROOF ENERJİ SANAYİ VE TİCARET A.Ş.;MANSUROĞLU MAH. 295/2 SOKAK EGE SUN PLAZA NO:1/1 İÇ KAPI NO:18 BAYRAKLI İZMİR;(232) 3280000;http://www.proofenerji.com;proofenerji.com;ÇİB - Çelik İhracatçıları Birliği
MOT PASLANMAZ ÇELİK SAN VE TİC.LTD. ŞTİ;İKİTELLİ OSB MH ÇEVRE SAN SİT 2 BLOK NO:5 BAŞAKŞEHİR İSTANBUL;(212) 4860055;www.motdesing.com.tr;motdesing.com.tr;ÇİB - Çelik İhracatçıları Birliği
BAŞKENT HORTUM HİDROLİK RAKOR İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;OSTİM OSB 1246.CADDE NO:37 YENİMAHALLE ANKARA;(312) 3855565;http://www.baskenthortum.com;baskenthortum.com;ÇİB - Çelik İhracatçıları Birliği
MODERN AMBALAJ TENEKE KUTU SANAYİ VE TİCARET ANONİM ŞİRKETİ;MECİDİYE AMASYA CAD YATAĞAN SK N:20 SULTANBEYLİ İSTANBUL;(216) 3989480;www.modernteneke.com;modernteneke.com;ÇİB - Çelik İhracatçıları Birliği
HAKAN ORHAY;CUMHURİYET MH DR CEMAL KOZANOĞLU CD NO:26/5PİRİ MEHMET PAŞA MH İNÖNÜ CD NO:11B SİLİVRİ İSTANBUL;(212) 7272361;www.winlux.com.tr;winlux.com.tr;ÇİB - Çelik İhracatçıları Birliği
ASOS MİMARİ SİSTEMLER VE ALÜMİNYUM SAN. TİC. A.Ş.;FERHATPAŞA MH. 73.SK NO:44 ATAŞEHİR İSTANBUL;(216) 6615511;www.asosmimarlik.com;asosmimarlik.com;ÇİB - Çelik İhracatçıları Birliği
EVA PLAST PLASTİK METAL KAPI PENCERE AKSESUARLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MİMAR SİNAN MAH SARI LALE SKN:2 EYÜP İSTANBUL;(212) 2891313;www.evaplast.com.tr;evaplast.com.tr;ÇİB - Çelik İhracatçıları Birliği
KAYALAR KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;TUZLA KİMYA SAN. ORG. BÖLG. TEM YAN YOL CAD. F-1 BLOK TUZLA İSTANBUL;(216) 5930727;www.kayalarkimya.com.tr;kayalarkimya.com.tr;ÇİB - Çelik İhracatçıları Birliği
İSTANBUL SUJETİ MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ŞEREFALİ MH SERDİVAN SK NO:63 ÜMRANİYE İSTANBUL;(216) 5400037;www.istanbulsujeti.com.tr;istanbulsujeti.com.tr;ÇİB - Çelik İhracatçıları Birliği
PAPATYA MOBILYA SANAYI VE TIC. LTD. ŞTİ.;HALKALI CAD. NO:247 KÜÇÜKÇEKMECE İSTANBUL;(212) 6989050;www.papatya.com.tr;papatya.com.tr;ÇİB - Çelik İhracatçıları Birliği
BARAKS METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;İSTANBUL ANADOLU YAKASI OSB 8. SOK.NO:2 AYDINLI TUZLA İSTANBUL;(216) 5930244;www.baraksmetal.com.tr;baraksmetal.com.tr;ÇİB - Çelik İhracatçıları Birliği
PİDOSAN PLASTİK DOĞRAMA VE İNŞAAT SANAYİ A.Ş.;IVEDIK CAD.NO.8 6170 YENİMAHALLE YENİMAHALLE ANKARA;03123435181;www.pidosan.com.tr;pidosan.com.tr;ÇİB - Çelik İhracatçıları Birliği
ESİT ELEKTRONİK ANONİM ŞİRKETİ;NİŞANTEPE MAH. GELİN ÇİÇEĞİ SOK. NO:36 ÇEKMEKÖY İSTANBUL;(216) 5851818;www.esit.com.tr;esit.com.tr;ÇİB - Çelik İhracatçıları Birliği
CEOTHERM ENDÜSTRİYEL FIRIN İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DES SAN. SİT. 104 PORSUK SOK. B10 BLOK NO:2 YUKARIDUDULLU ÜMRANİYE İSTANBUL;(216) 5403451;www.ecotherm.com.tr;ecotherm.com.tr;ÇİB - Çelik İhracatçıları Birliği
NUKON İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ;O.S.B. ALİ OSMAN SÖNMEZ BULVARI NO:7 NİLÜFER BURSA;(224) 2416969;www.nukon.com.tr;nukon.com.tr;ÇİB - Çelik İhracatçıları Birliği
LICALUX AYDINLATMA DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI;ORUÇREIS MAH. TEKSTILKENT CAD. TEKSTILKENT B13BLOK NO: 10 Y IÇ KAPI NO: 115 ESENLER İSTANBUL;(850) 5325422;http://www.licalux.com;licalux.com;ÇİB - Çelik İhracatçıları Birliği
EGS CELIK SAN.LTD.STI.;BASRA SOKAK NO.1 YAYLACIK MAHALLESİ 41140 BAŞİSKELE KOCAELİ;(262) 3354995;www.egscelik.com.tr;egscelik.com.tr;ÇİB - Çelik İhracatçıları Birliği
TVS PRODÜKSİYON HİZMETLERİ TİC.A.Ş;HAMİDİYE MAH.GİRNE CAD.ÇELİKÖZER İŞM.NO.47-1 K.2 KAĞITHANE İSTANBUL;(212) 4448887;www.tvs.com.tr;tvs.com.tr;ÇİB - Çelik İhracatçıları Birliği
TORKAM İNŞAAT VE YATIRIM ANONİM ŞİRKETİ;GÖZTEPE MH. BATIŞEHİR CD BATIŞEHİR SİT K BLOK NO:2 KAT:15/151 GÖZTEPE BAĞCILAR İSTANBUL;(212) 6592380;www.turkam.com.tr;turkam.com.tr;ÇİB - Çelik İhracatçıları Birliği
MED BİRLEŞİM MEDİKAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TOPAĞACI MAH. ASİL CAD. NO: 8 B ÜMRANİYE İSTANBUL;(212) 2202122;www.medbirlesim.com;medbirlesim.com;ÇİB - Çelik İhracatçıları Birliği
MARGEN KARA VE DENİZ MAK.SAN.VE TİC.A.Ş.;RAUF ORBAY CAD.NO:19 TUZLA İSTANBUL;02164461952;www.margen.com.tr;margen.com.tr;ÇİB - Çelik İhracatçıları Birliği
BPAS GROUP MEKATRONİK MÜHENDİSLİĞİ SANAYİ TİCARET ANONİM ŞİRKETİ;DUDULLU OSB MAH. DES-112 SK. D.42 BLOK NO.42 ÜMRANİYE İSTANBUL;(216) 6600612;www.otomatikpencere.com;otomatikpencere.com;ÇİB - Çelik İhracatçıları Birliği
TÜRKSAN METAL PASLANMAZ ÇELİK İNŞ. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;AKÇANURGAZ MAH. MUHSİNYAZICIOĞLU CAD. NO:18 ESENYURT İSTANBUL;(212) 4260372;www.turksanpaslanmaz.com.tr;turksanpaslanmaz.com.tr;ÇİB - Çelik İhracatçıları Birliği
KUTLUK DÖKÜM OTOMOTİV KALIP VE MAKİNA PARÇALARI SANAYİ VE TİCARET LTD.ŞTİ.;HASANAĞA OSB MH 1. CD NO:23 NİLÜFER BURSA;(224) 4843016;www.kutlukaluminyum.com;kutlukaluminyum.com;ÇİB - Çelik İhracatçıları Birliği
SCHNEIDER ELEKTRİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;DEFNE SOKAK NO:3 BÜYÜKHANLI PLAZA KÜÇÜKBAKKALKÖY ATAŞEHİR İSTANBUL;(216) 6558888;www.schneider-electric.com;schneider-electric.com;ÇİB - Çelik İhracatçıları Birliği
AYTUGLU DIZEL YEDEK PARCA SAN. VE TIC.LTD.STI.;DİK SOKAK NO:13 İDEALTEPE MAHALLESİ 34841 MALTEPE İDEALTEPE MALTEPE İSTANBUL;02164108052;www.aytuglu.com;aytuglu.com;ÇİB - Çelik İhracatçıları Birliği
FANSET ELEKTRİKLİ EV ALETLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;MERKEZ MAH. Ş.YILMAZ ÖZDEMİR CAD.SÖNMEZ SOK. NO:8/1 KÜÇÜKÇEKMECE İSTANBUL;(212) 6975770;www.fanset.com.tr;fanset.com.tr;ÇİB - Çelik İhracatçıları Birliği
FLEKSAN BORU SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALTINŞEHİR MAHALLESİ ŞENEL CADDESİ 100 ÜMRANİYE İSTANBUL;(850) 5320623;fleksan.com;fleksan.com;ÇİB - Çelik İhracatçıları Birliği
AL NALBURİYE HIRDAVAT TİCARET VE SAN. LTD. ŞTİ.;KARAKÖY ARAP CAMI MAH. KUREKCILERCAD. NO:37 BEYOĞLU İSTANBUL;;www.al.com.tr;al.com.tr;ÇİB - Çelik İhracatçıları Birliği
ARTEMİS HAVUZCULUK VE İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;BARBAROS MAH, BARBAROS CAD. NO: 1,14 IC KAPI NO: 2 ATAŞEHİR İSTANBUL;(216) 5776525;http://www.artemispool.com;artemispool.com;ÇİB - Çelik İhracatçıları Birliği
ÖZCAN KARDEŞLER TIP CİHAZLARI SAN.VE TİC.LTD.ŞTİ.;ACARLAR MAH.ACARKENT SİTESİ 2.CAD.N:20 C:236 VİLLA BEYKOZ İSTANBUL;(212) 4854501;www.ozcankardesler.com;ozcankardesler.com;ÇİB - Çelik İhracatçıları Birliği
SİEGENİA-AUBİ YAPI ELEMANL.SAN.TİC.LTD.ŞTİ.;YANYOL CAD. BİLMO SAN. SİT. MELODİ SOK. NO: 2/22 MERKEZ AFYON;(216) 5934151;www.siegenia.com;siegenia.com;ÇİB - Çelik İhracatçıları Birliği
GLOBAL PARTNER ASANSÖR İNŞAAT SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;EYÜP SULTAN MAH. MÜMİNLER CAD.SANDALCI SOK. NO.7 SANCAKTEPE İSTANBUL;(216) 5619572;www.globalpartnerelevator.com;globalpartnerelevator.com;ÇİB - Çelik İhracatçıları Birliği
HİDRO TEKNİK MÜH.ELEKTRO MEKANİK SİS.SAN.VE TİC.LTD.ŞTİ.;EVLİYAÇELEBİ MH. RAUF ORBAY CD. PEKER SK.NO:28/A TERSANELER TUZLA İSTANBUL;(216) 4932410;www.hidrosistem.com;hidrosistem.com;ÇİB - Çelik İhracatçıları Birliği
JOTUN BOYA SANAYİ VE TİCARET A.Ş.;BALABANDERE CAD. HILPARK SUITES SİTESİNO:10 İSTİNYE SARIYER İSTANBUL;(212) 2797878;www.jotun.com.tr;jotun.com.tr;ÇİB - Çelik İhracatçıları Birliği
PREMİER TRADE İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ATAEVLER MAH.SELİN SOK.NO:27 KARTEPE KOCAELİ;;www.mericeltd.co.uk;mericeltd.co.uk;ÇİB - Çelik İhracatçıları Birliği
SISTEM MAKINA SAN. VE TIC.LTD. STI.;26. SOK. NO:5 KÖSELER MAHALLESİ 41455 DİLOVASI, KOCAELİ, TÜRKİYE DİLOVASI KOCAELİ;(262) 7281204;www.sistemmakina.com;sistemmakina.com;ÇİB - Çelik İhracatçıları Birliği
ÜNSAL OTOMAT MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KARAYOLLARI MAH. 565. SK. NO:6 /1 DAİRE:1 GAZİOSMANPAŞA İSTANBUL;(212) 5770878;http://www.uksunsal.com;uksunsal.com;ÇİB - Çelik İhracatçıları Birliği
DOĞUŞ İNŞAAT VE TİCARET ANONİM ŞİRKETİ;BÜYÜKDERE CAD. NO: 249 KAT: 10-13 SARIYER İSTANBUL;(216) 5381500;www.dogusinsaat.com.tr;dogusinsaat.com.tr;ÇİB - Çelik İhracatçıları Birliği
BABE PLASTIK METAL SANAYİ VE TICARET LİMİTED ŞİRKETİ;BESEVLER KUCUK SAN.SITESI32.BLOK NO.77-78 NİLÜFER BURSA;02244418493;www.babemetal.com;babemetal.com;ÇİB - Çelik İhracatçıları Birliği
MOTTA ESSEX CEPHE SİSTEMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;YEŞİLKÖY MH ATATÜRK CD İSTANBUL DÜNYA TİCARET MERKEZİ NO:10 /161 BAKIRKÖY İSTANBUL;(212) 2666527;www.mottaessex.uk;mottaessex.uk;ÇİB - Çelik İhracatçıları Birliği
LGM DIŞ TİCARET PAZARLAMA LTD.ŞTİ.;AKÇABURGAZ MAH. 3108.SOK. NO:6/1B1 ESENYURT İSTANBUL;(212) 5280110;www.lgmgorup.com.tr;lgmgorup.com.tr;ÇİB - Çelik İhracatçıları Birliği
GÜNGÖR OTOMOBİL YAN SANAYİ ANONİM ŞİRKETİ;ORGANIZE SANAYI BOLG.IHSANDEDE CAD.700 SK. GEBZE KOCAELİ;02627511856;www.gungorotomobil.com.tr;gungorotomobil.com.tr;ÇİB - Çelik İhracatçıları Birliği
MCD MODEL OTOMOBIL SANAYI TICARET LTD.STI.;IPKAS SAN SIT.8B BLK. .NO.48 KÜÇÜKÇEKMECE İSTANBUL;02126715112;www.mcdracing.com;mcdracing.com;ÇİB - Çelik İhracatçıları Birliği
ÇETİNKAYA PANO SAC TABLO VE PLASTİK SANAYİ TİCARET A.Ş.;İSTKİLAL MAH PİRİ REİS CAD N:6 KIRAÇ ESENYURT İSTANBUL;(212) 6895689;www.cetinkayapano.com;cetinkayapano.com;ÇİB - Çelik İhracatçıları Birliği
BMI YAPI ÇÖZÜMLERİ SAN. VE TİC. AŞ;GUZELLER ORG.SAN.BOLG.INÖNÜMHATATURK BULV.NO.20 GEBZE KOCAELİ;02627512491;www.bmigroup.com;bmigroup.com;ÇİB - Çelik İhracatçıları Birliği
DOGUS ASANSOR MALZEMELERİ SANAYİ VE TICARET LİMİTED ŞİRKETİ;İMES SANAYİ SİTESİ İMES-309.SK NO:5 DUDULLU OSB MAH 34776 ÜMRANİYE İSTANBUL;;www.dogus-elevator.com;dogus-elevator.com;ÇİB - Çelik İhracatçıları Birliği
DÖRKEN SİSTEM İNŞ. YAPI MALZ. VE GERİ DÖN.HAMM.SAN.VE TİC.A.Ş.;SANAYİ MAH.D-130 YANYOL CAD.NO:179 İZMİT KOCAELİ;(262) 3356116;www.doerke-sistem.com;doerke-sistem.com;ÇİB - Çelik İhracatçıları Birliği
TURAN ERGÜDEN;KAPTANPAŞA MAH. UZUN SOK. NO:23/A KASIMPAŞA BEYOĞLU İSTANBUL;(212) 2509742;www.erguden.com;erguden.com;ÇİB - Çelik İhracatçıları Birliği
TAS CELIK KAPI MOBILYA SAN.TIC LTD.STI.;AKINCILAR M. INÖNÜ C. NO: 99 GÜNGÖREN İSTANBUL;02125022481;www.tascelikkapi.com;tascelikkapi.com;ÇİB - Çelik İhracatçıları Birliği
EMKO EĞİTİM ÇÖZÜMLERİ VE TEKNOLOJİLERİ ANONİM ŞİRKETİ;ÇAKMAKLI MAH.HADIMKÖY YOLU CAD.NO:75 BÜYÜKÇEKMECE İSTANBUL;(212) 8869920;www.emkoemaye.com;emkoemaye.com;ÇİB - Çelik İhracatçıları Birliği
RESPONSE ORTHO TEKNOLOJİK ÜRETİM A.Ş.;TEPEÖREN İTOSB ESKİ ANKARA ASFALTI MARETARKASI 10.CAD.N:1 34940 TUZLA İSTANBUL;(216) 3141104;www.responseortho.com;responseortho.com;ÇİB - Çelik İhracatçıları Birliği
PEAK ENDÜSTRİYEL KAPI SİSTEMLERİ SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;SAFA MAH. TAKVA CAD.NO.18 B SANCAKTEPE İSTANBUL;(216) 3677335;https://endustriyelkapi.com;endustriyelkapi.com;ÇİB - Çelik İhracatçıları Birliği
KOİST ENDÜSTRİYEL MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MEVLANA MAH. SOMA MADEN ŞEHİTLERİBLV.NO:4/1 İÇ KAPI NO:12 GEBZE KOCAELİ;(262) 5036219;http://www.koistendüstriyel.com.tr;koistendüstriyel.com.tr;ÇİB - Çelik İhracatçıları Birliği
ABS SU ARITMA TEKNOLOJİLERİ İMALAT İTHALAT İHR. KİMYA SAN. VE DIŞ. TİC. LTD. ŞTİ.;GÜZELCE MAHALLE YOĞURTHANE CADDE NO : 121/A 34535 BÜYÜKÇEKMECE, BÜYÜKÇEKMECE İSTANBUL;;www.abssuraritim.com;abssuraritim.com;ÇİB - Çelik İhracatçıları Birliği
DEFAR KALIP MAKİNA SAN. TİC. LTD. ŞTİ.;ÇAVUŞOĞLU SAN. SİT. E BLOK NO:50 KARTAL İSTANBUL;(216) 3741798;www.defarkalip.com.tr;defarkalip.com.tr;ÇİB - Çelik İhracatçıları Birliği
UTA DIŞ TİCARET LİMİTED ŞİRKETİ;AYDINTEPE MH. GÜZİN SK. NO:3/2 TUZLA İSTANBUL;(216) 4091900;www.utagroup.com.tr;utagroup.com.tr;ÇİB - Çelik İhracatçıları Birliği
TEKNOBIR MUHENDIS.DANISMANLIK VE TIC.LTD.STI.;IDEALTEPE MAH. BAHTIYAR SOK. GGÜNEYSU APT. NO:4/4 MALTEPE İSTANBUL;02163666293;www.teknobir.com;teknobir.com;ÇİB - Çelik İhracatçıları Birliği
İNTERPET PETROL TECHİZAT SAN. VE TİC.LTD.ŞTİ;TAVUKÇUYOLU CD. ANIL SOK. N:3 YUKARIDUDULLU ÜMRANİYE İSTANBUL;02165406500;www.interpet.com.tr;interpet.com.tr;ÇİB - Çelik İhracatçıları Birliği
ARENA METAL SANAYİ VE DIŞ TİCARET LTD.ŞTİ;CADDEBOSTAN MAH. ETHEMEFENDİ CAD. UĞUR APT.NO:3/17 KADIKÖY İSTANBUL;(216) 4145032;www.arenametal.com.tr;arenametal.com.tr;ÇİB - Çelik İhracatçıları Birliği
MAGNEZYUM VE METAL TOZLARI ENDÜSTRİ VE TİCARET ANONİM ŞİRKETİ;KARAAĞAÇ MH ÇERKEZKÖY OSB 9. SK NO:5 KAPAKLI KAPAKLI TEKİRDAĞ;(282) 7581834;www.almamet.com;almamet.com;ÇİB - Çelik İhracatçıları Birliği
STAR MAKİNA YAY-VİDA SANAYİ İMALAT VE PAZARLAMA DIŞ TİCARET LİMİTED ŞİRKETİ;VELI BABA MAH.TUCEL SK. NO:14 PENDİK İSTANBUL;(216) 5830777;www.staryay.com.tr;staryay.com.tr;ÇİB - Çelik İhracatçıları Birliği
SERFA İNŞAAT MALZEMELERİ TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SULTAN ORHAN MAH. HASKÖY SANAYİ SİTESİ13-B BLOK NO:5 GEBZE PENDİK İSTANBUL;(262) 6449162;www.serfainsaat.com;serfainsaat.com;ÇİB - Çelik İhracatçıları Birliği
TP REFLEX TURKEY ÜRETİM ANONİM ŞİRKETİ;MELEK ARAS BULVARI NO:61 KİMYA SANAYİCİLERİ OSB 34956 TUZLA, İSTANBUL, TÜRKİYE TUZLA İSTANBUL;;www.tpreflexgroup.com;tpreflexgroup.com;ÇİB - Çelik İhracatçıları Birliği
ENTERA TEKNOLOJİ ANONİM ŞİRKETİ;ATATÜRK MAH. ŞEREF SOK. NO:16 D:2 PK:34758 ATAŞEHİR İSTANBUL;(212) 2851150;www.entera.com.tr;entera.com.tr;ÇİB - Çelik İhracatçıları Birliği
ELALLAR SIHHİ TESİSAT MALZEMELERİ SANAYİ DIŞ TİC. A. Ş.;IMROHOR CAD.NO.16 BEYOĞLU İSTANBUL;02122557600;www.elallar.com;elallar.com;ÇİB - Çelik İhracatçıları Birliği
GÜNEŞ KİLİT ENDÜSTRİYEL ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İSTOÇ 22.ADA NO:38-40 BAĞCILAR İSTANBUL;;www.guneskilit.com;guneskilit.com;ÇİB - Çelik İhracatçıları Birliği
ILG AKUSTIK IZOLAS.MALZ.SAN.VE TIC.LTD.STI.;CAGATAY CD.GUNDEN SK.NO.15 KARTAL İSTANBUL;02163871107;www.ilgltd.com;ilgltd.com;ÇİB - Çelik İhracatçıları Birliği
